tile,cluster,zone,area_m2,n_pts,n_ground,n_class1,n_reclaim,ground_per_m2,class1_per_m2,reclaim_per_m2,med_inten_ground,med_inten_reclaim,med_absang_ground,med_absang_reclaim,planar_ground,planar_ground_n,planar_reclaim,planar_reclaim_n
616591,16,far,4211.75,12724,9896,2828,25,2.3496171425179555,0.6714548584317682,0.005935774915415208,26704.0,25520.0,1.08,0.732,0.017004478224009745,1500,0.10946327974187398,25
616591,17,floor,34.75,102,57,45,14,1.6402877697841727,1.2949640287769784,0.4028776978417266,21328.0,21448.0,7.23,7.269,0.15990158046577108,57,0.3133588128937106,14
616591,17,ring,329.5,1032,755,277,4,2.291350531107739,0.8406676783004552,0.012139605462822459,26672.0,12728.0,7.242,7.35,0.022268780097533636,755,0.20467048260780984,4
616591,17,far,4237.0,12579,9756,2823,96,2.3025725749350956,0.6662733065848477,0.02265754071276847,22784.0,18928.0,7.242,7.1370000000000005,0.016865857365047532,1500,0.1334345295720425,96
616591,18,floor,23.5,44,30,14,7,1.2765957446808511,0.5957446808510638,0.2978723404255319,24840.0,14976.0,9.567,9.606,0.09195320681047292,30,0.2889345149049518,7
616591,18,ring,301.0,724,519,205,8,1.7242524916943522,0.6810631229235881,0.026578073089700997,17312.0,15224.0,9.558,9.612,0.04784680536096175,519,0.23539568621183093,8
616591,18,far,4137.75,10143,5921,4220,248,1.4309709383118845,1.0198779529937767,0.05993595553138783,17744.0,12800.0,9.36,9.792,0.03660097742857715,1499,0.14730714175757953,248
616591,19,floor,30.25,80,54,26,7,1.7851239669421488,0.859504132231405,0.23140495867768596,26056.0,23440.0,7.0440000000000005,7.122,0.08998142948672694,54,0.15455576850229136,7
616591,19,ring,314.0,755,601,154,9,1.914012738853503,0.49044585987261147,0.028662420382165606,23456.0,18416.0,7.05,7.074,0.026324270646739478,601,0.10116280091830276,9
616591,19,far,4183.25,11511,7814,3697,163,1.8679256558895596,0.8837626247534811,0.03896491961991275,21952.0,19408.0,7.0440000000000005,6.972,0.0223340161551846,1499,0.09602776644351252,163
616591,20,floor,29.75,64,55,9,4,1.8487394957983194,0.3025210084033613,0.13445378151260504,26464.0,23832.0,9.522,9.63,0.10008789422738573,55,0.21289370487912151,4
616591,20,ring,314.5,802,574,228,21,1.8251192368839428,0.724960254372019,0.06677265500794913,19584.0,15904.0,9.546,9.672,0.03290713509315424,574,0.1580111094873473,21
616591,20,far,4188.5,12166,6016,6150,286,1.436313716127492,1.4683060761609168,0.06828220126536946,18048.0,14688.0,9.36,9.417,0.03197210641417314,1494,0.10947889517123599,282
616591,21,floor,94.5,378,251,127,16,2.6560846560846563,1.343915343915344,0.1693121693121693,21232.0,20888.0,7.248,6.5040000000000004,0.10888954504548565,251,0.14471457667184495,16
616591,21,ring,945.5,3808,2683,1125,30,2.8376520359598096,1.189846641988366,0.03172924378635643,19984.0,14504.0,7.26,8.664,0.02755720074708279,1500,0.11517494529280725,30
616591,21,far,12533.25,51795,37110,14681,303,2.960923942313446,1.1713641713043306,0.02417569265753097,21520.0,14896.0,7.140000000000001,8.568,0.01888815996574067,1500,0.07094721051544184,303
616591,22,floor,31.25,112,102,10,5,3.264,0.32,0.16,24976.0,19040.0,9.105,9.03,0.08145001184436751,102,0.20223280842492386,5
616591,22,ring,320.25,1532,1011,521,29,3.1569086651053864,1.6268540202966433,0.09055425448868072,18112.0,14768.0,9.120000000000001,9.192,0.03945973775910261,1011,0.20084919660513378,29
616591,22,far,4201.0,17907,12950,4957,237,3.082599381099738,1.1799571530587956,0.056415139252558914,17424.0,12080.0,9.078,9.456,0.02663258335095975,1500,0.0776438219446618,237
616591,23,floor,36.0,114,96,18,2,2.6666666666666665,0.5,0.05555555555555555,29552.0,30464.0,5.319,5.211,0.06761952782761682,96,0.18584060278035963,2
616591,23,ring,327.0,1023,869,154,9,2.6574923547400613,0.4709480122324159,0.027522935779816515,24256.0,17152.0,5.3100000000000005,5.442,0.046938629580779434,869,0.1556145401490312,9
616591,23,far,4226.5,14003,11047,2955,55,2.613746598840648,0.6991600615166214,0.01301313143262747,23168.0,21584.0,5.298,5.478,0.020496370895557448,1500,0.09669125355105734,55
616591,24,floor,110.75,405,278,127,8,2.510158013544018,1.146726862302483,0.07223476297968397,25888.0,21104.0,5.364,5.418,0.053233974621463176,278,0.09303651859539741,8
616591,24,ring,723.25,2584,1896,688,12,2.6215001728309715,0.9512616660905634,0.01659177324576564,23136.0,19216.0,5.193,3.7350000000000003,0.03167640374152825,1500,0.2037056218870532,12
616591,24,far,8317.5,28031,21440,6585,146,2.577697625488428,0.7917042380522994,0.017553351367598436,23520.0,14000.0,4.602,6.165,0.014674404199951141,1500,0.1167133503374771,146
616591,25,floor,31.25,76,69,7,0,2.208,0.224,0.0,24160.0,,8.754,,0.0659339131359502,69,,0
616591,25,ring,310.0,883,676,207,11,2.1806451612903226,0.667741935483871,0.035483870967741936,24992.0,14224.0,8.766,8.862,0.03169439220388881,676,0.16105066663186562,11
616591,25,far,4166.75,11641,9144,2494,50,2.1945161096778065,0.5985480290394192,0.011999760004799903,20848.0,19848.0,8.772,8.664000000000001,0.025740457723657073,1500,0.14186618184348276,50
616591,26,floor,37.25,65,62,3,1,1.6644295302013423,0.08053691275167785,0.026845637583892617,3024.0,19392.0,11.673,11.64,0.037221871011723806,62,0.1560343863354774,1
616591,26,ring,326.75,861,751,110,8,2.2983932670237186,0.3366488140780413,0.02448355011476664,23792.0,13488.0,11.658,11.874,0.02002406363112641,751,0.20944298704012,8
616591,26,far,4227.0,10766,9537,1229,56,2.256210078069553,0.2907499408563993,0.013248166548379466,20256.0,18616.0,11.676,11.427,0.02578377064077131,1500,0.10040287240397561,56
616591,27,floor,117.25,333,275,58,5,2.345415778251599,0.4946695095948827,0.042643923240938165,15952.0,17776.0,4.152,3.144,0.07081114733864524,275,0.12801503522535995,5
616591,27,ring,1005.75,3062,2344,718,14,2.33059905543127,0.7138951031568481,0.01391996022868506,23240.0,22008.0,4.191,4.188000000000001,0.028696884509059828,1500,0.16838793413847952,14
616591,27,far,10677.5,32215,24819,7395,198,2.3244205104191056,0.6925778506204636,0.018543666588620934,22544.0,20704.0,4.488,5.1,0.023577740295223748,1500,0.1501511012922947,198
616591,28,floor,59.5,164,154,10,0,2.588235294117647,0.16806722689075632,0.0,29320.0,,11.064,,0.03570127771760667,154,,0
616591,28,ring,356.25,1041,862,179,11,2.4196491228070176,0.5024561403508772,0.030877192982456142,23480.0,17744.0,11.058,11.13,0.023560328403704034,862,0.10973231780656079,11
616591,28,far,4321.5,12671,10432,2239,29,2.4139766284854796,0.5181071387249797,0.006710632882101122,22720.0,24464.0,11.064,11.382,0.01837723061436236,1500,0.09204662050376555,29
616591,29,floor,36.5,103,76,27,3,2.0821917808219177,0.7397260273972602,0.0821917808219178,17512.0,18352.0,8.868,8.892,0.09013489278871134,76,0.1932339530377476,3
616591,29,ring,322.25,1046,752,294,8,2.333591931730023,0.9123351435221102,0.02482544608223429,20376.0,20720.0,8.856,9.102,0.046035843848187596,752,0.19023927623027248,8
616591,29,far,4209.0,12865,10059,2806,37,2.389878831076265,0.6666666666666666,0.008790686623901164,19632.0,18704.0,8.856,9.204,0.021283008055263508,1500,0.11252121063444065,37
616591,30,floor,45.0,179,97,82,1,2.1555555555555554,1.8222222222222222,0.022222222222222223,17216.0,28544.0,5.706,5.5200000000000005,0.09068475128833597,97,0.22440053082613076,1
616591,30,ring,338.25,1333,706,627,5,2.0872135994087215,1.853658536585366,0.014781966001478197,20192.0,12416.0,5.706,5.976,0.04099872545219796,706,0.153021642785518,5
616591,30,far,4268.0,10901,9179,1722,37,2.1506560449859418,0.4034676663542643,0.008669165885660732,22688.0,17744.0,5.694,5.016,0.015409040324129819,1500,0.14938965007144134,37
616591,31,floor,43.75,115,81,34,5,1.8514285714285714,0.7771428571428571,0.11428571428571428,17216.0,28800.0,8.058,8.19,0.06456697828474489,81,0.1788686394640422,5
616591,31,ring,330.75,869,635,234,4,1.9198790627362057,0.7074829931972789,0.012093726379440665,22352.0,26424.0,8.07,7.869,0.03605182607304869,635,0.11035175540578734,4
616591,31,far,4238.25,10339,8290,2048,34,1.9559959889105174,0.48321830944375627,0.00802217896537486,20928.0,20008.0,8.058,8.031,0.017905764972852012,1500,0.13203828491856484,34
616591,32,floor,95.75,297,222,75,9,2.318537859007833,0.783289817232376,0.09399477806788512,24128.0,12944.0,13.452,13.416,0.11277632845767016,222,0.19314631759687018,9
616591,32,ring,731.25,2526,1749,777,10,2.391794871794872,1.0625641025641026,0.013675213675213675,19920.0,17888.0,13.548,13.302,0.044854211585146686,1500,0.17339913672395824,10
616591,32,far,7372.0,32944,16932,16002,74,2.2967986977753663,2.1706456863809005,0.010037981551817688,22224.0,17776.0,13.836,14.886000000000001,0.0218381391540845,1500,0.15358233122441334,74
616591,33,floor,78.25,335,181,154,12,2.313099041533546,1.9680511182108626,0.15335463258785942,17504.0,13480.0,5.304,5.865,0.1133456312397243,181,0.2372691019004094,12
616591,33,ring,668.0,2175,1698,477,5,2.5419161676646707,0.7140718562874252,0.0074850299401197605,20848.0,15664.0,5.454,5.418,0.037270862185806664,1500,0.1508741955930759,5
616591,33,far,7158.25,19814,15538,4276,68,2.170642265916949,0.5973527049208954,0.009499528516047916,21328.0,19968.0,5.676,5.064,0.01850015575396924,1500,0.15379989435658104,68
616591,34,floor,76.25,287,197,90,2,2.583606557377049,1.180327868852459,0.02622950819672131,14160.0,19368.0,10.452,9.339,0.07342756976782994,197,0.17875973829896452,2
616591,34,ring,649.75,2115,1646,469,4,2.533282031550596,0.721816083108888,0.0061562139284340135,21544.0,13656.0,10.23,10.566,0.04176200878777081,1500,0.17162908546225708,4
616591,34,far,7187.5,18506,14752,3754,43,2.0524521739130437,0.522295652173913,0.005982608695652174,22368.0,18912.0,9.738,9.642,0.027022665819686154,1500,0.1809656814340883,43
616591,35,floor,23.25,89,66,23,7,2.838709677419355,0.989247311827957,0.3010752688172043,17480.0,8400.0,13.02,12.942,0.13187010698305812,66,0.30244968719711096,7
616591,35,ring,297.0,1670,874,796,31,2.942760942760943,2.68013468013468,0.10437710437710437,16192.0,11488.0,12.996,12.948,0.042210584996638545,874,0.08504181647947462,31
616591,35,far,4126.25,21148,11929,9218,418,2.8910027264465312,2.2339897000908815,0.10130263556498031,16720.0,14520.0,13.02,12.942,0.030849087364856587,1500,0.08627215394642462,418
616591,36,floor,59.25,187,123,64,12,2.0759493670886076,1.080168776371308,0.20253164556962025,27648.0,19824.0,11.772,11.82,0.08794815231482289,123,0.15540275268864434,12
616591,36,ring,383.75,1353,846,507,11,2.204560260586319,1.3211726384364821,0.028664495114006514,19656.0,17952.0,11.778,11.85,0.041134811632105084,846,0.11975380532925328,11
616591,36,far,4403.5,15193,9695,5498,161,2.2016577722266377,1.2485522879527648,0.03656182582037016,18368.0,15744.0,11.766,12.048,0.040281413770685504,1500,0.13681783722825003,161
616591,37,floor,58.5,1250,121,1129,34,2.0683760683760686,19.299145299145298,0.5811965811965812,12704.0,12328.0,14.268,14.280000000000001,0.11680917567821325,121,0.22414977132157787,34
616591,37,ring,358.5,5808,886,4921,35,2.4714086471408647,13.726638772663877,0.09762900976290098,13480.0,13088.0,14.277000000000001,14.328000000000001,0.06565796145076774,886,0.17821147290800354,35
616591,37,far,4329.0,43181,11678,31503,414,2.697620697620698,7.2772002772002775,0.09563409563409564,15008.0,12096.0,14.352,14.406,0.04132838859214871,1500,0.12386685275308196,414
616591,38,floor,31.5,211,163,48,10,5.174603174603175,1.5238095238095237,0.31746031746031744,17456.0,12712.0,16.728,16.719,0.1286013691431549,163,0.17945222400913963,10
616591,38,ring,313.5,2650,1605,1045,44,5.119617224880383,3.3333333333333335,0.14035087719298245,20672.0,16720.0,16.71,16.8,0.03608775419564836,1500,0.09741513828021198,44
616591,38,far,4182.25,36304,22221,14083,502,5.313168748879192,3.3673262000119553,0.12003108374678702,18688.0,14576.0,16.752,17.001,0.029090418807157903,1500,0.09337332673001697,502
616591,39,floor,37.25,578,93,485,4,2.4966442953020134,13.020134228187919,0.10738255033557047,17040.0,21456.0,14.862,14.796,0.11042837023114771,93,0.21488144002026388,4
616591,39,ring,331.75,4000,816,3184,25,2.4596834966088923,9.59758854559156,0.07535795026375283,20880.0,10032.0,14.868,14.898,0.04502501670535253,816,0.13684761388549305,25
616591,39,far,4242.25,38672,12818,25854,198,3.021509812010136,6.094407448877365,0.04667334551240497,20712.0,15488.0,15.072000000000001,15.051,0.03814053724653377,1500,0.10879972615140332,198
616591,40,floor,34.75,142,84,58,14,2.41726618705036,1.669064748201439,0.4028776978417266,18936.0,22168.0,11.715,11.870999999999999,0.1855001855426508,84,0.31717255322800497,14
616591,40,ring,571.75,2203,1826,377,20,3.193703541757761,0.6593790992566682,0.034980323567993,21808.0,16896.0,11.736,11.646,0.04393256003351098,1500,0.19002366815408323,20
616591,40,far,6927.25,30378,21223,9155,286,3.063697715543686,1.321592262441806,0.04128622469233823,20896.0,15600.0,11.808,12.27,0.03196108103503548,1500,0.13810835006540856,286
616591,41,floor,104.0,1027,687,340,10,6.605769230769231,3.269230769230769,0.09615384615384616,21872.0,13024.0,17.226,16.926000000000002,0.04632620510687957,687,0.23787063596219582,10
616591,41,ring,425.25,4595,2790,1805,12,6.560846560846561,4.2445620223398,0.02821869488536155,22240.0,20240.0,17.13,17.127000000000002,0.050102293758726546,1500,0.11998252156618605,12
616591,41,far,4550.25,41953,27708,14245,64,6.089335750782924,3.130597219932971,0.014065161254876106,20560.0,13312.0,17.004,16.926000000000002,0.02721105575633942,1500,0.14155624329279703,64
616591,42,floor,33.5,122,92,30,13,2.746268656716418,0.8955223880597015,0.3880597014925373,15552.0,21760.0,14.199,14.118,0.12803748043202745,92,0.27015555383457013,13
616591,42,ring,318.0,1980,1298,682,5,4.081761006289308,2.1446540880503147,0.015723270440251572,23728.0,10592.0,14.166,14.106,0.03481128207968709,1298,0.12155554029226323,5
616591,42,far,4197.0,37400,17163,20237,129,4.089349535382416,4.821777460090541,0.030736240171551108,20304.0,18192.0,14.178,14.19,0.03105420722869212,1500,0.15654109825698015,129
616591,43,floor,18.0,43,31,12,5,1.7222222222222223,0.6666666666666666,0.2777777777777778,20640.0,19504.0,14.484,14.412,0.10162579283667128,31,0.2689673639723651,5
616591,43,ring,281.5,677,644,33,8,2.2877442273534636,0.1172291296625222,0.028419182948490232,20728.0,20784.0,14.454,14.472000000000001,0.03693036073195799,644,0.18764990599052567,8
616591,43,far,4077.75,22164,9619,12545,88,2.35889890258108,3.076451474465085,0.021580528477714425,20352.0,17176.0,14.46,14.958,0.021484008138770605,1500,0.0584388505972413,88
616591,44,floor,36.25,127,103,24,7,2.8413793103448275,0.6620689655172414,0.19310344827586207,22400.0,22192.0,11.616,11.586,0.07983479811258576,103,0.11918316625832404,7
616591,44,ring,319.75,1382,967,415,15,3.0242376856919466,1.2978889757623142,0.04691164972634871,20784.0,15728.0,11.61,11.682,0.029904251104483137,967,0.18164241240998535,15
616591,44,far,4204.0,25445,11916,13529,196,2.834443387250238,3.2181255946717413,0.046622264509990484,18400.0,12960.0,11.706,11.742,0.031037555088289537,1500,0.10138392489292869,196
616591,45,floor,16.5,114,97,17,2,5.878787878787879,1.0303030303030303,0.12121212121212122,19712.0,22696.0,17.244,16.842,0.13099558415382262,97,0.21377499935704236,2
616591,45,ring,285.75,2385,1696,689,7,5.935258092738407,2.4111986001749783,0.024496937882764653,24176.0,9488.0,17.178,17.082,0.03229774528480789,1500,0.1701837311976533,7
616591,45,far,4087.0,35486,22347,13139,119,5.467824810374358,3.214827501835087,0.029116711524345487,17472.0,11664.0,17.154,16.938,0.031107383256028243,1500,0.15482973409905298,119
616591,46,floor,36.75,91,85,6,5,2.312925170068027,0.16326530612244897,0.1360544217687075,24240.0,22608.0,14.124,14.022,0.07620555205858182,85,0.16925747423488247,5
616591,46,ring,333.25,829,823,6,0,2.4696174043510877,0.01800450112528132,0.0,22832.0,,14.118,,0.030205899283544113,823,,0
616591,46,far,4247.0,10775,10070,705,23,2.3710854720979513,0.16599952907935012,0.005415587473510714,22384.0,14880.0,14.112,14.184000000000001,0.021150103321389224,1500,0.0845309370674272,23
616591,47,floor,38.75,150,83,67,7,2.141935483870968,1.729032258064516,0.18064516129032257,21904.0,14112.0,14.814,14.826,0.1324428048285995,83,0.2789349962488359,7
616591,47,ring,327.5,2278,817,1461,8,2.4946564885496185,4.461068702290076,0.024427480916030534,20224.0,20488.0,14.826,14.958,0.02898162625479017,817,0.19420380605262721,8
616591,47,far,4230.25,35311,10368,24943,159,2.450918976419833,5.896341823769281,0.03758643106199397,17104.0,14464.0,14.886000000000001,14.916,0.03243209831475724,1498,0.12071479903633531,158
616591,48,floor,40.5,133,118,15,2,2.9135802469135803,0.37037037037037035,0.04938271604938271,21920.0,16600.0,11.997,12.009,0.03450187555031903,118,0.15648260501987465,2
616591,48,ring,331.75,1236,863,373,15,2.6013564431047476,1.1243406179351922,0.0452147701582517,21280.0,11056.0,11.988,12.138,0.0325456630009171,863,0.16754844690086657,15
616591,48,far,4240.25,20708,9553,11155,157,2.2529331996934143,2.630741111962738,0.037026118742998645,17312.0,12432.0,12.0,12.006,0.033799887998583245,1500,0.11686630872270598,157
616591,49,floor,37.5,152,108,44,12,2.88,1.1733333333333333,0.32,18768.0,17168.0,12.063,12.021,0.12729073595627938,108,0.21034181137403607,12
616591,49,ring,335.5,1155,960,195,27,2.8614008941877795,0.5812220566318927,0.08047690014903129,21688.0,17808.0,12.066,11.982000000000001,0.05815609634370844,960,0.15587496234269338,27
616591,49,far,4252.75,15115,12557,2558,58,2.952677679148786,0.6014931514902122,0.013638234083828112,22320.0,18904.0,11.958,12.462,0.024807558649825978,1500,0.15287745271390918,58
616591,50,floor,40.75,170,77,93,22,1.8895705521472392,2.2822085889570554,0.5398773006134969,26368.0,20024.0,14.67,14.646,0.10170194423670864,77,0.168453496857353,22
616591,50,ring,327.5,2070,811,1259,2,2.4763358778625952,3.8442748091603054,0.0061068702290076335,20464.0,22112.0,14.658,14.693999999999999,0.05086270568051532,811,0.13062331208286082,2
616591,50,far,4225.75,30224,9152,21072,14,2.1657693900491037,4.986570431284387,0.0033130213571555345,20608.0,15912.0,14.652000000000001,15.36,0.02189445598310158,1500,0.0726379582804384,14
616591,51,floor,31.25,104,82,22,0,2.624,0.704,0.0,20160.0,,11.88,,0.0406929046356197,82,,0
616591,51,ring,315.25,869,529,340,5,1.6780333068992863,1.078509119746233,0.01586042823156225,16160.0,9568.0,11.868,11.592,0.024282985105344324,529,0.18664108014479552,5
616591,51,far,4185.25,7487,5648,1839,73,1.349501224538558,0.4394002747745057,0.017442207753419748,20944.0,19168.0,11.916,11.304,0.026663262958493306,1500,0.07901614827466119,73
615591,0,floor,37.5,297,89,208,23,2.3733333333333335,5.546666666666667,0.6133333333333333,15072.0,16464.0,13.776,13.77,0.11504784077362729,89,0.20920026419730675,23
615591,0,ring,333.0,2870,1224,1646,10,3.675675675675676,4.942942942942943,0.03003003003003003,19696.0,20960.0,13.86,17.913,0.026545406824737938,1224,0.11405521162197374,10
615591,0,far,4247.5,40522,15879,24643,185,3.7384343731606826,5.801765744555621,0.04355503237198352,20496.0,14832.0,14.226,17.376,0.02668039711213055,1500,0.09996604699671252,185
615591,1,floor,133.5,360,175,185,18,1.3108614232209739,1.3857677902621723,0.1348314606741573,19744.0,13224.0,11.886000000000001,11.862,0.07733610319041873,175,0.09549614321039712,18
615591,1,ring,732.0,4815,2092,2723,19,2.8579234972677594,3.719945355191257,0.025956284153005466,23344.0,23168.0,11.964,12.81,0.049591358630976856,1500,0.11742347154495292,19
615591,1,far,6957.0,47242,19443,27797,109,2.7947391116860714,3.995544056346126,0.015667672847491734,23520.0,20672.0,12.306000000000001,12.540000000000001,0.01804499535481341,1500,0.08576211532567868,109
615591,2,floor,27.75,202,132,70,11,4.756756756756757,2.5225225225225225,0.3963963963963964,18032.0,13776.0,15.513,16.698,0.15176040214112163,132,0.2344084292737989,11
615591,2,ring,312.5,2325,1548,777,46,4.9536,2.4864,0.1472,20240.0,12216.0,15.678,16.86,0.041195904968020614,1500,0.13062646194902072,46
615591,2,far,4176.75,31445,21711,9732,246,5.198060693122644,2.33004130005387,0.05889746812713234,20912.0,14704.0,16.122,16.572,0.02280338260300141,1500,0.08747588173739018,246
615591,3,floor,27.75,75,62,13,6,2.234234234234234,0.46846846846846846,0.21621621621621623,22944.0,30904.0,13.002,12.954,0.10967025360940852,62,0.17006374072983022,6
615591,3,ring,303.75,2326,840,1486,2,2.765432098765432,4.8921810699588475,0.006584362139917695,24832.0,28240.0,12.984,12.792,0.024370636817820923,840,0.09251449129706657,2
615591,3,far,4147.75,33057,11541,21516,90,2.782472424808631,5.187390754023266,0.021698511241034297,23552.0,22776.0,12.984,12.426,0.018849505446439707,1500,0.06545780443283888,90
615591,4,floor,42.75,162,102,60,11,2.3859649122807016,1.4035087719298245,0.2573099415204678,25784.0,27008.0,9.861,9.912,0.10108824584963827,102,0.15060518876629203,11
615591,4,ring,342.25,1310,852,458,11,2.489408327246165,1.3382030679327976,0.03214024835646457,23504.0,12768.0,9.9,9.714,0.04087304668561842,852,0.1832242216049167,11
615591,4,far,4275.5,15868,10830,5038,360,2.533037071687522,1.1783417144193662,0.08420067828324172,23840.0,18216.0,9.954,9.324,0.03168396520223382,1500,0.16937891425320117,360
615591,5,floor,26.25,71,67,4,2,2.552380952380952,0.1523809523809524,0.0761904761904762,27024.0,12984.0,12.462,12.393,0.14204536149571823,67,0.15274261326382543,2
615591,5,ring,306.0,1047,811,236,0,2.650326797385621,0.7712418300653595,0.0,22000.0,,12.450000000000001,,0.031892715905257774,811,,0
615591,5,far,4152.5,27281,11133,16148,69,2.68103552077062,3.888741721854305,0.016616496086694764,24400.0,20400.0,12.462,12.744,0.021174793186673924,1500,0.15784012042064433,69
615591,6,floor,18.0,110,92,18,0,5.111111111111111,1.0,0.0,15888.0,,15.273,,0.08871958578006911,92,,0
615591,6,ring,281.75,1826,1298,528,35,4.606921029281278,1.8740017746228925,0.12422360248447205,19896.0,13696.0,15.384,16.842,0.02929329734305952,1298,0.16172226973651505,35
615591,6,far,4072.0,26082,18952,7129,287,4.654223968565815,1.75073673870334,0.07048133595284872,19696.0,12816.0,15.936,16.752,0.02734130048310135,1500,0.12108472399160064,287
615591,7,floor,46.0,126,105,21,11,2.282608695652174,0.45652173913043476,0.2391304347826087,21616.0,19040.0,12.504,12.582,0.17262069139678715,105,0.29380010508918986,11
615591,7,ring,344.25,1207,890,316,15,2.5853304284676835,0.9179375453885258,0.04357298474945534,23944.0,22144.0,12.504,12.468,0.025922242076433122,890,0.13471122757056264,15
615591,7,far,4289.5,29240,11284,17956,58,2.6306096281617903,4.186035668492831,0.013521389439328593,24640.0,26208.0,12.504,12.474,0.015261740778498734,1500,0.05416413367058226,58
615591,8,floor,28.5,251,160,91,10,5.614035087719298,3.192982456140351,0.3508771929824561,18976.0,11704.0,16.98,16.956,0.10411832781716157,160,0.2009445752177612,10
615591,8,ring,305.75,2650,1739,911,12,5.687653311529027,2.9795584627964025,0.039247751430907606,20960.0,21296.0,16.896,17.037,0.02955857600250056,1500,0.1453730541067273,12
615591,8,far,4154.25,32682,23300,9382,84,5.608713967623518,2.2584100619847143,0.020220256363964614,20400.0,17808.0,16.428,17.16,0.023083197408368505,1500,0.09696847738896963,84
615591,9,floor,25.75,188,121,67,2,4.699029126213592,2.6019417475728157,0.07766990291262135,23584.0,19424.0,15.942,16.218,0.07900458169848434,121,0.09617759334363996,2
615591,9,ring,304.0,2418,1460,958,16,4.802631578947368,3.151315789473684,0.05263157894736842,20400.0,16632.0,16.080000000000002,16.622999999999998,0.02390573730519918,1460,0.07824701493643715,16
615591,9,far,4149.25,30543,21766,8775,137,5.245767307344701,2.114840031330963,0.033018015303970596,21744.0,16080.0,16.302,16.71,0.0167837187810278,1500,0.0704561675126456,137
615591,10,floor,43.75,134,110,24,0,2.5142857142857142,0.5485714285714286,0.0,13840.0,,12.525,,0.031044139084144717,110,,0
615591,10,ring,351.0,1116,874,242,6,2.49002849002849,0.6894586894586895,0.017094017094017096,25944.0,21912.0,12.540000000000001,12.495000000000001,0.04346054900634044,874,0.1229860063456556,6
615591,10,far,4305.0,22716,12118,10597,28,2.8148664343786294,2.461556329849013,0.0065040650406504065,26256.0,23104.0,12.492,12.147,0.02007062689423833,1500,0.11572370942187149,28
615591,11,floor,36.0,643,182,461,5,5.055555555555555,12.805555555555555,0.1388888888888889,28432.0,8256.0,14.292,17.988,0.047973352376715184,182,0.16870051351634174,5
615591,11,ring,322.25,5817,1959,3858,20,6.079131109387122,11.972071373157487,0.062063615205585725,21968.0,15328.0,14.334,17.928,0.028879078417162418,1500,0.1060405208254167,20
615591,11,far,4209.25,68195,23526,44669,230,5.589119201758033,10.612104294114154,0.05464156322385223,22048.0,15464.0,14.778,17.472,0.021052373174711647,1500,0.10299153105222558,230
615591,12,floor,40.25,130,105,25,13,2.608695652173913,0.6211180124223602,0.32298136645962733,22416.0,23056.0,12.312,12.294,0.1308695914379996,105,0.15637698781188192,13
615591,12,ring,334.75,1498,1047,451,10,3.1277072442120986,1.3472740851381628,0.029873039581777446,24304.0,10584.0,12.318,12.117,0.0414795163483177,1047,0.14084404893065994,10
615591,12,far,4253.0,26777,14568,12202,128,3.4253468140136376,2.869033623324712,0.030096402539383966,24560.0,19872.0,12.342,12.06,0.0209513159440462,1500,0.07045043668520634,128
615591,13,floor,51.5,355,208,147,35,4.038834951456311,2.854368932038835,0.6796116504854369,19320.0,16560.0,15.258000000000001,15.912,0.15686148638690156,208,0.27115655977303277,35
615591,13,ring,363.5,3014,1757,1257,51,4.833562585969739,3.4580467675378266,0.14030261348005502,24240.0,11808.0,15.354000000000001,15.996,0.035474033749466116,1500,0.19962541278823664,51
615591,13,far,4350.75,40795,18803,21992,622,4.3217836005286445,5.054760673447107,0.14296385680629775,18896.0,11656.0,15.618,15.828000000000001,0.0334849610488277,1497,0.10150380712354945,621
615591,14,floor,23.25,117,62,55,14,2.6666666666666665,2.3655913978494625,0.6021505376344086,11016.0,7616.0,15.402000000000001,15.402000000000001,0.12456663234414123,62,0.24722913125646073,14
615591,14,ring,296.5,2596,956,1640,53,3.224283305227656,5.5311973018549745,0.178752107925801,16208.0,13408.0,15.396,15.456,0.07386316436424067,956,0.18193847827967602,53
615591,14,far,4127.75,38676,11150,27522,662,2.70122948337472,6.6675549633577615,0.1603779298649385,17168.0,10024.0,15.408,15.285,0.038602719411358066,1493,0.12188218302435416,656
615591,15,floor,23.0,91,63,28,8,2.739130434782609,1.2173913043478262,0.34782608695652173,17360.0,11512.0,10.506,10.446,0.15594407497843576,63,0.30278881564726134,8
615591,15,ring,298.0,1028,805,223,24,2.7013422818791946,0.7483221476510067,0.08053691275167785,20368.0,17032.0,10.47,10.383000000000001,0.04510262939203358,805,0.15852464816367728,24
615591,15,far,4132.0,18113,9342,8771,450,2.260890609874153,2.12270087124879,0.10890609874152953,15408.0,13264.0,10.506,10.368,0.04483529624317839,1500,0.12069596323894416,450
615591,16,floor,36.75,205,114,91,22,3.1020408163265305,2.4761904761904763,0.5986394557823129,17136.0,10944.0,15.114,16.23,0.09883821402530657,114,0.1913799163116039,22
615591,16,ring,324.0,1806,1187,619,48,3.6635802469135803,1.9104938271604939,0.14814814814814814,16016.0,10096.0,15.324,16.269000000000002,0.057228351505557384,1187,0.1772959102069933,48
615591,16,far,4216.5,31677,12168,19508,701,2.8858057630736393,4.626586031068421,0.16625163049922922,14440.0,8752.0,15.66,15.96,0.03960018949356936,1496,0.12737407888437247,697
