tile,cluster,zone,area_m2,n_pts,n_ground,n_class1,n_reclaim,ground_per_m2,class1_per_m2,reclaim_per_m2,med_inten_ground,med_inten_reclaim,med_absang_ground,med_absang_reclaim,planar_ground,planar_ground_n,planar_reclaim,planar_reclaim_n
613591,0,ring,329.0,998,759,239,0,2.3069908814589666,0.7264437689969605,0.0,23088.0,,3.474,,0.03123786478852253,759,,0
613591,0,far,4231.0,15832,10550,5282,26,2.493500354526117,1.2484046324745923,0.006145119357125975,22392.0,26472.0,3.48,3.0120000000000005,0.01949402486096119,1500,0.10986497924093896,26
613591,1,floor,50.0,164,109,55,6,2.18,1.1,0.12,15280.0,22520.0,3.618,3.6450000000000005,0.09389847455872768,109,0.15745982683844773,6
613591,1,ring,348.5,1330,864,466,4,2.479196556671449,1.3371592539454806,0.011477761836441894,20848.0,9064.0,3.594,3.621,0.04263179029589992,864,0.109353515101418,4
613591,1,far,4296.0,16136,10653,5482,18,2.4797486033519553,1.2760707635009312,0.004189944134078212,23824.0,21080.0,3.594,3.5760000000000005,0.020561712868271798,1500,0.06461741719786573,18
613591,2,floor,36.25,88,82,6,0,2.2620689655172415,0.16551724137931034,0.0,26768.0,,1.6350000000000002,,0.0933107573717109,82,,0
613591,2,ring,326.25,951,766,185,0,2.3478927203065134,0.5670498084291188,0.0,28032.0,,1.6560000000000001,,0.03687866053590483,766,,0
613591,2,far,4222.5,13687,9993,3694,9,2.366607460035524,0.8748371817643577,0.0021314387211367673,26992.0,22896.0,1.6560000000000001,2.2680000000000002,0.01740194703393172,1500,0.16923110455223878,9
613591,3,floor,41.0,132,88,44,10,2.1463414634146343,1.0731707317073171,0.24390243902439024,18256.0,15384.0,5.796,5.694,0.13384249454219344,88,0.323556580107379,10
613591,3,ring,336.0,1183,825,358,1,2.455357142857143,1.0654761904761905,0.002976190476190476,23728.0,11600.0,5.76,5.682,0.02858857706746676,825,0.17709742413711638,1
613591,3,far,4254.25,13860,10547,3313,28,2.479167890932597,0.7787506611036022,0.00658165364047717,20752.0,17896.0,5.772,5.517,0.017944007272433282,1500,0.1410269095818819,28
613591,4,floor,37.5,104,96,8,3,2.56,0.21333333333333335,0.08,18576.0,17552.0,3.4770000000000003,3.498,0.03262771753529137,96,0.31457212133699386,3
613591,4,ring,327.75,1367,886,481,4,2.7032799389778797,1.467581998474447,0.012204424103737605,23856.0,15128.0,3.474,3.537,0.026436079936900114,886,0.17381455445598704,4
613591,4,far,4228.0,17200,11406,5794,7,2.697729422894986,1.3703878902554398,0.0016556291390728477,22176.0,18576.0,3.45,2.994,0.016054631442358414,1500,0.07446920033311244,7
613591,5,floor,32.25,86,66,20,0,2.046511627906977,0.6201550387596899,0.0,19792.0,,5.757,,0.09641404770047757,66,,0
613591,5,ring,321.25,901,695,206,0,2.1634241245136185,0.6412451361867705,0.0,21008.0,,5.73,,0.021113648082121017,695,,0
613591,5,far,4205.25,13098,9271,3827,13,2.2046251709173057,0.91005291005291,0.003091373877890732,20304.0,13872.0,5.712,5.322,0.018731036726251205,1500,0.1391183362452466,13
613591,6,floor,40.75,154,105,49,0,2.576687116564417,1.2024539877300613,0.0,7568.0,,5.736,,0.06649691242483868,105,,0
613591,6,ring,351.5,1270,833,437,0,2.3698435277382646,1.2432432432432432,0.0,21392.0,,5.706,,0.02745881012663176,833,,0
613591,6,far,4306.25,14154,10461,3693,20,2.4292597968069667,0.8575907111756168,0.0046444121915820025,19008.0,17160.0,5.712,5.4990000000000006,0.020310707266531836,1500,0.21254124766250015,20
613591,7,floor,35.5,73,65,8,2,1.8309859154929577,0.22535211267605634,0.056338028169014086,19344.0,24224.0,5.688,5.619,0.078876681323095,65,0.2305756731934423,2
613591,7,ring,326.0,731,637,94,0,1.9539877300613497,0.2883435582822086,0.0,24864.0,,5.67,,0.019116771272081223,637,,0
613591,7,far,4222.25,12930,8598,4332,26,2.0363550239801054,1.0259932500444076,0.006157854224643259,18064.0,14968.0,5.652,5.817,0.023942202322871253,1500,0.11689876940749855,26
613591,8,floor,28.0,102,66,36,4,2.357142857142857,1.2857142857142858,0.14285714285714285,10008.0,12576.0,6.021,6.075,0.0988161137608472,66,0.25633124881613867,4
613591,8,ring,306.25,1071,746,325,0,2.4359183673469387,1.0612244897959184,0.0,27088.0,,6.024,,0.027294648905353824,746,,0
613591,8,far,4158.25,17163,10026,7137,42,2.411110443095052,1.7163470209823843,0.010100402813683641,20208.0,16576.0,5.982,6.465,0.02294592025481279,1500,0.1417374264578939,42
613591,9,floor,20.0,46,36,10,3,1.8,0.5,0.15,25136.0,27344.0,3.426,3.426,0.0600167522943309,36,0.13762796747607808,3
613591,9,ring,283.5,861,565,296,6,1.9929453262786596,1.0440917107583774,0.021164021164021163,25232.0,17280.0,3.474,3.561,0.02299947148156889,565,0.08824628896221043,6
613591,9,far,4087.0,16097,7674,8423,5,1.8776608759481281,2.0609248837778322,0.001223391240518718,21968.0,14352.0,3.498,3.366,0.01844802281678426,1498,0.053119404674419,5
613591,10,floor,38.0,129,85,44,3,2.236842105263158,1.1578947368421053,0.07894736842105263,17232.0,10000.0,2.886,2.802,0.1287866672443556,85,0.31035246603153155,3
613591,10,ring,333.0,1135,810,325,0,2.4324324324324325,0.975975975975976,0.0,24320.0,,2.91,,0.030969889413455576,810,,0
613591,10,far,4241.5,15266,9907,5358,52,2.335730284097607,1.2632323470470352,0.012259813745137333,19408.0,14064.0,2.964,2.403,0.018432704832775926,1500,0.09365190890912345,52
613591,11,floor,25.0,68,42,26,6,1.68,1.04,0.24,20624.0,19760.0,10.283999999999999,10.286999999999999,0.1026812820412033,42,0.13604102660187323,6
613591,11,ring,301.0,985,479,506,3,1.5913621262458473,1.681063122923588,0.009966777408637873,11792.0,9056.0,10.272,10.404,0.06160764949549957,478,0.16660035740397916,3
613591,11,far,4138.75,10528,2979,7549,21,0.719782543038357,1.8239806704922985,0.00507399577167019,10848.0,6288.0,10.104000000000001,10.254,0.042494462341181816,1482,0.12890956232479311,21
613591,12,floor,55.0,145,106,39,6,1.9272727272727272,0.7090909090909091,0.10909090909090909,8456.0,31624.0,5.814,5.73,0.05455289995251178,106,0.1096049916854156,6
613591,12,ring,355.0,1051,868,183,0,2.445070422535211,0.5154929577464789,0.0,28440.0,,5.796,,0.03521011578953903,868,,0
613591,12,far,4319.25,14175,10034,4140,8,2.323088499160734,0.9584997395381143,0.0018521734097354866,20832.0,19424.0,5.8020000000000005,5.91,0.020845051454386976,1500,0.18402186461898395,8
613591,13,floor,48.75,125,119,6,0,2.4410256410256412,0.12307692307692308,0.0,15088.0,,11.46,,0.053963595792993146,119,,0
613591,13,ring,345.25,1255,846,409,0,2.4503982621288922,1.1846488052136133,0.0,22128.0,,11.46,,0.021983416937416678,846,,0
613591,13,far,4289.25,15702,9529,6173,5,2.2216005129101823,1.4391793437081075,0.0011657049600746051,21184.0,35808.0,11.376,11.778,0.020563243661854358,1499,0.11351421108889781,5
613591,14,floor,27.75,75,69,6,0,2.4864864864864864,0.21621621621621623,0.0,10192.0,,8.55,,0.04506682862472644,69,,0
613591,14,ring,305.5,926,754,172,0,2.4680851063829787,0.563011456628478,0.0,26184.0,,8.58,,0.0267534148559605,754,,0
613591,14,far,4157.25,12818,9964,2854,16,2.3967767153767516,0.6865115160262193,0.003848698057610199,21728.0,18600.0,8.562,8.91,0.017995141992287245,1500,0.11656387105850285,16
613591,15,floor,31.25,63,32,31,8,1.024,0.992,0.256,12504.0,11656.0,11.364,11.421,0.0892146054931402,32,0.17490580541911527,8
613591,15,ring,315.25,1036,688,348,4,2.1823949246629657,1.1038858049167328,0.012688342585249802,22624.0,8760.0,11.4,11.202,0.021137163039469442,688,0.06674445733341372,4
613591,15,far,4191.5,12531,8907,3624,18,2.125014911129667,0.864606942621973,0.004294405344148873,21248.0,5064.0,11.43,11.031,0.022853044907066078,1500,0.19312228268117337,18
613591,16,floor,30.75,97,64,33,0,2.0813008130081303,1.0731707317073171,0.0,15656.0,,5.76,,0.06196759788588224,64,,0
613591,16,ring,315.5,910,670,240,0,2.1236133122028527,0.7606973058637084,0.0,24336.0,,5.7540000000000004,,0.024416500012506503,670,,0
613591,16,far,4188.0,11952,9230,2720,6,2.2039159503342884,0.6494746895893028,0.0014326647564469914,21632.0,24384.0,5.7540000000000004,5.247,0.02111165575627183,1500,0.27117905184726965,6
613591,17,floor,61.75,304,159,145,0,2.574898785425101,2.348178137651822,0.0,14576.0,,8.28,,0.07296351499945786,159,,0
613591,17,ring,393.75,1575,998,577,4,2.5346031746031747,1.4653968253968255,0.010158730158730159,26048.0,18104.0,8.292,8.385,0.029040117148554145,998,0.11817552600837189,4
613591,17,far,4451.0,17649,11108,6540,33,2.495618962031004,1.46933273421703,0.007414064255223545,19984.0,10832.0,8.31,8.238,0.024585984179054776,1500,0.2221089298217862,33
613591,18,floor,41.75,45,33,12,0,0.7904191616766467,0.2874251497005988,0.0,3056.0,,11.268,,0.0939015415486324,33,,0
613591,18,ring,343.25,1091,933,158,0,2.718135469774217,0.46030589949016754,0.0,25312.0,,11.286,,0.03198053093336739,933,,0
613591,18,far,4280.5,15813,12349,3464,0,2.88494334773975,0.8092512556944282,0.0,22464.0,,11.31,,0.021034066940757157,1500,,0
613591,19,floor,25.25,69,33,36,0,1.306930693069307,1.4257425742574257,0.0,6800.0,,11.07,,0.06783206785058837,33,,0
613591,19,ring,301.5,942,725,217,0,2.4046434494195688,0.7197346600331676,0.0,31008.0,,11.040000000000001,,0.02607923891923747,725,,0
613591,19,far,4140.75,13608,9574,4033,34,2.312141520255992,0.9739781440560284,0.00821107287327175,23776.0,10688.0,11.034,11.703,0.023382009885693833,1500,0.173198975349095,34
613591,20,floor,32.5,81,64,17,1,1.9692307692307693,0.5230769230769231,0.03076923076923077,7248.0,8224.0,8.736,8.784,0.09200835182420519,64,0.290219812527198,1
613591,20,ring,322.0,860,736,124,0,2.2857142857142856,0.38509316770186336,0.0,23616.0,,8.703,,0.03833273291382966,736,,0
613591,20,far,4206.25,13881,10169,3712,7,2.417592867756315,0.8824962852897474,0.0016641901931649331,23712.0,9264.0,8.700000000000001,8.886000000000001,0.022589453115159586,1500,0.1189977969335132,7
613591,21,floor,39.75,111,91,20,0,2.289308176100629,0.5031446540880503,0.0,9312.0,,11.514000000000001,,0.039972897254017425,91,,0
613591,21,ring,335.0,1304,969,335,0,2.8925373134328356,1.0,0.0,25264.0,,11.484,,0.015792735475940844,969,,0
613591,21,far,4253.5,16194,11903,4291,4,2.7984013165628308,1.0088162689549782,0.000940402021864347,22896.0,21816.0,11.436,11.961,0.016940078405184522,1499,0.16798011963538784,4
