block,permit,name,status,spud_year,permit_year,on_chm_min,baseline_p75,deficit,x,y
e1426n2239,083-12029,BRADFORD 11N,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704277.7424879934,4650496.358521083
e1426n2239,083-12093,JACKSON I 34,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704145.431191161,4650748.817996227
e1426n2239,083-12015,BRADFORD 2,DEP Orphan List,1800.0,1995.0,12.21905517578125,25.39410400390625,13.175048828125,704032.2466209114,4650440.505170907
e1426n2239,083-12098,WILLIAMS J37,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704189.5720409828,4650897.560384136
e1426n2239,083-12533,KRIZ 2,DEP Orphan List,1800.0,1995.0,14.73431396484375,25.39410400390625,10.6597900390625,702437.7542882963,4649517.334878112
e1426n2239,083-12536,KRIZ 5,DEP Orphan List,1800.0,1995.0,0.11322021484375,25.39410400390625,25.2808837890625,702454.508757271,4649462.025958129
e1426n2239,083-38686,L S GREER SONS 33,DEP Orphan List,1800.0,1980.0,2.28558349609375,25.39410400390625,23.1085205078125,701204.3028870731,4650875.240891545
e1426n2239,083-38668,L S GREER SONS 13,DEP Orphan List,1800.0,1980.0,5.7127685546875,25.39410400390625,19.68133544921875,701277.3150341513,4650926.09829408
e1426n2239,083-38677,L S GREER SONS 24,DEP Orphan List,1800.0,1980.0,17.896728515625,25.39410400390625,7.49737548828125,701389.1022045007,4651287.329195995
e1426n2239,083-07365,JOHNSTON LOT 35 ZB92,DEP Orphan List,1800.0,1988.0,1.40283203125,25.39410400390625,23.99127197265625,702545.4370003182,4652044.501821271
e1426n2239,083-07463,JOHNSTON LOT 37 ZB88,DEP Orphan List,1800.0,1988.0,19.16290283203125,25.39410400390625,6.231201171875,702283.5310362258,4652030.799975411
e1426n2239,083-07544,JOHNSTON LOT 58 ZC4,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,701222.5254339031,4652555.358240795
e1426n2239,083-07571,JOHNSTON LOT 58 ZC030,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,700954.9587371856,4652052.021950471
e1426n2239,083-10440,EMERSON W B MILLER EST 7,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704146.4354649849,4649178.11662116
e1426n2239,083-07472,JOHNSTON LOT 37 ZB034,DEP Orphan List,1800.0,1988.0,15.67852783203125,25.39410400390625,9.715576171875,702225.007336741,4652370.632262525
e1426n2239,083-12033,BRADFORD C25,DEP Orphan List,1800.0,1995.0,9.2528076171875,25.39410400390625,16.14129638671875,703910.2767140133,4650284.525389147
e1426n2239,083-12071,JACKSON 27,DEP Orphan List,1800.0,1995.0,0.6719970703125,25.39410400390625,24.72210693359375,703997.8984803633,4650576.653105528
e1426n2239,083-12067,JACKSON J41,DEP Orphan List,1800.0,1995.0,9.39459228515625,25.39410400390625,15.99951171875,704180.94487585,4651107.9062884245
e1426n2239,083-12535,KRIZ 4,DEP Orphan List,1800.0,1995.0,11.1697998046875,25.39410400390625,14.22430419921875,702439.7835161363,4649454.938016579
e1426n2239,083-38673,L S GREER SONS 20,DEP Orphan List,1800.0,1980.0,5.06915283203125,25.39410400390625,20.324951171875,701221.3685112167,4650963.405545857
e1426n2239,083-10458,EMERSON W B MILLER EST 78,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704128.5555018828,4649269.174338379
e1426n2239,083-09508,DELO C9,DEP Orphan List,1800.0,1992.0,12.779144287109375,25.39410400390625,12.614959716796875,702286.7293133987,4649985.88272536
e1426n2239,083-09513,DELO G2,DEP Orphan List,1800.0,1992.0,13.050048828125,25.39410400390625,12.34405517578125,702483.8577634629,4649619.222905875
e1426n2239,083-09517,DELO I 3,DEP Orphan List,1800.0,1992.0,13.5189208984375,25.39410400390625,11.87518310546875,702575.8705003504,4649698.973762152
e1426n2239,083-07409,JOHNSTON LOT 36 ZB133,DEP Orphan List,1800.0,1988.0,0.04022216796875,25.39410400390625,25.3538818359375,702147.1788852785,4651652.1809499785
e1426n2239,083-07497,JOHNSTON LOT 38 ZB109,DEP Orphan List,1800.0,1988.0,0.165283203125,25.39410400390625,25.22882080078125,702020.2648287348,4651855.375498013
e1426n2239,083-07561,JOHNSTON LOT 58 ZCO11,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,701150.4911421577,4652406.401126716
e1426n2239,083-12094,JACKSON I 36,DEP Orphan List,1800.0,1995.0,0.146728515625,25.39410400390625,25.24737548828125,704148.5728862477,4650855.705805183
e1426n2239,083-10462,EMERSON W B MILLER EST 82,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704096.3071519688,4649329.257561224
e1426n2239,083-09496,DELO G3,DEP Orphan List,1800.0,1992.0,16.5745849609375,25.39410400390625,8.81951904296875,702495.3972515647,4649656.558421861
e1426n2239,083-09498,DELO H3,DEP Orphan List,1800.0,1992.0,14.29827880859375,25.39410400390625,11.0958251953125,702546.0648423517,4649624.665984033
e1426n2239,083-09488,DELO D6,DEP Orphan List,1800.0,1992.0,4.49884033203125,25.39410400390625,20.895263671875,702343.7139506869,4649831.259927681
e1426n2239,083-09490,DELO D10,DEP Orphan List,1800.0,1992.0,18.446319580078125,25.39410400390625,6.947784423828125,702340.4039794061,4650019.974584478
e1426n2239,083-10451,EMERSON W B MILLER EST 51,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704144.2437623615,4649254.289574337
e1426n2239,083-09503,DELO I 17,DEP Orphan List,1800.0,1992.0,0.085845947265625,25.39410400390625,25.308258056640625,702521.0295954178,4650385.300876188
e1426n2239,083-09515,DELO G7,DEP Orphan List,1800.0,1992.0,23.28558349609375,25.39410400390625,2.1085205078125,702474.1009671813,4649891.323121656
e1426n2239,083-10436,EMERSON W B MILLER EST 3,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,703990.100063504,4649310.867047328
e1426n2239,083-10444,EMERSON W B MILLER EST 34,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704234.3282923829,4649302.668214127
e1426n2239,083-12050,JACKSON 20,DEP Orphan List,1800.0,1995.0,1.4932861328125,25.39410400390625,23.90081787109375,703936.9204037834,4650574.899376589
e1426n2239,083-12087,JACKSON G36,DEP Orphan List,1800.0,1995.0,0.09661865234375,25.39410400390625,25.2974853515625,704035.817468714,4650852.460692769
e1426n2239,083-12539,KRIZ 8,DEP Orphan List,1800.0,1995.0,18.62164306640625,25.39410400390625,6.7724609375,702529.3074662818,4649456.3817985635
e1426n2239,083-12030,BRADFORD 13N,DEP Orphan List,1800.0,1995.0,9.0191650390625,25.39410400390625,16.37493896484375,703963.4591710537,4650453.640468311
e1426n2239,083-12032,BRADFORD 3,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704128.7928673921,4650430.9476812435
e1426n2239,083-12042,BRADFORD K27,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704277.4782176467,4650401.889099329
e1426n2239,083-12062,JACKSON H35,DEP Orphan List,1800.0,1995.0,0.0416259765625,25.39410400390625,25.35247802734375,704082.3450062054,4650826.12782275
e1426n2239,083-12612,PENNBROOK 8,DEP Orphan List,1800.0,1995.0,0.18841552734375,25.39410400390625,25.2056884765625,701658.8571540196,4650509.869565706
e1426n2239,083-38665,L S GREER SONS 9,DEP Orphan List,1800.0,1980.0,,25.39410400390625,,700957.3935489364,4650842.902261571
e1426n2239,083-38680,L S GREER SONS 27,DEP Orphan List,1800.0,1980.0,18.58892822265625,25.39410400390625,6.80517578125,701248.8929127052,4651179.665125949
e1426n2239,083-38666,L S GREER SONS 11,DEP Orphan List,1800.0,1980.0,0.0,25.39410400390625,25.39410400390625,701418.6529554955,4651350.289649674
e1426n2239,083-07355,JOHNSTON LOT 35 ZB67,DEP Orphan List,1800.0,1988.0,0.1619873046875,25.39410400390625,25.23211669921875,702561.1834882867,4652227.427478816
e1426n2239,083-07403,JOHNSTON LOT 36 ZB110,DEP Orphan List,1800.0,1988.0,0.037841796875,25.39410400390625,25.35626220703125,702141.6191402555,4651847.166167531
e1426n2239,083-07408,JOHNSTON LOT 36 ZB124,DEP Orphan List,1800.0,1988.0,0.00439453125,25.39410400390625,25.38970947265625,702324.6710491029,4651742.480625338
e1426n2239,083-07422,JOHNSTON LOT 36 ZB092,DEP Orphan List,1800.0,1988.0,3.5150146484375,25.39410400390625,21.87908935546875,702085.3014587215,4651900.4585875105
e1426n2239,083-07487,JOHNSTON LOT 38 ZB83,DEP Orphan List,1800.0,1988.0,16.5626220703125,25.39410400390625,8.83148193359375,701849.626593506,4652033.878454225
e1426n2239,083-07490,JOHNSTON LOT 38 ZB94,DEP Orphan List,1800.0,1988.0,16.72186279296875,25.39410400390625,8.6722412109375,701737.362117126,4651932.55543083
e1426n2239,083-07505,JOHNSTON LOT 38 ZB132,DEP Orphan List,1800.0,1988.0,17.52044677734375,25.39410400390625,7.8736572265625,702022.9688443254,4651655.752683554
e1426n2239,083-07557,JOHNSTON LOT 58 ZC04,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,701147.191763841,4652522.659358549
e1426n2239,083-09485,DELO B 4,DEP Orphan List,1800.0,1992.0,18.25250244140625,25.39410400390625,7.1416015625,702277.4655649903,4649694.237193154
e1426n2239,083-09495,DELO F14,DEP Orphan List,1800.0,1992.0,0.000457763671875,25.39410400390625,25.393646240234375,702413.7797805017,4650238.326330896
e1426n2239,083-10439,EMERSON W B MILLER EST 6,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704189.0242122482,4649286.139261846
e1426n2239,083-07298,JOHNSTON LOT 34 ZB113,DEP Orphan List,1800.0,1988.0,8.88262939453125,25.39410400390625,16.511474609375,702433.1359957242,4651863.4858717155
e1426n2239,083-07361,JOHNSTON LOT 35 ZB81,DEP Orphan List,1800.0,1988.0,5.1834716796875,25.39410400390625,20.21063232421875,702675.315495426,4652141.118938924
e1426n2239,083-07488,JOHNSTON LOT 38 ZB84,DEP Orphan List,1800.0,1988.0,7.687255859375,25.39410400390625,17.70684814453125,701941.1567864835,4652036.485338452
e1426n2239,083-09482,DELO I 7,DEP Orphan List,1800.0,1992.0,12.22930908203125,25.39410400390625,13.164794921875,702563.6868274468,4649896.214450099
e1426n2239,083-10460,EMERSON W B MILLER EST 80,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704007.974982159,4649219.920137078
e1426n2239,083-12068,JACKSON L41,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704256.8583223961,4651117.760686853
e1426n2239,083-12078,JACKSON E34,DEP Orphan List,1800.0,1995.0,3.8436279296875,25.39410400390625,21.55047607421875,703916.5001131825,4650757.345389634
e1426n2239,083-12020,BRADFORD F24,DEP Orphan List,1800.0,1995.0,7.90606689453125,25.39410400390625,17.488037109375,704053.17413364,4650249.18342719
e1426n2239,083-12039,BRADFORD I 25,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704173.7360014798,4650301.328506221
e1426n2239,083-12049,JACKSON 19,DEP Orphan List,1800.0,1995.0,0.08062744140625,25.39410400390625,25.3134765625,704057.8223058878,4650615.050368192
e1426n2239,083-12077,JACKSON E32,DEP Orphan List,1800.0,1995.0,24.23291015625,25.39410400390625,1.16119384765625,703919.2587376388,4650661.407330964
e1426n2239,083-12538,KRIZ 7,DEP Orphan List,1800.0,1995.0,9.1541748046875,25.39410400390625,16.23992919921875,702522.8775459358,4649507.317839548
e1426n2239,083-12618,PENNBROOK 14,DEP Orphan List,1800.0,1995.0,19.1739501953125,25.39410400390625,6.22015380859375,701916.9132534906,4650625.785093939
e1426n2239,083-38688,L S GREER SONS 35,DEP Orphan List,1800.0,1980.0,0.06915283203125,25.39410400390625,25.324951171875,701180.8473497884,4650892.467071008
e1426n2239,083-07400,JOHNSTON LOT 36 ZB98,DEP Orphan List,1800.0,1988.0,5.65167236328125,25.39410400390625,19.742431640625,702138.8391956212,4651944.658816213
e1426n2239,083-07413,JOHNSTON LOT 36 ZB144,DEP Orphan List,1800.0,1988.0,0.080078125,25.39410400390625,25.31402587890625,702238.0763852921,4651575.426680066
e1426n2239,083-07555,JOHNSTON LOT 58 ZC02,DEP Abandoned List,1800.0,1988.0,,25.39410400390625,,701013.0137230768,4652290.8165747095
e1426n2239,083-38685,L S GREER SONS 32,DEP Orphan List,1800.0,1980.0,,25.39410400390625,,701042.9231781436,4650800.319503385
e1426n2239,083-12019,BRADFORD D26,DEP Orphan List,1800.0,1995.0,12.1087646484375,25.39410400390625,13.28533935546875,703931.5706349184,4650337.035852875
e1426n2239,083-12055,JACKSON F33,DEP Orphan List,1800.0,1995.0,3.70452880859375,25.39410400390625,21.6895751953125,703969.1587345571,4650728.298655417
e1426n2239,083-12058,JACKSON F39,DEP Orphan List,1800.0,1995.0,0.17535400390625,25.39410400390625,25.21875,703981.9518282772,4650972.488760546
e1426n2239,083-12064,JACKSON H39,DEP Orphan List,1800.0,1995.0,0.00994873046875,25.39410400390625,25.3841552734375,704099.1344284548,4651049.429659742
e1426n2239,083-07567,JOHNSTON LOT 58 ZC023,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,700951.6629318594,4652168.280207738
e1426n2239,083-09489,DELO D8,DEP Orphan List,1800.0,1992.0,14.8291015625,25.39410400390625,10.56500244140625,702340.3034793094,4649918.843833364
e1426n2239,083-07295,JOHNSTON LOT 34 ZB 103,DEP Orphan List,1800.0,1988.0,12.01324462890625,25.39410400390625,13.380859375,702538.486585885,4651974.402340816
e1426n2239,083-07364,JOHNSTON LOT 35 ZB91,DEP Orphan List,1800.0,1988.0,2.31036376953125,25.39410400390625,23.083740234375,702679.1651441848,4652055.769814506
e1426n2239,083-07547,JOHNSTON LOT 58 ZC23,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,700984.0221906377,4652219.872279489
e1426n2239,083-38682,L S GREER SONS 29,DEP Orphan List,1800.0,1980.0,,25.39410400390625,,701024.7796921442,4650799.805160384
e1426n2239,083-12031,BRADFORD 16N,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704291.8435877562,4650432.864075964
e1426n2239,083-12054,JACKSON 35 0,DEP Orphan List,1800.0,1995.0,4.7779541015625,25.39410400390625,20.61614990234375,703987.3772013348,4650942.41707997
e1426n2239,083-12076,JACKSON D,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704146.0472585537,4650520.016031803
e1426n2239,083-09492,DELO F4,DEP Orphan List,1800.0,1992.0,17.44482421875,25.39410400390625,7.94927978515625,702451.8209158855,4649707.323305034
e1426n2239,083-09509,DELO E5,DEP Orphan List,1800.0,1992.0,9.9439697265625,25.39410400390625,15.45013427734375,702388.6235631255,4649777.309709454
e1426n2239,083-12532,KRIZ 1,DEP Orphan List,1800.0,1995.0,12.01751708984375,25.39410400390625,13.3765869140625,702426.5726970745,4649470.341467124
e1426n2239,083-07354,JOHNSTON LOT 35 ZB66,DEP Orphan List,1800.0,1988.0,0.175537109375,25.39410400390625,25.21856689453125,702466.6001947339,4652224.391881219
e1426n2239,083-07410,JOHNSTON LOT 36 ZB134,DEP Orphan List,1800.0,1988.0,10.51025390625,25.39410400390625,14.88385009765625,702235.9890346471,4651648.601599041
e1426n2239,083-07493,JOHNSTON LOT 38 ZB97,DEP Orphan List,1800.0,1988.0,0.02496337890625,25.39410400390625,25.369140625,702017.8282966255,4651940.875834135
e1426n2239,083-07509,JOHNSTON LOT 38 89,DEP Orphan List,1800.0,1988.0,2.78509521484375,25.39410400390625,22.6090087890625,701874.1318295568,4651633.287811021
e1426n2239,083-07560,JOHNSTON LOT 58 ZC010,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,701043.3115583902,4652403.360240216
e1426n2239,083-07575,JOHNSTON LOT 58 ZC038,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,701056.4856158742,4651938.88250604
e1426n2239,083-07553,JOHNSTON LOT 58 238,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,701069.5269666115,4652306.199398085
e1426n2239,083-07556,JOHNSTON LOT 58 ZC03,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,701037.6947506496,4652519.552677099
e1426n2239,083-07564,JOHNSTON LOT 58 ZC017,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,701046.6028111218,4652287.324074767
e1426n2239,083-09487,DELO D4,DEP Orphan List,1800.0,1992.0,17.0362548828125,25.39410400390625,8.35784912109375,702359.9590781918,4649694.922933816
e1426n2239,083-10454,EMERSON W B MILLER EST 74,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704049.252996902,4649373.579034157
e1426n2239,083-10463,EMERSON W B MILLER EST 83,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704099.3767955063,4649222.548839472
e1426n2239,083-09493,DELO F6,DEP Orphan List,1800.0,1992.0,7.64447021484375,25.39410400390625,17.7496337890625,702444.18073294,4649818.123773063
e1426n2239,083-10438,EMERSON W B MILLER EST 5,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704280.8632543272,4649273.557995754
e1426n2239,083-12023,BRADFORD H26,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704114.2458495079,4650351.514578515
e1426n2239,083-12036,BRADFORD E29,DEP Orphan List,1800.0,1995.0,0.122314453125,25.39410400390625,25.27178955078125,703970.2033766469,4650484.395507044
e1426n2239,083-12038,BRADFORD G27,DEP Orphan List,1800.0,1995.0,22.1168212890625,25.39410400390625,3.27728271484375,704068.1091154299,4650395.861923143
e1426n2239,083-12099,WILLIAMS L31,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704301.0671513275,4650596.270919223
e1426n2239,083-12541,KRIZ 10,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,702556.7844113933,4649298.584302479
e1426n2239,083-12060,JACKSON F43,DEP Orphan List,1800.0,1995.0,0.290771484375,25.39410400390625,25.10333251953125,703985.2662200539,4651231.964808845
e1426n2239,083-12084,JACKSON E44,DEP Orphan List,1800.0,1995.0,4.95233154296875,25.39410400390625,20.4417724609375,703923.4155010259,4651260.746823204
e1426n2239,083-38661,L S GREER SONS 3,DEP Orphan List,1800.0,1980.0,16.75762939453125,25.39410400390625,8.636474609375,701129.2525300646,4650811.435472724
e1426n2239,083-38664,L S GREER SONS 8,DEP Orphan List,1800.0,1980.0,,25.39410400390625,,701020.1749143564,4650871.574750839
e1426n2239,083-38662,L S GREER SONS 6,DEP Orphan List,1800.0,1980.0,14.72528076171875,25.39410400390625,10.6688232421875,701245.7534705736,4651217.2486778265
e1426n2239,083-07489,JOHNSTON LOT 38 ZB85,DEP Orphan List,1800.0,1988.0,0.52447509765625,25.39410400390625,24.86962890625,702038.733838514,4652039.265747155
e1426n2239,083-07503,JOHNSTON LOT 38 ZB130,DEP Orphan List,1800.0,1988.0,11.59112548828125,25.39410400390625,13.802978515625,701837.2148340053,4651645.794497601
e1426n2239,083-07504,JOHNSTON LOT 38 ZB131,DEP Orphan List,1800.0,1988.0,1.852294921875,25.39410400390625,23.54180908203125,701928.3687337344,4651653.057617848
e1426n2239,083-09514,DELO G5,DEP Orphan List,1800.0,1992.0,8.13421630859375,25.39410400390625,17.2598876953125,702480.4801718344,4649784.042830574
e1426n2239,083-09486,DELO B 6,DEP Orphan List,1800.0,1992.0,20.4366455078125,25.39410400390625,4.95745849609375,702252.6764271172,4649821.995953567
e1426n2239,083-12017,BRADFORD B24,DEP Orphan List,1800.0,1995.0,23.77850341796875,25.39410400390625,1.6156005859375,703861.213183266,4650237.440143273
e1426n2239,083-10456,EMERSON W B MILLER EST 76,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704252.6443122425,4649196.509488865
e1426n2239,083-12027,BRADFORD L27,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704323.2958631951,4650403.208891967
e1426n2239,083-12048,JACKSON 18,DEP Orphan List,1800.0,1995.0,1.12908935546875,25.39410400390625,24.2650146484375,703953.084709514,4650540.468973446
e1426n2239,083-12079,JACKSON E36,DEP Orphan List,1800.0,1995.0,1.4254150390625,25.39410400390625,23.96868896484375,703909.2265009602,4650848.819530633
e1426n2239,083-07362,JOHNSTON LOT 38 ZB89,DEP Orphan List,1800.0,1988.0,14.02789306640625,25.39410400390625,11.3662109375,702360.8946858589,4652038.897893556
e1426n2239,083-07498,JOHNSTON LOT 38 ZB118,DEP Orphan List,1800.0,1988.0,20.47479248046875,25.39410400390625,4.9193115234375,701743.2521619659,4651725.578000742
e1426n2239,083-07541,JOHNSTON LOT 56 ZC0113,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,701037.1877009056,4651678.072035052
e1426n2239,083-07554,JOHNSTON LOT 58 239,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,700984.5363979605,4652242.6682347115
e1426n2239,083-07558,JOHNSTON LOT 58 ZC05,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,701261.5755313261,4652525.9064970445
e1426n2239,083-07573,JOHNSTON LOT 58 ZC032,DEP Orphan List,1800.0,1988.0,,25.39410400390625,,701160.63110299,4652057.855484293
e1426n2239,083-09479,DELO 10,DEP Orphan List,1800.0,1992.0,19.5362548828125,25.39410400390625,5.85784912109375,702414.4031883418,4650053.757820794
e1426n2239,083-09480,DELO 12,DEP Orphan List,1800.0,1992.0,0.03448486328125,25.39410400390625,25.359619140625,702434.4130166462,4650154.567800366
e1426n2239,083-09483,DELO 20,DEP Orphan List,1800.0,1992.0,7.860321044921875,25.39410400390625,17.533782958984375,702431.7393919472,4650134.932639321
e1426n2239,083-09502,DELO H16,DEP Orphan List,1800.0,1992.0,0.0,25.39410400390625,25.39410400390625,702496.584901687,4650341.1511903545
e1426n2239,083-09504,DELO 9,DEP Orphan List,1800.0,1992.0,8.098876953125,25.39410400390625,17.29522705078125,702480.3296833362,4649983.96080527
e1426n2239,083-09516,DELO G15,DEP Orphan List,1800.0,1992.0,0.008392333984375,25.39410400390625,25.385711669921875,702451.6177137045,4650295.526752447
e1426n2239,083-12057,JACKSON F37,DEP Orphan List,1800.0,1995.0,0.280029296875,25.39410400390625,25.11407470703125,703973.972937724,4650880.909320563
e1426n2239,083-12089,JACKSON G38,DEP Orphan List,1800.0,1995.0,0.0904541015625,25.39410400390625,25.30364990234375,704054.4761740258,4650947.459317944
e1426n2239,083-12534,KRIZ 3,DEP Orphan List,1800.0,1995.0,12.24261474609375,25.39410400390625,13.1514892578125,702469.5908329637,4649546.6925942
e1426n2239,083-10443,EMERSON W B MILLER EST 33,DEP Orphan List,1800.0,1994.0,,25.39410400390625,,704235.2040966223,4649272.243509602
e1426n2239,083-12018,BRADFORD D24,DEP Orphan List,1800.0,1995.0,6.79705810546875,25.39410400390625,18.5970458984375,703957.1588398869,4650240.198459016
e1426n2239,083-38669,L S GREER SONS 14,DEP Orphan List,1800.0,1980.0,0.09228515625,25.39410400390625,25.30181884765625,701237.2126280158,4650878.397254797
e1426n2239,083-07415,JOHNSTON LOT 36 ZB154,DEP Orphan List,1800.0,1988.0,15.35211181640625,25.39410400390625,10.0419921875,702121.026328153,4651505.188733621
e1426n2239,083-07496,JOHNSTON LOT 38 ZB108,DEP Orphan List,1800.0,1988.0,0.34716796875,25.39410400390625,25.04693603515625,701922.6853279935,4651852.5954349525
e1426n2239,083-07499,JOHNSTON LOT 38 ZB119,DEP Orphan List,1800.0,1988.0,20.10589599609375,25.39410400390625,5.2882080078125,701834.869184876,4651728.185730919
e1426n2239,083-12041,BRADFORD K25,DEP Orphan List,1800.0,1995.0,12.86309814453125,25.39410400390625,12.531005859375,703964.8197479629,4650293.87287767
e1426n2239,083-12043,BRADFORD 12N,DEP Orphan List,1800.0,1995.0,12.685791015625,25.39410400390625,12.70831298828125,703902.2212292702,4650403.204192916
e1426n2239,083-12056,JACKSON F35,DEP Orphan List,1800.0,1995.0,0.10308837890625,25.39410400390625,25.291015625,703968.5419942156,4650804.51697295
e1426n2239,083-12070,JACKSON 25,DEP Orphan List,1800.0,1995.0,5.9984130859375,25.39410400390625,19.39569091796875,704028.9876750376,4650562.4335500775
e1426n2239,083-12075,JACKSON C,DEP Orphan List,1800.0,1995.0,0.0,25.39410400390625,25.39410400390625,704098.8218835136,4650518.656823048
e1426n2239,083-12102,WILLIAMS K34,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704244.9347882285,4650760.2401824845
e1426n2239,083-12537,KRIZ 6,DEP Orphan List,1800.0,1995.0,5.23211669921875,25.39410400390625,20.1619873046875,702478.6054591493,4649518.50068061
e1426n2239,083-12627,PENNBROOK 23,DEP Orphan List,1800.0,1995.0,15.9466552734375,25.39410400390625,9.44744873046875,701967.0414275824,4650676.553878536
e1426n2239,083-07301,JOHNSTON LOT 34 ZB101,DEP Orphan List,1800.0,1988.0,12.31048583984375,25.39410400390625,13.0836181640625,702324.6450794719,4651969.962794131
e1426n2239,083-07302,JOHNSTON LOT 34 ZB125,DEP Orphan List,1800.0,1988.0,0.01239013671875,25.39410400390625,25.3817138671875,702330.5668996039,4651753.761894934
e1426n2239,083-07306,JOHNSTON LOT 34 ZB136,DEP Orphan List,1800.0,1988.0,0.0,25.39410400390625,25.39410400390625,702323.9226384825,4651640.886617249
e1426n2239,083-07311,JOHNSTON LOT 34 ZB148,DEP Orphan List,1800.0,1988.0,2.89434814453125,25.39410400390625,22.499755859375,702560.317423328,4651636.857192574
e1426n2239,083-07307,JOHNSTON LOT 34 ZB137,DEP Orphan List,1800.0,1988.0,0.28900146484375,25.39410400390625,25.1051025390625,702432.5771005575,4651714.666875977
e1426n2239,083-07312,JOHNSTON LOT 34 ZB149,DEP Orphan List,1800.0,1988.0,0.03106689453125,25.39410400390625,25.363037109375,702654.9171533749,4651630.892437985
e1426n2239,083-07309,JOHNSTON LOT 34 ZB139,DEP Orphan List,1800.0,1988.0,0.07037353515625,25.39410400390625,25.32373046875,702650.8021401854,4651702.342683748
e1426n2239,083-07310,JOHNSTON LOT 36 ZB144,DEP Orphan List,1800.0,1988.0,4.31939697265625,25.39410400390625,21.07470703125,702145.9655427707,4651549.351411649
e1426n2239,083-07314,JOHNSTON LOT 34 ZB166,DEP Orphan List,1800.0,1988.0,6.01214599609375,25.39410400390625,19.3819580078125,702339.6276661577,4651543.762828062
e1426n2239,083-07308,JOHNSTON LOT 34 ZB138,DEP Orphan List,1800.0,1988.0,14.72943115234375,25.39410400390625,10.6646728515625,702536.3260897852,4651710.5177538665
e1426n2239,083-07313,JOHNSTON LOT 34 ZB157,DEP Orphan List,1800.0,1988.0,10.5081787109375,25.39410400390625,14.88592529296875,702341.9527571722,4651476.817849532
e1426n2239,083-07303,JOHNSTON LOT 34 ZB126,DEP Orphan List,1800.0,1988.0,16.5711669921875,25.39410400390625,8.82293701171875,702427.617310679,4651766.422969864
e1426n2239,083-07304,JOHNSTON LOT 34 ZB127,DEP Orphan List,1800.0,1988.0,1.36163330078125,25.39410400390625,24.032470703125,702547.0240217483,4651756.831254491
e1426n2239,083-07305,JOHNSTON LOT 34 ZB128,DEP Orphan List,1800.0,1988.0,10.84686279296875,25.39410400390625,14.5472412109375,702644.9678999635,4651784.634517529
e1426n2239,083-39832,JOHNSTON HERZOG 02,DEP Abandoned List,1981.0,1981.0,,25.39410400390625,,701053.2485803417,4652435.869426624
e1426n2239,083-13511,JOHNSTON LOT 39 ZB71,DEP Abandoned List,1800.0,,14.63739013671875,25.39410400390625,10.7567138671875,701854.8953262122,4652119.598162358
e1426n2239,083-23312,JOHNSTON H2,DEP Abandoned List,1965.0,1965.0,,25.39410400390625,,700904.7799665346,4652339.533925409
e1426n2239,083-22075,YAEGER D1,DEP Abandoned List,1800.0,1960.0,,25.39410400390625,,702209.6769707759,4652565.116714801
e1426n2239,083-13510,JOHNSTON LOT 39 ZB 70,DEP Abandoned List,1800.0,,18.84503173828125,25.39410400390625,6.549072265625,701765.0228889389,4652117.039508186
