block,permit,name,status,spud_year,permit_year,oldest_for,on_chm,off_chm,deficit,x,y
e1423n2235,083-12450,BOUQUIN FARM 35A,DEP Orphan List,1800.0,1995.0,,,,,700446.1485219356,4645789.142471765
e1423n2235,083-00793,WHIPPLE PATTERSON 01,DEP Abandoned List,1800.0,1986.0,,1.4082977771759033,1.3440426588058472,-0.06425511837005615,699322.5562643664,4647639.328212847
e1423n2235,083-43050,LAFFERTY 23,DEP Abandoned List,1800.0,1984.0,,15.619047164916992,15.332834243774414,-0.2862129211425781,699180.7916804772,4648189.311999274
e1423n2235,083-43665,LAFFERTY 04,DEP Abandoned List,1800.0,1984.0,,16.191856384277344,18.26784324645996,2.075986862182617,698681.3388535277,4648502.577618971
e1423n2235,083-36755,E B & P TR #1 06,DEP Abandoned List,1800.0,1978.0,,,24.110319137573242,,697571.5216320994,4646092.533115921
e1423n2235,083-43642,LAFFERTY 0139,DEP Abandoned List,1800.0,1984.0,,0.06519004702568054,1.4601290225982666,1.394938975572586,699110.3309585267,4647084.855217941
e1423n2235,083-15181,WARRANT 3498 7,DEP Abandoned List,1800.0,,,27.42024040222168,23.060565948486328,-4.359674453735352,697973.061084419,4647422.874920808
e1423n2235,083-37542,E B & P TR #1 81,DEP Abandoned List,1800.0,1979.0,,,,,697635.8712750366,4645864.074445828
e1423n2235,083-36811,E B & P TR #1 6,DEP Abandoned List,1800.0,1978.0,,,23.01248550415039,,697618.6050188362,4646099.9548908705
e1423n2235,083-43662,LAFFERTY 01,DEP Abandoned List,1800.0,1984.0,,21.345157623291016,18.38743019104004,-2.9577274322509766,698673.4405399312,4648772.836363548
e1423n2235,083-43667,LAFFERTY 06,DEP Abandoned List,1800.0,1984.0,,10.850366592407227,6.210476398468018,-4.639890193939209,698687.4265194408,4648308.833869732
e1423n2235,083-36810,E B & P TR #1 55,DEP Abandoned List,1800.0,1978.0,,,,,697585.5057748274,4645864.228827658
e1423n2235,083-37537,EB & P TR 1 13,DEP Abandoned List,1800.0,1979.0,,24.499372482299805,22.733749389648438,-1.7656230926513672,697406.8960706395,4646693.247466641
e1423n2235,083-43666,LAFFERTY 05,DEP Abandoned List,1800.0,1984.0,,11.109599113464355,11.31103801727295,0.20143890380859375,698685.344480996,4648415.78955524
e1423n2235,083-36786,E B & P TR #1 056,DEP Abandoned List,1800.0,1978.0,,24.281782150268555,23.9771728515625,-0.3046092987060547,697454.1524547035,4646473.535649107
e1423n2235,083-36758,E B & P TR 1 09,DEP Abandoned List,1800.0,1978.0,,,,,697585.3850708411,4645925.232569355
e1423n2235,083-36756,E B & P TR #1 07,DEP Abandoned List,1800.0,1978.0,,,,,697579.3522181701,4646031.743805743
e1423n2235,083-37543,E B & P TR #1 84,DEP Abandoned List,1800.0,1979.0,,,,,697760.7068592131,4645760.870040809
e1423n2235,083-36808,E B & P TR #1 4,DEP Abandoned List,1800.0,1978.0,,,,,697698.4153339035,4645807.919414769
e1423n2235,083-36809,E B & P TR #1 E03,DEP Abandoned List,1800.0,1978.0,,16.186641693115234,18.73529815673828,2.548656463623047,697694.1950670809,4646782.027980042
e1423n2235,083-36816,E B & P TR #1 54,DEP Abandoned List,1800.0,1978.0,,,,,697588.2671376246,4645821.634042444
e1423n2235,083-43023,LAFFERTY 45,DEP Abandoned List,1800.0,1984.0,,15.613079071044922,17.506898880004883,1.893819808959961,699052.6960578101,4648914.9270747835
e1423n2235,083-43054,LAFFERTY 51,DEP Abandoned List,1800.0,1984.0,,10.61031436920166,12.580373764038086,1.9700593948364258,698965.6276499017,4648201.612571913
e1423n2235,083-36757,E B & P TR #1 08,DEP Abandoned List,1800.0,1978.0,,,,,697572.3957953546,4645950.76313152
e1423n2235,083-43056,LAFFERTY 2,DEP Abandoned List,1800.0,1984.0,,8.73409366607666,8.806402206420898,0.07230854034423828,698765.773610915,4648244.796858551
e1423n2235,083-15184,WARRANT 3498 11,DEP Abandoned List,1800.0,,,22.79766082763672,24.131868362426758,1.334207534790039,697878.2223728958,4647432.787869065
e1423n2235,083-43664,LAFFERTY 03,DEP Abandoned List,1800.0,1984.0,,22.673664093017578,15.511651039123535,-7.162013053894043,698707.379453894,4648511.530023903
e1423n2235,083-43059,LAFFERTY 102,DEP Abandoned List,1800.0,1984.0,,15.112908363342285,15.695893287658691,0.5829849243164062,698785.0399769511,4648146.212323462
e1423n2235,083-37035,E B & P TR #1 0136,DEP Abandoned List,1800.0,1978.0,,25.18599510192871,24.849918365478516,-0.3360767364501953,697813.8024806627,4647360.206106948
e1423n2235,083-43663,LAFFERTY 02,DEP Abandoned List,1800.0,1984.0,,13.002963066101074,29.879968643188477,16.877005577087402,698825.3527192888,4648622.737466397
e1423n2235,083-36812,E B & P TR #1 8,DEP Abandoned List,1800.0,1978.0,,,,,697644.9617977233,4645975.673735213
e1423n2235,083-43643,LAFFERTY 0140,DEP Abandoned List,1800.0,1984.0,,8.963207244873047,5.8773345947265625,-3.0858726501464844,699218.0019609764,4647093.876375018
e1423n2235,083-43044,LAFFERTY 52,DEP Abandoned List,1800.0,1984.0,,22.73297882080078,19.03912925720215,-3.693849563598633,698951.7642929638,4648347.021102696
e1423n2235,083-43112,LAFFERTY 29,DEP Abandoned List,1800.0,1984.0,,3.7315280437469482,9.600418090820312,5.868890047073364,698879.3609982773,4647737.133976749
e1423n2235,083-43111,LAFFERTY 126,DEP Abandoned List,1800.0,1984.0,,6.654740810394287,9.939472198486328,3.284731388092041,698881.0883499891,4647764.2970695235
e1423n2235,083-36803,E B & P TR #1 090,DEP Abandoned List,1800.0,1978.0,,,,,697686.0460253468,4646034.71282032
e1423n2235,083-15183,WARRANT 3498 9,DEP Abandoned List,1800.0,,,28.369840621948242,26.592632293701172,-1.7772083282470703,697948.6388127365,4647391.412400225
e1423n2235,083-36754,E B & P TR #1 05,DEP Abandoned List,1800.0,1978.0,,23.56800079345703,20.949832916259766,-2.6181678771972656,697577.4957865141,4646152.1506931875
e1423n2235,083-15180,WARRANT 3498 1,DEP Abandoned List,1800.0,,,16.168231964111328,11.984230995178223,-4.1840009689331055,698010.0313383802,4647334.561794956
e1423n2235,083-11918,HOWE LEASE - WARRANT 4005 64,DEP Orphan List,1800.0,1995.0,,19.027599334716797,19.51742172241211,0.4898223876953125,700559.2937458515,4648054.440693233
e1423n2235,083-02061,SHANNON 54,DEP Abandoned List,1800.0,1986.0,,17.460866928100586,20.358259201049805,2.8973922729492188,700241.6582850616,4648670.228978585
e1423n2235,083-02055,SHANNON 11,DEP Abandoned List,1800.0,1986.0,,,,,700126.3843659756,4649081.592440104
e1423n2235,083-11919,HOWE LEASE - WARRANT 4005 65,DEP Orphan List,1800.0,1995.0,,,19.092281341552734,,700690.4907682477,4648058.149175537
e1423n2235,083-11927,HOWE LEASE - WARRANT 4005 53,DEP Orphan List,1800.0,1995.0,,,,,700714.6664571017,4647918.923245653
e1423n2235,083-02059,SHANNON 46,DEP Abandoned List,1800.0,1986.0,,18.8758544921875,19.29242515563965,0.41657066345214844,700090.9543248988,4648711.651238545
e1423n2235,083-02058,SHANNON 36,DEP Abandoned List,1800.0,1986.0,,,,,700151.1422884258,4648850.701756163
e1423n2235,083-02057,SHANNON 31,DEP Abandoned List,1800.0,1986.0,,,,,700206.7592270273,4648928.281735319
e1423n2235,083-02056,SHANNON 19,DEP Abandoned List,1800.0,1986.0,,,,,700081.498489797,4649046.988417095
e1423n2235,083-11929,HOWE LEASE - WARRANT 4005 58,DEP Orphan List,1800.0,1995.0,,17.308631896972656,19.946796417236328,2.638164520263672,700622.50085445,4648083.675552548
e1423n2235,083-02047,SHANNON 65,DEP Abandoned List,1800.0,1986.0,,24.667566299438477,22.95144271850586,-1.7161235809326172,700135.3766569496,4648542.212757738
e1423n2235,083-11605,MURPHY 15,DEP Orphan List,1800.0,1995.0,,21.084945678710938,18.96785545349121,-2.1170902252197266,700384.1747198859,4647109.025794066
e1423n2235,083-02060,SHANNON 51,DEP Abandoned List,1800.0,1986.0,,19.31674575805664,20.17740821838379,0.8606624603271484,700241.319888872,4648682.2211676
e1423n2235,083-02054,SHANNON 9,DEP Abandoned List,1800.0,1986.0,,,,,700065.3099974309,4649082.870461408
e1423n2235,083-11928,HOWE LEASE - WARRANT 4005 55,DEP Orphan List,1800.0,1995.0,,,,,700736.7577751352,4647838.758326286
e1423n2238,083-23152,SHANNON ROYALTY K02,DEP Abandoned List,1964.0,1964.0,,28.562843322753906,23.913576126098633,-4.649267196655273,700073.2060479617,4648802.830612289
e1423n2238,083-07526,JOHNSTON LOT 54 ZD9,DEP Orphan List,1800.0,1988.0,,,,,700194.1664141008,4651830.131968571
e1423n2238,083-29191,FOX BRAWLEY 65 TB 2,DEP Abandoned List,1800.0,1972.0,,4.239008903503418,7.670360565185547,3.431351661682129,699272.6133001586,4649701.095698059
e1423n2238,083-13298,DEP FOSTER BROOK DEP-1,DEP Abandoned List,1800.0,,,2.9859113693237305,4.466817378997803,1.4809060096740723,698388.9839366649,4649890.579228912
e1423n2238,083-44070,TATE 40,DEP Orphan List,1800.0,1984.0,,18.33074378967285,16.913999557495117,-1.4167442321777344,697893.7864693617,4649610.935647491
e1423n2238,083-15574,LEICHNER 1,DEP Abandoned List,1800.0,,,27.50929832458496,18.029220581054688,-9.480077743530273,699082.8016521392,4649839.897055576
e1423n2238,083-10683,LAWTON 68,DEP Orphan List,1800.0,1995.0,,20.661821365356445,20.132028579711914,-0.5297927856445312,699898.9277274312,4648798.030010273
e1423n2238,083-07530,JOHNSTON LOT 55 ZD23,DEP Orphan List,1800.0,1988.0,,,,,700641.4067043933,4651927.122198666
e1423n2238,083-07529,JOHNSTON LOT 55 ZD17,DEP Orphan List,1800.0,1988.0,,,,,700644.6563139521,4651812.307619719
e1423n2238,083-10687,LAWTON 18,DEP Orphan List,1800.0,1995.0,,25.128498077392578,22.597339630126953,-2.531158447265625,699970.3629420307,4648967.733422704
e1423n2238,083-10910,MCGILLIVRAY 29,DEP Orphan List,1800.0,1995.0,,,,,697898.6802249308,4650725.324524815
e1423n2238,083-12002,WHITEHEAD 05,DEP Orphan List,1800.0,1995.0,,20.86637306213379,21.67101287841797,0.8046398162841797,700445.9638121747,4648722.003818037
e1423n2238,083-11700,BROOKS 35,DEP Orphan List,1800.0,1995.0,,,,,697966.406716419,4649002.440501687
e1423n2238,083-44046,TATE 7,DEP Orphan List,1800.0,1984.0,,12.597522735595703,16.98925018310547,4.391727447509766,698264.210950828,4649453.590287522
e1423n2238,083-23153,SHANNON ROYALTY KO3,DEP Abandoned List,1964.0,1964.0,,,22.367839813232422,,700074.9279742851,4648741.759275431
e1423n2238,083-11699,BROOKS N6,DEP Orphan List,1800.0,1995.0,,,,,698123.1748833277,4649007.371774239
e1423n2238,083-23151,SHANNON ROYALTY KO1,DEP Abandoned List,1964.0,1964.0,,20.160648345947266,21.789644241333008,1.6289958953857422,700085.3716922433,4648909.633408682
e1423n2238,083-38671,L S GREER SONS 18,DEP Orphan List,1800.0,1980.0,,,20.90340232849121,,701199.8166895297,4651293.401712207
e1423n2238,083-15525,L FOX 1,DEP Abandoned List,1800.0,,,8.346494674682617,3.039076566696167,-5.30741810798645,700889.5229077565,4649650.130015442
e1423n2238,083-11659,GEORGE FARM 3,DEP Orphan List,1800.0,1995.0,,,,,699397.4392595824,4648738.247495148
e1423n2238,083-11669,BROOKS 50,DEP Orphan List,1800.0,1995.0,,21.85818099975586,21.383731842041016,-0.47444915771484375,697819.8328379695,4649333.838663269
e1423n2238,083-12111,K & D 9,DEP Orphan List,1800.0,1995.0,,23.36223602294922,21.707162857055664,-1.6550731658935547,700755.9013539244,4648654.531856409
e1423n2238,083-07536,JOHNSTON LOT 55 ZD024,DEP Orphan List,1800.0,1988.0,,,,,700711.077541649,4651890.755238725
e1423n2238,083-10685,LAWTON 16,DEP Orphan List,1800.0,1995.0,,23.55326271057129,22.036636352539062,-1.5166263580322266,699847.6043683266,4648994.834709563
e1423n2238,083-13358,MILLER L-10,DEP Abandoned List,1800.0,,,4.614658832550049,3.852060079574585,-0.7625987529754639,699501.219892915,4649386.142852635
e1423n2238,083-11977,GATES 020,DEP Orphan List,1800.0,1995.0,,8.829781532287598,12.687908172607422,3.858126640319824,699961.2358429723,4650071.190380556
e1423n2238,083-07528,JOHNSTON LOT 54 ZD026,DEP Orphan List,1800.0,1988.0,,20.842498779296875,21.137725830078125,0.29522705078125,700225.63643522,4651567.092227284
e1423n2238,083-07537,JOHNSTON LOT 55 ZD028,DEP Orphan List,1800.0,1988.0,,,22.28462791442871,,700449.7949681716,4651725.893946161
e1423n2238,083-11665,BROOKS 18,DEP Orphan List,1800.0,1995.0,,23.592832565307617,23.863384246826172,0.2705516815185547,698182.6057189751,4649343.963070298
e1423n2238,083-11697,BROOKS 67,DEP Orphan List,1800.0,1995.0,,20.774784088134766,20.919233322143555,0.14444923400878906,698367.1341898867,4649014.187962447
e1423n2238,083-44077,TATE 48,DEP Orphan List,1800.0,1984.0,,24.169456481933594,20.205698013305664,-3.9637584686279297,697878.9646403956,4649595.298007881
e1423n2238,083-10899,TUNA C 6,DEP Orphan List,1800.0,1995.0,,,,,698017.6936825155,4651397.955568642
e1423n2238,083-11982,WHITEHEAD 5,DEP Orphan List,1800.0,1995.0,,,,,700399.1315014884,4648650.5596958455
e1423n2238,083-38660,L S GREER SONS 1,DEP Orphan List,1800.0,1980.0,,24.39124870300293,24.291227340698242,-0.1000213623046875,700946.8418288643,4650793.929069117
e1423n2238,083-13361,VAUGN 4,DEP Abandoned List,1800.0,,,9.9976806640625,6.515774250030518,-3.4819064140319824,699410.3211637447,4649628.399176982
e1423n2238,083-07542,JOHNSTON LOT 56 ZC0114,DEP Orphan List,1800.0,1988.0,,24.33548355102539,19.823278427124023,-4.512205123901367,700951.0635370848,4651385.140501935
e1423n2238,083-11667,BROOKS 20,DEP Orphan List,1800.0,1995.0,,23.347564697265625,24.7983341217041,1.4507694244384766,698036.2701900464,4649339.876846696
e1423n2238,083-38687,L S GREER SONS 34,DEP Orphan List,1800.0,1980.0,,,15.785721778869629,,701126.9557537996,4650851.487788902
e1423n2238,083-10898,TUNA C 5,DEP Orphan List,1800.0,1995.0,,,,,698076.9567037984,4651460.730084677
e1423n2238,083-11682,BROOKS 36,DEP Orphan List,1800.0,1995.0,,21.567611694335938,22.477052688598633,0.9094409942626953,698167.3916409923,4649179.072703975
e1423n2238,083-38676,L S GREER SONS 23,DEP Orphan List,1800.0,1980.0,,,20.347286224365234,,701204.6784005028,4651332.434685264
e1423n2238,083-07527,JOHNSTON LOT 54 225,DEP Orphan List,1800.0,1988.0,,,,,700346.0916726043,4651857.649613982
e1423n2238,083-10900,TUNA C 7,DEP Orphan List,1800.0,1995.0,,,,,697896.0036672952,4651394.557951506
e1423n2238,083-13039,MCCRACKEN AX7,DEP Abandoned List,1800.0,,,3.9019219875335693,3.4944512844085693,-0.407470703125,699645.128132653,4649420.528639659
e1423n2238,083-11668,BROOKS 25,DEP Orphan List,1800.0,1995.0,,25.80193328857422,24.519208908081055,-1.282724380493164,697954.070417332,4649337.582853547
e1423n2238,083-11705,BROOKS 27,DEP Orphan List,1800.0,1995.0,,,,,698133.5605684784,4648965.100900586
e1423n2238,083-38686,L S GREER SONS 33,DEP Orphan List,1800.0,1980.0,,,,,701204.3028870731,4650875.240891545
e1423n2238,083-13362,FOX-BRAWLEY 5,DEP Abandoned List,1800.0,,,0.5005756616592407,11.112391471862793,10.611815810203552,699441.5339929237,4649656.724863673
e1423n2238,083-13364,BRYNER-FOX DEP1,DEP Abandoned List,1800.0,,,9.145245552062988,5.279069900512695,-3.866175651550293,699142.9645893588,4649758.574436812
e1423n2238,083-07531,JOHNSTON LOT 55 26,DEP Orphan List,1800.0,1988.0,,17.134878158569336,11.729146003723145,-5.405732154846191,700722.7249144138,4651371.004754506
e1423n2238,083-07571,JOHNSTON LOT 58 ZC030,DEP Orphan List,1800.0,1988.0,,,,,700954.9587371856,4652052.021950471
e1423n2238,083-07534,JOHNSTON LOT 55 ZD017,DEP Orphan List,1800.0,1988.0,,,,,700714.3251002778,4651776.05161072
e1423n2238,083-11687,BROOKS 26,DEP Orphan List,1800.0,1995.0,,27.735576629638672,24.53850555419922,-3.197071075439453,697997.874973713,4649128.889882531
e1423n2238,083-11694,BROOKS 48,DEP Orphan List,1800.0,1995.0,,,,,697919.7142100822,4649032.252930888
e1423n2238,083-07538,JOHNSTON LOT 55 ZD031,DEP Orphan List,1800.0,1988.0,,,,,700708.2353205166,4651982.355621898
e1423n2238,083-10897,TUNA C 4,DEP Orphan List,1800.0,1995.0,,,,,697924.1962103953,4651471.576979511
e1423n2238,083-10909,MCGILLIVRAY 28,DEP Orphan List,1800.0,1995.0,,,,,697818.8702133358,4650774.65990222
e1423n2238,083-10913,MCGILLIVRAY 31,DEP Orphan List,1800.0,1995.0,,,,,697805.6389637582,4650716.950162316
e1423n2238,083-42918,MELVIN 012,DEP Abandoned List,1800.0,1984.0,,,,,698614.2890314454,4648853.52452665
e1423n2238,083-13363,FOX BRAWLEY 6,DEP Abandoned List,1800.0,,,19.368896484375,17.966501235961914,-1.402395248413086,699498.327186614,4649701.327771066
e1423n2238,083-38665,L S GREER SONS 9,DEP Orphan List,1800.0,1980.0,,21.326684951782227,21.04542350769043,-0.2812614440917969,700957.3935489364,4650842.902261571
e1423n2238,083-10686,LAWTON 17,DEP Orphan List,1800.0,1995.0,,25.52018165588379,25.719039916992188,0.19885826110839844,700003.434151078,4648877.208004193
e1423n2238,083-10901,TUNA C 13,DEP Orphan List,1800.0,1995.0,,,,,698076.9567037984,4651460.730084677
e1423n2238,083-10911,MCGILLIVRAY 30,DEP Orphan List,1800.0,1995.0,,,,,697855.7816402891,4650676.010248379
e1423n2238,083-11666,BROOKS 22,DEP Orphan List,1800.0,1995.0,,26.263442993164062,24.453502655029297,-1.8099403381347656,698075.7957024853,4649340.980245823
e1423n2238,083-29190,FOX BRAWLEY 64,DEP Abandoned List,1800.0,1972.0,,8.164871215820312,10.087345123291016,1.9224739074707031,699331.7905515111,4649681.533115408
e1423n2238,083-38688,L S GREER SONS 35,DEP Orphan List,1800.0,1980.0,,,,,701180.8473497884,4650892.467071008
e1423n2238,083-07535,JOHNSTON LOT 55 ZD023,DEP Orphan List,1800.0,1988.0,,,,,700604.3044885156,4651887.73299007
e1423n2238,083-38685,L S GREER SONS 32,DEP Orphan List,1800.0,1980.0,,16.650671005249023,22.37410545349121,5.7234344482421875,701042.9231781436,4650800.319503385
e1423n2238,083-38682,L S GREER SONS 29,DEP Orphan List,1800.0,1980.0,,19.420682907104492,21.722482681274414,2.301799774169922,701024.7796921442,4650799.805160384
e1423n2238,083-44045,TATE 6,DEP Orphan List,1800.0,1984.0,,21.969341278076172,22.333051681518555,0.3637104034423828,698221.4528636131,4649345.6040059235
e1423n2238,083-12110,K & D 8,DEP Orphan List,1800.0,1995.0,,,,,700813.3962672809,4648674.383606052
e1423n2238,083-13356,DEP FOSTER BROOK 3,DEP Abandoned List,1800.0,,,1.7817965745925903,5.955723762512207,4.173927187919617,699342.395446883,4649611.043502947
e1423n2238,083-07575,JOHNSTON LOT 58 ZC038,DEP Orphan List,1800.0,1988.0,,,,,701056.4856158742,4651938.88250604
e1423n2238,083-13297,DEP FOSTER BROOK DEP-2,DEP Abandoned List,1800.0,,,12.865019798278809,11.572579383850098,-1.292440414428711,700246.7809409408,4649966.673830249
e1423n2238,083-11662,GEORGE FARM 139,DEP Orphan List,1800.0,1995.0,,,18.671875,,699349.3427573716,4648820.685416815
e1423n2238,083-11688,BROOKS 49,DEP Orphan List,1800.0,1995.0,,21.74822998046875,23.942108154296875,2.193878173828125,697838.63420187,4649105.667804724
e1423n2238,083-11704,BROOKS 66,DEP Orphan List,1800.0,1995.0,,,,,698287.5276805953,4648969.401910089
e1423n2238,083-38661,L S GREER SONS 3,DEP Orphan List,1800.0,1980.0,,,20.103923797607422,,701129.2525300646,4650811.435472724
e1423n2238,083-38664,L S GREER SONS 8,DEP Orphan List,1800.0,1980.0,,22.30490493774414,17.871856689453125,-4.433048248291016,701020.1749143564,4650871.574750839
e1423n2238,083-15526,B FOX 1,DEP Abandoned List,1800.0,,,13.407011032104492,15.729201316833496,2.322190284729004,700890.5814878948,4649776.734878104
e1423n2238,083-12003,WHITEHEAD 06,DEP Orphan List,1800.0,1995.0,,15.632737159729004,18.664026260375977,3.0312891006469727,700320.739236624,4648724.57966577
e1423n2238,083-07541,JOHNSTON LOT 56 ZC0113,DEP Orphan List,1800.0,1988.0,,,,,701037.1877009056,4651678.072035052
e1423n2238,083-44044,TATE 5,DEP Orphan List,1800.0,1984.0,,21.370119094848633,21.337472915649414,-0.03264617919921875,698220.5997122084,4649376.139627743
e1423n2238,083-31410,JOHNSTON 02,DEP Abandoned List,1975.0,1974.0,,,,,700440.9153470288,4652007.685870373
e1423n2238,083-31411,JOHNSTON 03,DEP Abandoned List,1975.0,1974.0,,,,,700154.1389282413,4652046.92325517
e1423n2238,083-56890,MILTON DANA LEASE 1,DEP Abandoned List,1800.0,,,19.83534049987793,16.656240463256836,-3.1791000366210938,700597.0504927081,4651162.527868505
e1423n2238,083-56889,MILTON DANA LEASE 3,DEP Abandoned List,1800.0,,,1.7634899616241455,7.151881694793701,5.388391733169556,700617.7021384643,4651326.359323293
e1423n2238,083-56891,MILTON DANA LEASE 4,DEP Abandoned List,1800.0,,,14.3009614944458,15.8951416015625,1.5941801071166992,700699.7253695953,4651225.775887719
e1423n2238,083-56893,MILTON DANA LEASE 5,DEP Abandoned List,1800.0,,,15.484947204589844,16.94538688659668,1.460439682006836,700687.752969426,4651335.342751065
e1423n2238,083-56897,MILTON DANA LEASE 9,DEP Abandoned List,1800.0,,,16.10918617248535,18.194644927978516,2.085458755493164,700583.8497490549,4651224.719486117
e1423n2238,083-56896,MILTON DANA LEASE 8,DEP Abandoned List,1800.0,,,19.90346908569336,18.798622131347656,-1.1048469543457031,700619.1450991742,4651213.82735514
e1423n2238,083-56899,MILTON DANA LEASE 11,DEP Abandoned List,1800.0,,,18.984710693359375,18.791889190673828,-0.19282150268554688,700650.7081470486,4651223.49960176
e1423n2238,083-56898,MILTON DANA LEASE 10,DEP Abandoned List,1800.0,,,13.432563781738281,14.168595314025879,0.7360315322875977,700635.0977746753,4651092.482402671
e1423n2238,083-56894,MILTON DANA LEASE 6,DEP Abandoned List,1800.0,,,12.078716278076172,14.801901817321777,2.7231855392456055,700716.6923005363,4651276.597230139
e1423n2238,083-56895,MILTON DANA LEASE 7,DEP Abandoned List,1800.0,,,19.949024200439453,16.01173973083496,-3.937284469604492,700715.936822305,4651168.55931333
e1423n2238,083-22959,DUANE VAUGHN 12,DEP Abandoned List,1960.0,1964.0,,0.7089233994483948,5.142690181732178,4.433766782283783,699356.4362309017,4649636.663778334
e1423n2238,083-32081,NEWELL TRACT 24,DEP Abandoned List,1800.0,1975.0,,18.393413543701172,20.715900421142578,2.3224868774414062,698806.0667806602,4651313.669912084
e1423n2238,083-23210,NEWELL TRACT 91,DEP Abandoned List,1964.0,1964.0,,,13.663056373596191,,699399.8063501909,4651892.422973742
e1423n2238,083-43662,LAFFERTY 01,DEP Abandoned List,1800.0,1984.0,,,,,698673.4405399312,4648772.836363548
e1423n2238,083-20064,LAWRY H 066,DEP Abandoned List,1956.0,1956.0,,1.3334821462631226,4.057919979095459,2.7244378328323364,700756.2058321286,4649508.446286696
e1423n2238,083-43023,LAFFERTY 45,DEP Abandoned List,1800.0,1984.0,,16.60152816772461,21.18043327331543,4.57890510559082,699052.6960578101,4648914.9270747835
e1423n2238,083-44056,TATE 17,DEP Abandoned List,1800.0,1984.0,,18.665218353271484,13.399232864379883,-5.265985488891602,698179.7401322187,4649497.013762116
e1423n2238,083-02061,SHANNON 54,DEP Abandoned List,1800.0,1986.0,,,,,700241.6582850616,4648670.228978585
e1423n2238,083-11921,HOWE LEASE - WARRANT 4005 69,DEP Orphan List,1800.0,1995.0,,,,,700813.3962672809,4648674.383606052
e1423n2238,083-02055,SHANNON 11,DEP Abandoned List,1800.0,1986.0,,23.84410858154297,21.390975952148438,-2.4531326293945312,700126.3843659756,4649081.592440104
e1423n2238,083-02059,SHANNON 46,DEP Abandoned List,1800.0,1986.0,,,20.369653701782227,,700090.9543248988,4648711.651238545
e1423n2238,083-02058,SHANNON 36,DEP Abandoned List,1800.0,1986.0,,24.41468048095703,24.551170349121094,0.1364898681640625,700151.1422884258,4648850.701756163
e1423n2238,083-02057,SHANNON 31,DEP Abandoned List,1800.0,1986.0,,19.233041763305664,20.743980407714844,1.5109386444091797,700206.7592270273,4648928.281735319
e1423n2238,083-02056,SHANNON 19,DEP Abandoned List,1800.0,1986.0,,24.0794620513916,12.725092887878418,-11.354369163513184,700081.498489797,4649046.988417095
e1423n2238,083-11922,HOWE LEASE - WARRANT 4005 70,DEP Orphan List,1800.0,1995.0,,23.36223602294922,21.707162857055664,-1.6550731658935547,700755.9013539244,4648654.531856409
e1423n2238,083-02060,SHANNON 51,DEP Abandoned List,1800.0,1986.0,,,,,700241.319888872,4648682.2211676
e1423n2238,083-12906,SMITH 1,DEP Orphan List,1800.0,1996.0,,1.4661555290222168,6.238211631774902,4.7720561027526855,699723.8365997865,4649437.857275963
e1423n2238,083-02054,SHANNON 9,DEP Abandoned List,1800.0,1986.0,,23.6868896484375,15.444908142089844,-8.241981506347656,700065.3099974309,4649082.870461408
e1423n2238,083-56892,MILTON DANA LEASE 2,DEP Abandoned List,1800.0,,,13.682236671447754,14.585745811462402,0.9035091400146484,700722.6947321641,4651284.212756054
e1423n2238,083-57436,MILTON DANA 14 P,DEP Abandoned List,1800.0,,,19.97151756286621,18.62718391418457,-1.3443336486816406,700638.6384591667,4650855.990970149
e1423n2238,083-57437,MILTON DANA 11 P,DEP Abandoned List,1800.0,,,3.0990350246429443,10.992169380187988,7.893134355545044,700586.1440342788,4651099.654243279
e1423n2238,083-57445,MILTON DANA 13 P,DEP Abandoned List,1800.0,,,21.906204223632812,19.0306453704834,-2.875558853149414,700713.5304398814,4650864.000053493
e1423n2238,083-57439,MILTON DANA 12 P,DEP Abandoned List,1800.0,,,17.976669311523438,11.784841537475586,-6.191827774047852,700656.5526764469,4651339.238270994
e1423n2238,083-57438,MILTON DANA 17 P,DEP Abandoned List,1800.0,,,20.636322021484375,20.857925415039062,0.2216033935546875,700653.3946942892,4650976.204543113
e1423n2238,083-57444,MILTON DANA 10 P,DEP Abandoned List,1800.0,,,16.487619400024414,17.267227172851562,0.7796077728271484,700667.6597231291,4651104.961101299
e1423n2238,083-57630,FARGO 1,DEP Abandoned List,1800.0,,,4.890301704406738,4.70168399810791,-0.18861770629882812,700847.125081127,4649545.469367444
e1423n2238,083-57624,LANDER 5,DEP Abandoned List,1800.0,,,8.975860595703125,5.132251739501953,-3.843608856201172,700060.9067724606,4649471.357934676
e1423n2238,083-57623,LANDER 4,DEP Abandoned List,1800.0,,,2.549964189529419,5.275158882141113,2.7251946926116943,700013.769585038,4649460.805281433
e1423n2238,083-57626,LANDER 2,DEP Abandoned List,1800.0,,,14.633011817932129,9.35757064819336,-5.2754411697387695,699940.411535364,4649594.979254271
e1423n2238,083-57619,FOX 21,DEP Abandoned List,1800.0,,,,13.63514518737793,,700948.7986518051,4649674.145635349
e1423n2238,083-57501,JOHNSTON 99 W,DEP Abandoned List,1800.0,,,,,,700191.3724905294,4651929.067906667
e1423n2238,083-57622,LANDER 1,DEP Abandoned List,1800.0,,,4.956242084503174,14.329781532287598,9.373539447784424,699921.4169702352,4649556.882962927
e1423n2238,083-57447,MILTON DANA 16 P,DEP Abandoned List,1800.0,,,21.760343551635742,16.583518981933594,-5.176824569702148,700724.2918245555,4651145.792289127
