component_id,area_m2,bbox_h_px,bbox_w_px,aspect_ratio_bbox,eccentricity,elongation_pca,solidity_bbox,road_prob_max,road_prob_mean,pit_prob_max,centroid_x,centroid_y,overlaps_labeled_pit,classification
13,32.0,16,14,1.1428571428571428,0.8465971071422805,1.8788718070904404,0.5714285714285714,0.21036048233509064,0.1428564339876175,0.55523681640625,622184.3515625,4597473.546875,False,COMPACT_OTHER_FP
14,143.5,26,29,1.1153846153846154,0.4778147560143827,1.138354956955564,0.7612732095490716,0.4899000823497772,0.20399563014507294,0.70733642578125,620709.2012195121,4597468.228222997,False,COMPACT_OTHER_FP
15,146.0,29,26,1.1153846153846154,0.4110584158533913,1.096961519750819,0.7745358090185677,0.3545114994049072,0.15940560400485992,0.71600341796875,620582.6121575342,4597446.758561644,False,COMPACT_OTHER_FP
16,68.0,22,20,1.1,0.8057937163320317,1.688629190478714,0.6181818181818182,0.4463137090206146,0.26232463121414185,0.59539794921875,623046.0496323529,4597444.915441177,False,ROAD_LIKE_COMPACT
18,123.75,24,26,1.0833333333333333,0.5039135378279317,1.157736905960572,0.7932692307692307,0.551874041557312,0.15287944674491882,0.658477783203125,621732.1656565657,4597436.564646465,False,ROAD_LIKE_COMPACT
19,12.25,13,8,1.625,0.9273228373092387,2.671922051164409,0.47115384615384615,0.1064581349492073,0.06864169239997864,0.5089111328125,621507.6326530612,4597416.0612244895,False,COMPACT_OTHER_FP
20,18.5,8,13,1.625,0.6818500892012143,1.3670690647246795,0.7115384615384616,0.2178812026977539,0.1302977204322815,0.5475616455078125,621523.7094594594,4597405.97972973,False,COMPACT_OTHER_FP
21,170.5,28,29,1.0357142857142858,0.28717592743383175,1.0439744419463532,0.8399014778325123,0.31222477555274963,0.18280117213726044,0.6874580383300781,620193.6143695015,4597394.205278592,False,COMPACT_OTHER_FP
22,6.75,4,9,2.25,0.9024459994810287,2.321246644727047,0.75,0.13109415769577026,0.10944339632987976,0.494781494140625,621525.2777777778,4597400.12962963,False,COMPACT_OTHER_FP
23,229.0,40,32,1.25,0.6451625794957296,1.3088228906089983,0.715625,0.5362180471420288,0.20170067250728607,0.8521728515625,619952.4121179039,4597390.063318777,False,ROAD_LIKE_COMPACT
24,216.5,32,34,1.0625,0.3746232987828683,1.0785425940988749,0.7959558823529411,0.28571557998657227,0.1435796022415161,0.8424835205078125,622776.466512702,4597391.422055427,False,COMPACT_OTHER_FP
25,177.25,29,32,1.103448275862069,0.36767513604053387,1.0753216618547163,0.7640086206896551,0.39564383029937744,0.1454700231552124,0.7266845703125,621655.6748942172,4597384.675599436,False,COMPACT_OTHER_FP
26,200.5,35,31,1.1290322580645162,0.45520562516943486,1.1231079727178237,0.7391705069124423,0.3148566782474518,0.11948341131210327,0.8626556396484375,623046.7113466334,4597380.502493765,False,COMPACT_OTHER_FP
27,150.25,30,23,1.3043478260869565,0.6329584662196018,1.2916796727586746,0.8710144927536232,0.5148271918296814,0.20078612864017487,0.79925537109375,619825.2154742096,4597375.514975041,False,ROAD_LIKE_COMPACT
29,4.25,5,5,1.0,0.7746427867834754,1.5812800587650395,0.68,0.3678767681121826,0.35160794854164124,0.4483833312988281,620300.7941176471,4597376.0,False,ROAD_LIKE_COMPACT
32,22.25,16,11,1.4545454545454546,0.8843312011965702,2.1419694262161917,0.5056818181818182,0.10234955698251724,0.07795350253582001,0.5503387451171875,620413.9382022471,4597367.606741573,False,COMPACT_OTHER_FP
33,9.25,5,13,2.6,0.9623211096991632,3.6776120203957743,0.5692307692307692,0.22177176177501678,0.15918664634227753,0.5093460083007812,623954.027027027,4597371.283783784,False,ELONGATED_OTHER
34,8.0,6,10,1.6666666666666667,0.8911550079705438,2.2041046484388733,0.5333333333333333,0.2516477108001709,0.16498303413391113,0.5384063720703125,620301.578125,4597369.1875,False,COMPACT_OTHER_FP
37,174.75,28,32,1.1428571428571428,0.5526771246132053,1.1999105415216211,0.7801339285714286,0.43821120262145996,0.23123487830162048,0.77337646484375,620971.5271816881,4597361.964234621,False,COMPACT_OTHER_FP
38,246.0,42,31,1.3548387096774193,0.6737740861832932,1.353294609669234,0.7557603686635944,0.3640424311161041,0.14587342739105225,0.824554443359375,622653.6199186991,4597357.885162601,False,COMPACT_OTHER_FP
39,5.5,6,8,1.3333333333333333,0.9026190256790789,2.3232022768068634,0.4583333333333333,0.10194651782512665,0.08347704261541367,0.5101318359375,620419.8409090909,4597365.954545454,False,COMPACT_OTHER_FP
40,23.75,13,12,1.0833333333333333,0.834609659288869,1.8154031772270312,0.6089743589743589,0.2197558432817459,0.13175144791603088,0.5536956787109375,621128.7736842105,4597362.363157894,False,COMPACT_OTHER_FP
41,182.25,31,30,1.0333333333333334,0.27309870480053544,1.0395161489256441,0.7838709677419354,0.5161818861961365,0.19382359087467194,0.825103759765625,620556.9807956105,4597348.635116598,False,ROAD_LIKE_COMPACT
42,41.25,17,21,1.2352941176470589,0.7521702242241634,1.5175223991080438,0.46218487394957986,0.2975562810897827,0.11682482808828354,0.5625991821289062,621237.296969697,4597349.039393939,False,COMPACT_OTHER_FP
43,5.75,6,5,1.2,0.589596860704585,1.2380870034560818,0.7666666666666667,0.21599090099334717,0.16370587050914764,0.4617271423339844,621236.3260869565,4597347.304347826,False,COMPACT_OTHER_FP
44,217.5,38,30,1.2666666666666666,0.6195000501867461,1.2738908411325343,0.7631578947368421,0.5406290292739868,0.2659982740879059,0.802947998046875,623163.8718390805,4597336.351724138,False,ROAD_LIKE_COMPACT
47,218.5,34,35,1.0294117647058822,0.5870750392884276,1.235280828563496,0.7344537815126051,0.487856388092041,0.1825953871011734,0.832977294921875,620726.3289473684,4597316.266018307,False,COMPACT_OTHER_FP
48,180.25,32,29,1.103448275862069,0.5002789184412338,1.1549153697214183,0.7769396551724138,0.3761237561702728,0.15682661533355713,0.787384033203125,620088.6837725381,4597285.323162274,False,COMPACT_OTHER_FP
49,158.75,28,30,1.0714285714285714,0.42675821976814543,1.1057473070055908,0.7559523809523809,0.5109531879425049,0.20772424340248108,0.7438507080078125,620223.2385826772,4597283.871653543,False,ROAD_LIKE_COMPACT
50,205.0,33,32,1.03125,0.4247669834287987,1.104602892479146,0.7765151515151515,0.39030152559280396,0.124729685485363,0.838043212890625,619836.5152439025,4597268.255487805,False,COMPACT_OTHER_FP
51,58.75,17,20,1.1764705882352942,0.5530538977462829,1.2002705738191106,0.6911764705882353,0.34784165024757385,0.13972781598567963,0.642822265625,619961.8297872341,4597272.170212766,False,COMPACT_OTHER_FP
52,146.5,28,29,1.0357142857142858,0.5211142377788851,1.1716640957866207,0.7216748768472906,0.4971924126148224,0.21148166060447693,0.714385986328125,621640.5435153584,4597265.199658703,False,COMPACT_OTHER_FP
53,20.25,10,11,1.1,0.6762740017018786,1.3574964605919613,0.7363636363636363,0.32944563031196594,0.19241851568222046,0.5481109619140625,621757.7901234567,4597267.722222222,False,COMPACT_OTHER_FP
54,8.25,7,9,1.2857142857142858,0.8896542844219748,2.189934291224727,0.5238095238095238,0.4229067862033844,0.3502740263938904,0.5303802490234375,619965.6060606061,4597265.0,False,ROAD_LIKE_COMPACT
55,152.0,33,27,1.2222222222222223,0.5039781298014037,1.1577874209736378,0.6823793490460157,0.6565481424331665,0.23703080415725708,0.754852294921875,619691.3462171053,4597248.29194079,False,ROAD_LIKE_COMPACT
56,168.5,31,29,1.0689655172413792,0.48273674366105607,1.1418581612170626,0.7497219132369299,0.3385143280029297,0.13465584814548492,0.708831787109375,620819.734421365,4597242.3575667655,False,COMPACT_OTHER_FP
57,8.0,8,6,1.3333333333333333,0.8677375377795995,2.0119805343800885,0.6666666666666666,0.30352532863616943,0.23414531350135803,0.5258941650390625,622039.96875,4597247.828125,False,COMPACT_OTHER_FP
58,47.75,22,11,2.0,0.8407193121037844,1.8468203624023274,0.7892561983471075,0.42051035165786743,0.21353156864643097,0.604736328125,621129.3586387434,4597238.560209424,False,COMPACT_OTHER_FP
60,44.75,21,18,1.1666666666666667,0.8764751348700238,2.0770712709893124,0.47354497354497355,0.3376401960849762,0.20769718289375305,0.587615966796875,620740.1675977653,4597236.011173184,False,COMPACT_OTHER_FP
61,140.25,33,31,1.064516129032258,0.8721359904916595,2.0438882381163084,0.5483870967741935,0.4757879674434662,0.26649802923202515,0.727447509765625,622796.8966131908,4597233.284313725,False,ROAD_LIKE_COMPACT
62,203.5,34,30,1.1333333333333333,0.5165638828777164,1.1678850496073703,0.7980392156862746,0.39785662293434143,0.1875401884317398,0.763214111328125,620561.6842751843,4597225.810810811,False,COMPACT_OTHER_FP
63,20.25,14,15,1.0714285714285714,0.9623088825998034,3.6770269140987604,0.38571428571428573,0.48476725816726685,0.42762789130210876,0.5547370910644531,622791.4012345679,4597229.913580247,False,LIKELY_ROAD_FP
64,260.25,37,36,1.0277777777777777,0.3099062163867082,1.0517822583318572,0.7815315315315315,0.704261839389801,0.27844637632369995,0.9166259765625,622907.679154659,4597224.556195965,False,ROAD_LIKE_COMPACT
65,176.25,30,31,1.0333333333333334,0.629655787886123,1.2872096218318057,0.7580645161290323,0.5112438201904297,0.2392653226852417,0.7060012817382812,621250.6964539007,4597219.94893617,False,ROAD_LIKE_COMPACT
66,29.5,18,13,1.3846153846153846,0.9160314705643703,2.493104067818501,0.5042735042735043,0.18053969740867615,0.12364312261343002,0.5532684326171875,620975.4279661017,4597220.211864407,False,COMPACT_OTHER_FP
67,225.5,37,32,1.15625,0.5362801832524476,1.1847779364771074,0.7618243243243243,0.39875757694244385,0.1862180233001709,0.7398223876953125,621496.0376940133,4597210.981152994,False,COMPACT_OTHER_FP
68,201.0,32,32,1.0,0.505522196308385,1.158998884038787,0.78515625,0.21162213385105133,0.10334624350070953,0.801116943359375,623269.7151741293,4597209.315298508,False,COMPACT_OTHER_FP
69,130.5,31,25,1.24,0.5954682869550706,1.2447428065409607,0.6735483870967742,0.44042474031448364,0.2010257989168167,0.774749755859375,621356.6954022988,4597195.539272031,False,COMPACT_OTHER_FP
70,211.75,33,32,1.03125,0.4757029721349477,1.1368726694489053,0.8020833333333334,0.3648837208747864,0.14558374881744385,0.83892822265625,623039.8713105076,4597189.7727272725,False,COMPACT_OTHER_FP
71,176.0,28,32,1.1428571428571428,0.5260385780490971,1.175833276710106,0.7857142857142857,0.2140786349773407,0.08323419094085693,0.7386627197265625,619840.8423295454,4597188.174715909,False,COMPACT_OTHER_FP
72,224.75,45,28,1.6071428571428572,0.8237442284261948,1.7637879093581605,0.7134920634920635,0.3259386122226715,0.15533128380775452,0.8360595703125,619918.6034482758,4597179.112347052,False,COMPACT_OTHER_FP
73,64.0,24,16,1.5,0.8029021583421251,1.6775403937916116,0.6666666666666666,0.30657896399497986,0.18124663829803467,0.6350250244140625,621354.505859375,4597172.673828125,False,COMPACT_OTHER_FP
74,222.75,39,33,1.1818181818181819,0.6582551585256861,1.328383087350402,0.6923076923076923,0.4341314136981964,0.18862007558345795,0.7474365234375,622519.861952862,4597162.648148148,False,COMPACT_OTHER_FP
75,282.25,38,37,1.027027027027027,0.41529358247462406,1.099278669688113,0.8029871977240398,0.3538467288017273,0.13921783864498138,0.893157958984375,623956.645704163,4597131.463241807,False,COMPACT_OTHER_FP
76,59.25,22,18,1.2222222222222223,0.7136805691765991,1.4276102345460129,0.5984848484848485,0.3102239966392517,0.14233316481113434,0.5537261962890625,622050.9662447257,4597132.85021097,False,COMPACT_OTHER_FP
78,215.75,35,32,1.09375,0.3596260437565557,1.0717004967618649,0.7705357142857143,0.4533223807811737,0.1858319193124771,0.91046142578125,623186.4681344149,4597121.250289687,False,COMPACT_OTHER_FP
79,70.25,23,26,1.1304347826086956,0.8240112061466053,1.7649960650552325,0.4698996655518395,0.4084211587905884,0.28517669439315796,0.65325927734375,620691.1654804271,4597116.427046264,False,ROAD_LIKE_COMPACT
80,7.75,5,7,1.4,0.7104147876067924,1.4208920626449424,0.8857142857142857,0.4150206446647644,0.37773072719573975,0.4646186828613281,620692.4193548387,4597113.612903226,False,ROAD_LIKE_COMPACT
81,41.25,20,16,1.25,0.8091132446499432,1.7016852146426988,0.515625,0.2804739773273468,0.17910607159137726,0.5421524047851562,621237.206060606,4597096.433333334,False,COMPACT_OTHER_FP
82,277.25,41,35,1.1714285714285715,0.5225768926074542,1.1728937314961287,0.7728222996515679,0.38544920086860657,0.16042925417423248,0.905792236328125,622653.5924256087,4597090.203336339,False,COMPACT_OTHER_FP
83,7.75,7,7,1.0,0.7247504800678327,1.4513547467705874,0.6326530612244898,0.35993054509162903,0.30215105414390564,0.45877838134765625,621238.7903225806,4597095.677419355,False,ROAD_LIKE_COMPACT
84,200.75,33,31,1.064516129032258,0.4033347420348257,1.0928334660102106,0.7849462365591398,0.534926176071167,0.25963690876960754,0.799560546875,621383.303860523,4597089.375466999,False,ROAD_LIKE_COMPACT
85,180.75,31,31,1.0,0.34465007140192827,1.06526763420436,0.7523413111342352,0.32346466183662415,0.1802140474319458,0.6980133056640625,620570.7358229599,4597076.960580912,False,COMPACT_OTHER_FP
86,18.5,8,13,1.625,0.8658517136284384,1.998797844725508,0.7115384615384616,0.13072869181632996,0.09265291690826416,0.5818634033203125,621116.472972973,4597082.527027027,False,COMPACT_OTHER_FP
87,63.75,19,24,1.263157894736842,0.7317850124345705,1.4672749075641895,0.5592105263157895,0.30275171995162964,0.15675175189971924,0.6094512939453125,621481.5,4597079.44117647,False,COMPACT_OTHER_FP
88,140.75,25,27,1.08,0.39537587633387505,1.0887086143913955,0.8340740740740741,0.44987595081329346,0.2186146378517151,0.73907470703125,622944.1527531083,4597078.353463588,False,COMPACT_OTHER_FP
89,4.75,5,5,1.0,0.5207037318817046,1.1713203008847621,0.76,0.13398076593875885,0.11441954970359802,0.44915008544921875,621482.9210526316,4597081.078947368,False,COMPACT_OTHER_FP
90,120.5,26,23,1.1304347826086956,0.4368059694836823,1.1116598403629356,0.8060200668896321,0.11849182844161987,0.050247691571712494,0.6623001098632812,619809.4657676348,4597070.7593361,False,COMPACT_OTHER_FP
91,165.5,30,28,1.0714285714285714,0.4095579379435642,1.0961497522258785,0.7880952380952381,0.45816686749458313,0.17429512739181519,0.724151611328125,620986.6034743203,4597061.759063444,False,COMPACT_OTHER_FP
92,151.75,29,26,1.1153846153846154,0.5680312063527869,1.2150564702288265,0.8050397877984085,0.5153149962425232,0.17271491885185242,0.726959228515625,620452.949752883,4597059.210049423,False,ROAD_LIKE_COMPACT
93,293.75,40,37,1.0810810810810811,0.3427274878420656,1.0644697522665818,0.793918918918919,0.3093366026878357,0.12633433938026428,0.929107666015625,623985.9782978724,4597032.102978723,False,COMPACT_OTHER_FP
94,219.25,30,34,1.1333333333333333,0.49171219159895824,1.1484249890153788,0.8598039215686275,0.4384545385837555,0.11086303740739822,0.897613525390625,619649.7941847206,4597027.551881414,False,COMPACT_OTHER_FP
95,323.25,34,52,1.5294117647058822,0.7981514339215081,1.6598698402096315,0.7313348416289592,0.5168541669845581,0.19827112555503845,0.7926177978515625,619518.4238205723,4597004.945862336,False,ROAD_LIKE_COMPACT
96,197.0,31,33,1.064516129032258,0.5706678588742422,1.2177583621568002,0.7702834799608993,0.5817480683326721,0.22379322350025177,0.831817626953125,623633.4708121828,4597003.195431472,False,ROAD_LIKE_COMPACT
97,130.0,26,25,1.04,0.2612349096307592,1.035973928300199,0.8,0.5639759302139282,0.23472537100315094,0.6994400024414062,623865.0605769231,4596996.751923077,False,ROAD_LIKE_COMPACT
99,249.5,34,34,1.0,0.34082131548162536,1.0636848400074332,0.8633217993079585,0.36792299151420593,0.16192790865898132,0.875762939453125,622176.9819639279,4596980.1097194385,False,COMPACT_OTHER_FP
100,261.0,43,31,1.3870967741935485,0.7640344215882925,1.5499659051438686,0.7831957989497375,0.4814538359642029,0.16309496760368347,0.856109619140625,622565.3764367816,4596977.566091954,False,COMPACT_OTHER_FP
101,10.25,11,5,2.2,0.9225570010122236,2.5916079660706104,0.7454545454545455,0.24386745691299438,0.17395861446857452,0.5197296142578125,623039.9390243902,4596985.4878048785,False,COMPACT_OTHER_FP
102,49.25,13,21,1.6153846153846154,0.8624289176673203,1.9755888656820955,0.7216117216117216,0.3679797649383545,0.19981138408184052,0.635467529296875,623047.0812182741,4596985.741116751,False,COMPACT_OTHER_FP
103,174.5,29,29,1.0,0.265785246883109,1.0373096826971138,0.8299643281807372,0.3496992886066437,0.12835071980953217,0.815673828125,623315.100286533,4596981.3760744985,False,COMPACT_OTHER_FP
104,52.25,17,17,1.0,0.6930836000461582,1.3872372783700986,0.7231833910034602,0.32670092582702637,0.18405644595623016,0.608306884765625,622900.8803827751,4596983.6483253585,False,COMPACT_OTHER_FP
107,298.75,37,50,1.3513513513513513,0.8378456226219375,1.8318130446627117,0.6459459459459459,0.6049825549125671,0.3186815679073334,0.747222900390625,622828.6711297071,4596967.824267782,False,ROAD_LIKE_COMPACT
109,20.25,18,15,1.2,0.9005190089926254,2.2998199640274635,0.3,0.1866133213043213,0.11653585731983185,0.52117919921875,620355.6913580247,4596962.358024691,False,COMPACT_OTHER_FP
110,199.25,28,35,1.25,0.6079808802292601,1.2595225147419407,0.813265306122449,0.41168728470802307,0.13295452296733856,0.824371337890625,622941.7183186951,4596954.330614805,False,COMPACT_OTHER_FP
111,167.25,32,28,1.1428571428571428,0.5706053954897339,1.2176939994817744,0.7466517857142857,0.3415825068950653,0.1496782749891281,0.756744384765625,622036.7541106129,4596948.266068759,False,COMPACT_OTHER_FP
112,435.5,60,46,1.3043478260869565,0.8743323888508863,2.060463925208394,0.631159420289855,0.48309969902038574,0.21672624349594116,0.7713623046875,620708.0714695752,4596938.8645235365,False,COMPACT_OTHER_FP
113,231.0,45,24,1.875,0.8542289769635819,1.9234580427026677,0.8555555555555555,0.39033058285713196,0.22681275010108948,0.766204833984375,623377.1406926407,4596942.214285715,False,COMPACT_OTHER_FP
114,147.5,30,26,1.1538461538461537,0.5957403422227079,1.2450554270293432,0.7564102564102564,0.24340610206127167,0.1009080559015274,0.7937164306640625,623866.8669491526,4596903.3271186445,False,COMPACT_OTHER_FP
115,275.25,41,42,1.024390243902439,0.7701076955312107,1.5676096852928307,0.6393728222996515,0.3564746677875519,0.2062961608171463,0.872344970703125,619676.2779291553,4596894.110354223,False,COMPACT_OTHER_FP
116,96.0,25,29,1.16,0.5514420608176378,1.1987343365228227,0.5296551724137931,0.4660557210445404,0.19637680053710938,0.674407958984375,619533.91796875,4596890.095052083,False,COMPACT_OTHER_FP
118,270.0,37,36,1.0277777777777777,0.12849857017659366,1.0083596095744884,0.8108108108108109,0.24762707948684692,0.10707148164510727,0.897796630859375,623735.9476851852,4596881.808333334,False,COMPACT_OTHER_FP
119,36.0,17,18,1.0588235294117647,0.8789806647590147,2.0970629284850393,0.47058823529411764,0.2994123697280884,0.18244102597236633,0.5739288330078125,620060.5520833334,4596878.493055556,False,COMPACT_OTHER_FP
121,206.75,35,30,1.1666666666666667,0.48388860849735393,1.1426878961192455,0.7876190476190477,0.3085026443004608,0.15523506700992584,0.84844970703125,622438.8585247884,4596858.874848851,False,COMPACT_OTHER_FP
122,202.0,33,31,1.064516129032258,0.40472975797667027,1.0935698357624584,0.7898338220918866,0.3311738073825836,0.1473769247531891,0.840179443359375,623316.4047029703,4596856.241955445,False,COMPACT_OTHER_FP
123,108.5,24,23,1.0434782608695652,0.4448965948392639,1.1165924076249365,0.7862318840579711,0.45574405789375305,0.2361079454421997,0.634033203125,622976.8801843318,4596855.513824885,False,COMPACT_OTHER_FP
124,197.25,31,31,1.0,0.4337902383343383,1.10986080416776,0.8210197710718002,0.39697369933128357,0.13590605556964874,0.81414794921875,623195.5766793409,4596847.4036755385,False,COMPACT_OTHER_FP
126,9.5,10,5,2.0,0.8900477596550509,2.1936208701105806,0.76,0.14596547186374664,0.10866880416870117,0.5382843017578125,623525.4868421053,4596850.22368421,False,COMPACT_OTHER_FP
127,17.0,8,14,1.75,0.9254178933324632,2.6388832411875063,0.6071428571428571,0.0928521603345871,0.06151989474892616,0.5130386352539062,621696.5073529412,4596844.845588235,False,COMPACT_OTHER_FP
128,132.0,30,24,1.25,0.6437087852637555,1.3067274217475375,0.7333333333333333,0.411613792181015,0.15059873461723328,0.6750030517578125,622704.8560606061,4596828.06344697,False,COMPACT_OTHER_FP
130,40.75,10,21,2.1,0.8847854430357576,2.1459290722788587,0.7761904761904762,0.39140594005584717,0.26369035243988037,0.62738037109375,619877.3036809816,4596830.4110429445,False,ROAD_LIKE_COMPACT
131,30.0,10,18,1.8,0.8735184895006322,2.0542698233351455,0.6666666666666666,0.14335095882415771,0.09717115014791489,0.5414276123046875,621254.6291666667,4596830.645833333,False,COMPACT_OTHER_FP
132,13.5,10,11,1.1,0.8969823404786891,2.2621037339341545,0.4909090909090909,0.2545793056488037,0.21715909242630005,0.5112762451171875,619875.1944444445,4596825.027777778,False,COMPACT_OTHER_FP
133,285.5,36,39,1.0833333333333333,0.4305137686931647,1.1079301084529487,0.8133903133903134,0.43458443880081177,0.1323198676109314,0.9197845458984375,622037.4238178635,4596804.417250438,False,COMPACT_OTHER_FP
134,111.25,27,22,1.2272727272727273,0.5748706099833665,1.222128849147158,0.7491582491582491,0.5397111177444458,0.2556564211845398,0.74664306640625,623856.3561797753,4596793.7808988765,False,ROAD_LIKE_COMPACT
135,264.0,37,36,1.0277777777777777,0.5275755372855367,1.177151779889102,0.7927927927927928,0.3465965986251831,0.13344059884548187,0.902862548828125,623769.0681818182,4596779.558238637,False,COMPACT_OTHER_FP
136,120.25,25,25,1.0,0.2855728170105713,1.043452476942524,0.7696,0.3408142030239105,0.11362306773662567,0.6792068481445312,623685.5966735967,4596780.528066528,False,COMPACT_OTHER_FP
137,18.0,13,7,1.8571428571428572,0.8254666008360705,1.771633079848226,0.7912087912087912,0.48191097378730774,0.29278820753097534,0.5475082397460938,620723.5138888889,4596763.916666667,False,ROAD_LIKE_COMPACT
138,226.5,34,34,1.0,0.19948243864963147,1.0205108375849723,0.7837370242214533,0.2653566300868988,0.126533642411232,0.86846923828125,619683.4713024283,4596751.735099338,False,COMPACT_OTHER_FP
139,193.25,31,31,1.0,0.4636475760147649,1.1286430646085324,0.8043704474505723,0.6062653660774231,0.2326577603816986,0.821502685546875,623985.9430789134,4596752.531047866,False,ROAD_LIKE_COMPACT
140,200.25,31,33,1.064516129032258,0.6575018162896454,1.3272228716111787,0.782991202346041,0.2597317397594452,0.12687771022319794,0.80072021484375,619550.5224719101,4596745.050561798,False,COMPACT_OTHER_FP
141,191.25,31,33,1.064516129032258,0.6368588706977847,1.2970498324333717,0.7478005865102639,0.44547712802886963,0.21975626051425934,0.812469482421875,622171.6209150327,4596731.87254902,False,COMPACT_OTHER_FP
142,236.75,32,35,1.09375,0.3722423892848776,1.077428827523747,0.8455357142857143,0.5159736275672913,0.1774764060974121,0.8411026000976562,623439.4656810982,4596727.409714889,False,ROAD_LIKE_COMPACT
143,234.0,40,29,1.3793103448275863,0.651780028105674,1.3185513768811918,0.8068965517241379,0.49519601464271545,0.20518366992473602,0.8057937622070312,623327.8338675214,4596722.599358974,False,COMPACT_OTHER_FP
144,223.0,34,34,1.0,0.31379126807864827,1.0531947714940553,0.7716262975778547,0.41532230377197266,0.1955343782901764,0.8480300903320312,622312.7735426009,4596723.47926009,False,COMPACT_OTHER_FP
145,118.5,27,27,1.0,0.3558690431933509,1.0700499265546515,0.6502057613168725,0.4312698245048523,0.15992936491966248,0.675201416015625,622450.3639240506,4596718.523206751,False,COMPACT_OTHER_FP
146,193.5,39,33,1.1818181818181819,0.8378622032900277,1.8318984419625182,0.6013986013986014,0.3458845913410187,0.09756235778331757,0.7080078125,622679.4218346253,4596715.328165375,False,COMPACT_OTHER_FP
147,102.5,25,22,1.1363636363636365,0.663479561181589,1.3365510214285616,0.7454545454545455,0.3079560101032257,0.1137622520327568,0.6377105712890625,623205.5646341463,4596717.609756097,False,COMPACT_OTHER_FP
148,82.0,26,18,1.4444444444444444,0.7329442994222813,1.4699642465617546,0.7008547008547008,0.3296104073524475,0.15301336348056793,0.6019287109375,622559.4908536585,4596715.7042682925,False,COMPACT_OTHER_FP
149,212.5,34,37,1.088235294117647,0.7117488514931922,1.4236212246511093,0.6756756756756757,0.47041428089141846,0.16092261672019958,0.68914794921875,622835.065882353,4596713.714705883,False,COMPACT_OTHER_FP
150,12.75,16,7,2.2857142857142856,0.9393918576565433,2.916766944746424,0.45535714285714285,0.333324670791626,0.21494203805923462,0.5259246826171875,622565.431372549,4596718.431372549,False,COMPACT_OTHER_FP
151,133.5,30,26,1.1538461538461537,0.578694829839412,1.2261751555120197,0.6846153846153846,0.23387476801872253,0.12496285140514374,0.786956787109375,623085.5917602996,4596711.275280898,False,COMPACT_OTHER_FP
152,189.5,33,30,1.1,0.338330315838866,1.0626682954768252,0.7656565656565657,0.3255876898765564,0.1875404566526413,0.8017425537109375,622050.8067282322,4596708.0098944595,False,COMPACT_OTHER_FP
154,14.0,14,12,1.1666666666666667,0.941240963267167,2.9608945643075195,0.3333333333333333,0.26062461733818054,0.2115750014781952,0.5177764892578125,621072.7410714285,4596693.258928572,False,COMPACT_OTHER_FP
155,225.0,34,33,1.0303030303030303,0.3724113057386734,1.077507497613627,0.8021390374331551,0.3827757239341736,0.2051076889038086,0.8365478515625,621172.2427777778,4596680.294444445,False,COMPACT_OTHER_FP
156,233.5,33,35,1.0606060606060606,0.5592000461716133,1.206224958342732,0.8086580086580086,0.5140953660011292,0.14921046793460846,0.848114013671875,623985.6563169165,4596663.501605996,False,ROAD_LIKE_COMPACT
157,168.0,30,28,1.0714285714285714,0.3257093058415835,1.0576750618490578,0.8,0.38913536071777344,0.15310902893543243,0.7217559814453125,623740.9285714285,4596658.991815476,False,COMPACT_OTHER_FP
158,251.0,38,34,1.1176470588235294,0.4763464951439044,1.137323057743566,0.7770897832817337,0.5061184167861938,0.1800038367509842,0.86474609375,623876.7061752988,4596654.365537848,False,ROAD_LIKE_COMPACT
159,224.75,34,32,1.0625,0.31264198865987125,1.052774493641687,0.8262867647058824,0.47557488083839417,0.12129008769989014,0.864410400390625,619666.1601779755,4596652.767519466,False,COMPACT_OTHER_FP
160,177.5,33,28,1.1785714285714286,0.568800787415441,1.215841942786778,0.7683982683982684,0.4858362674713135,0.16795173287391663,0.8300933837890625,619559.2190140845,4596619.063380281,False,COMPACT_OTHER_FP
161,251.0,35,36,1.0285714285714285,0.2219133508532886,1.0255711922367894,0.7968253968253968,0.5904250144958496,0.20968593657016754,0.91156005859375,622828.2604581673,4596608.2644422315,False,ROAD_LIKE_COMPACT
162,160.25,31,27,1.1481481481481481,0.5717366731105652,1.2188623537921623,0.7658303464755077,0.5458441972732544,0.3200770318508148,0.7255859375,622324.5171606864,4596607.563962558,False,ROAD_LIKE_COMPACT
163,181.0,31,30,1.0333333333333334,0.4464355683233614,1.1175484612067224,0.7784946236559139,0.5801076889038086,0.21881267428398132,0.7700042724609375,622450.8860497237,4596606.424033149,False,ROAD_LIKE_COMPACT
164,202.75,32,34,1.0625,0.666869461586187,1.3419674489455298,0.7454044117647058,0.5484316945075989,0.15705186128616333,0.785858154296875,622554.7281134402,4596591.162145499,False,ROAD_LIKE_COMPACT
165,206.75,38,30,1.2666666666666666,0.5079638101419076,1.1609299545847296,0.7254385964912281,0.37929219007492065,0.17934077978134155,0.8345947265625,622700.5030229746,4596588.8440145105,False,COMPACT_OTHER_FP
166,233.5,33,36,1.0909090909090908,0.46607840784601795,1.1302711931488916,0.7861952861952862,0.5241663455963135,0.16261965036392212,0.865234375,623458.9919700214,4596589.062098501,False,ROAD_LIKE_COMPACT
167,181.75,32,30,1.0666666666666667,0.4545636707188181,1.1226945159036972,0.7572916666666667,0.298862099647522,0.15253059566020966,0.74066162109375,622963.8204951857,4596584.748968363,False,COMPACT_OTHER_FP
