pit_bottom_elev_m,rim_mean_elev_m,rim_max_elev_m,depth_from_rim_mean_m,depth_from_rim_max_m,rim_radius_m,effective_radius_m,diameter_m,aspect_ratio,rim_symmetry_std_m,volume_approx_m3,lrm5_depth_m,lrm11_depth_m,slope_inner_deg,original_index,tile,notes,max_zscore,mean_zscore,mahalanobis,iso_anomaly_score,anomaly_rank,PC1_depth_volume,PC2_size_vs_slope,PC3_rim_asymmetry,z_depth_from_rim_mean_m,z_depth_from_rim_max_m,z_rim_radius_m,z_effective_radius_m,z_diameter_m,z_aspect_ratio,z_rim_symmetry_std_m,z_volume_approx_m3,z_lrm5_depth_m,z_lrm11_depth_m,z_slope_inner_deg,anomaly_reason,anomaly_reason_zscore
431.8413,432.6993,433.1387,0.8580,1.2973,6.5000,5.8310,13.0000,0.0660,0.3816,37.9615,-0.2091,-0.5627,9.7994,23,dem_9t_1m,,0.9374,0.4475,1.8798,0.4089,589,1.0496,0.4408,-0.9943,0.4389,-0.2619,0.6475,0.9375,0.6475,0.0795,-0.3827,0.6997,-0.2693,-0.3898,0.1685,effective_radius_m,0.9375
478.1564,479.2178,479.5255,1.0614,1.3691,6.0000,5.8310,12.0000,0.0884,0.2134,40.0127,-0.2097,-0.7387,9.6065,125,dem_9t_1m,,1.0234,0.5922,1.8743,0.4300,590,1.5440,-0.3805,-1.5596,1.0234,-0.1545,0.2901,0.9375,0.2901,0.7768,-0.8206,0.8180,-0.2740,-0.9990,0.1291,depth_from_rim_mean_m,1.0234
431.0923,431.6404,431.9734,0.5481,0.8811,4.0000,5.0990,8.0000,0.0685,0.2762,9.1834,-0.1815,-0.3661,7.9574,337,dem_9t_1m,,1.2033,0.6496,1.8737,0.4171,591,-1.9039,-1.5830,0.0107,-0.4517,-0.8849,-1.1392,-1.2034,-1.1392,0.1573,-0.6571,-0.9595,-0.0546,0.2906,-0.2072,effective_radius_m,-1.2034
474.6330,475.4125,475.5759,0.7795,0.9430,5.0000,5.3852,10.0000,0.0780,0.1277,20.4083,-0.1628,-0.5636,8.9125,411,dem_9t_1m,,1.0436,0.4113,1.8616,0.4133,592,-0.5541,-1.1144,-0.9452,0.2133,-0.7922,-0.4245,-0.3664,-0.4245,0.4531,-1.0437,-0.3123,0.0908,-0.3929,-0.0124,rim_symmetry_std_m,-1.0437
459.9061,460.7538,461.1862,0.8477,1.2801,5.0000,5.3852,10.0000,0.0848,0.3664,22.1924,-0.1697,-0.5931,8.2498,299,dem_9t_1m,,0.6638,0.3534,1.8564,0.3992,593,-0.0282,-0.9732,-0.4939,0.4093,-0.2877,-0.4245,-0.3664,-0.4245,0.6648,-0.4223,-0.2095,0.0371,-0.4950,-0.1476,aspect_ratio,0.6648
482.7593,483.5681,484.2123,0.8088,1.4530,6.0000,5.8310,12.0000,0.0674,0.4187,30.4902,-0.0621,-0.4713,3.7580,94,dem_9t_1m,,1.0637,0.4122,1.8563,0.4157,594,0.1410,1.1270,-1.1476,0.2975,-0.0289,0.2901,0.9375,0.2901,0.1231,-0.2862,0.2689,0.8742,-0.0735,-1.0637,slope_inner_deg,-1.0637
481.3535,481.9650,482.5572,0.6115,1.2037,4.0000,5.0990,8.0000,0.0764,0.2834,10.2455,-0.2697,-0.4861,11.8969,309,dem_9t_1m,,1.2033,0.6869,1.8524,0.4182,595,-1.0864,-2.2671,0.3520,-0.2695,-0.4020,-1.1392,-1.2034,-1.1392,0.4033,-0.6384,-0.8983,-0.7407,-0.1247,0.5963,effective_radius_m,-1.2034
475.8211,476.3829,477.1412,0.5619,1.3201,4.0000,5.0990,8.0000,0.0702,0.4684,9.4140,-0.1970,-0.3572,9.4521,62,dem_9t_1m,,1.2033,0.5482,1.8499,0.4187,596,-1.4547,-1.5362,0.6942,-0.4120,-0.2278,-1.1392,-1.2034,-1.1392,0.2103,-0.1568,-0.9462,-0.1752,0.3214,0.0976,effective_radius_m,-1.2034
462.1651,463.1063,463.8017,0.9412,1.6366,6.5000,5.8310,13.0000,0.0724,0.6004,41.6436,-0.1757,-0.6306,8.7393,348,dem_9t_1m,,0.9374,0.4742,1.8473,0.4152,597,1.5815,0.6951,-0.6594,0.6780,0.2459,0.6475,0.9375,0.6475,0.2788,0.1868,0.9120,-0.0095,-0.6248,-0.0478,effective_radius_m,0.9375
481.9661,482.7117,483.0137,0.7457,1.0477,6.0000,5.8310,12.0000,0.0621,0.1237,28.1110,-0.1269,-0.5136,7.7387,517,dem_9t_1m,,1.0541,0.3943,1.8460,0.4103,598,-0.1011,0.3958,-1.5360,0.1162,-0.6355,0.2901,0.9375,0.2901,-0.0419,-1.0541,0.1318,0.3701,-0.2199,-0.2518,rim_symmetry_std_m,-1.0541
451.5916,452.2590,452.9391,0.6674,1.3474,7.0000,5.8310,14.0000,0.0477,0.5123,34.2439,-0.0903,-0.3230,4.7159,153,dem_9t_1m,,1.0048,0.5659,1.8401,0.4092,599,0.1314,1.9943,-0.8003,-0.1088,-0.1870,1.0048,0.9375,1.0048,-0.4902,-0.0425,0.4854,0.6548,0.4398,-0.8684,rim_radius_m,1.0048
459.5220,460.1357,460.4771,0.6136,0.9551,5.0000,5.0990,10.0000,0.0614,0.2615,16.0653,-0.1986,-0.4963,9.1541,507,dem_9t_1m,,1.2033,0.4361,1.8390,0.4082,600,-1.0872,-1.1739,-0.1000,-0.2634,-0.7741,-0.4245,-1.2034,-0.4245,-0.0637,-0.6954,-0.5627,-0.1877,-0.1600,0.0368,effective_radius_m,-1.2034
486.0914,486.7902,486.9624,0.6988,0.8709,4.5000,5.3852,9.0000,0.0776,0.1839,14.8178,-0.2928,-0.5602,11.4915,444,dem_9t_1m,,0.9203,0.6034,1.8379,0.4299,601,-0.6496,-1.9443,-0.5629,-0.0186,-0.9001,-0.7818,-0.3664,-0.7818,0.4406,-0.8974,-0.6346,-0.9204,-0.3812,0.5136,lrm5_depth_m,-0.9204
474.5616,475.2572,475.5941,0.6956,1.0326,6.0000,5.6569,12.0000,0.0580,0.2244,26.2242,-0.0839,-0.4811,5.3491,11,dem_9t_1m,,0.7920,0.3846,1.8362,0.4049,602,-0.4913,0.6593,-1.2662,-0.0278,-0.6581,0.2901,0.4283,0.2901,-0.1695,-0.7920,0.0230,0.7046,-0.1074,-0.7392,rim_symmetry_std_m,-0.7920
475.3308,475.8088,476.0229,0.4781,0.6921,5.5000,5.3852,11.0000,0.0435,0.2084,15.1438,-0.1028,-0.3487,5.5951,536,dem_9t_1m,,1.1677,0.5446,1.8299,0.4086,603,-1.7887,0.2233,-0.7533,-0.6528,-1.1678,-0.0672,-0.3664,-0.0672,-0.6209,-0.8336,-0.6158,0.5576,0.3508,-0.6890,depth_from_rim_max_m,-1.1678
489.3745,490.0224,490.1926,0.6479,0.8180,4.0000,5.0990,8.0000,0.0810,0.1017,10.8550,-0.2944,-0.5291,10.5722,486,dem_9t_1m,,1.2033,0.7890,1.8265,0.4460,604,-1.2325,-2.5379,-0.3470,-0.1649,-0.9793,-1.1392,-1.2034,-1.1392,0.5465,-1.1114,-0.8631,-0.9329,-0.2735,0.3261,effective_radius_m,-1.2034
457.6249,458.2243,458.5943,0.5993,0.9694,6.5000,5.8310,13.0000,0.0461,0.2469,26.5170,-0.1334,-0.3656,6.6645,175,dem_9t_1m,,0.9374,0.5169,1.8238,0.4057,605,-0.4743,1.1462,-1.2239,-0.3045,-0.7527,0.6475,0.9375,0.6475,-0.5400,-0.7334,0.0399,0.3195,0.2923,-0.4709,effective_radius_m,0.9375
569.0315,569.4752,570.4976,0.4437,1.4661,7.0000,5.6569,14.0000,0.0317,0.8017,22.7656,-0.0777,-0.2181,4.0596,632,dem_mk5_1m,,1.0048,0.6939,1.8201,0.4174,606,-0.6096,2.3853,0.2458,-0.7517,-0.0093,1.0048,0.4283,1.0048,-0.9883,0.7108,-0.1764,0.7528,0.8028,-1.0022,rim_radius_m,1.0048
391.7269,392.2929,392.6730,0.5660,0.9461,4.5000,5.0990,9.0000,0.0629,0.2207,12.0033,-0.1565,-0.3932,8.7805,235,dem_9t_1m,,1.2033,0.5405,1.8189,0.4017,607,-1.6619,-1.2651,-0.0480,-0.4002,-0.7876,-0.7818,-1.2034,-0.7818,-0.0170,-0.8016,-0.7969,0.1398,0.1968,-0.0394,effective_radius_m,-1.2034
441.8243,442.2397,442.5947,0.4155,0.7704,4.0000,5.0990,8.0000,0.0519,0.2621,6.9612,-0.1187,-0.2538,7.3626,202,dem_9t_1m,,1.2033,0.8133,1.8155,0.4280,608,-2.6305,-1.0753,0.1073,-0.8327,-1.0506,-1.1392,-1.2034,-1.1392,-0.3594,-0.6938,-1.0876,0.4339,0.6793,-0.3285,effective_radius_m,-1.2034
457.5341,458.1062,458.6664,0.5721,1.1323,5.5000,5.3852,11.0000,0.0520,0.3133,18.1213,-0.0950,-0.3663,4.4627,143,dem_9t_1m,,0.9200,0.4165,1.8086,0.3944,609,-1.2583,0.3657,-0.5206,-0.3827,-0.5089,-0.0672,-0.3664,-0.0672,-0.3563,-0.5605,-0.4442,0.6182,0.2899,-0.9200,slope_inner_deg,-0.9200
450.5730,451.3276,452.0924,0.7547,1.5194,4.5000,5.2421,9.0000,0.0839,0.5449,16.0033,-0.2891,-0.5726,10.4651,267,dem_9t_1m,,0.8916,0.4932,1.8080,0.4230,610,-0.0455,-1.7282,0.4492,0.1421,0.0705,-0.7818,-0.7849,-0.7818,0.6368,0.0424,-0.5663,-0.8917,-0.4241,0.3042,lrm5_depth_m,-0.8917
443.3158,444.1161,444.7396,0.8003,1.4239,6.5000,5.8310,13.0000,0.0616,0.4312,35.4082,-0.0590,-0.4745,3.2344,27,dem_9t_1m,,1.1705,0.5087,1.7998,0.4161,611,0.3465,1.5526,-1.2229,0.2731,-0.0725,0.6475,0.9375,0.6475,-0.0575,-0.2536,0.5525,0.8983,-0.0846,-1.1705,slope_inner_deg,-1.1705
501.8007,502.4363,503.4289,0.6356,1.6282,6.0000,5.5210,12.0000,0.0530,0.7607,23.9600,-0.1643,-0.4752,7.1167,670,dem_mk5_1m,,0.6040,0.2389,1.7931,0.4044,612,0.0805,0.6915,0.3637,-0.2002,0.2333,0.2901,0.0308,0.2901,-0.3252,0.6041,-0.1076,0.0792,-0.0870,-0.3787,rim_symmetry_std_m,0.6041
481.5908,482.1273,482.5734,0.5365,0.9826,6.0000,5.8310,12.0000,0.0447,0.3136,20.2244,-0.1181,-0.3744,6.2107,423,dem_9t_1m,,0.9374,0.4969,1.7899,0.4042,613,-0.8911,0.9798,-1.0378,-0.4850,-0.7330,0.2901,0.9375,0.2901,-0.5836,-0.5598,-0.3229,0.4385,0.2619,-0.5635,effective_radius_m,0.9375
485.1110,485.7881,486.2575,0.6771,1.1465,5.0000,5.6569,10.0000,0.0677,0.2126,17.7271,-0.1494,-0.4830,9.2880,334,dem_9t_1m,,0.8227,0.3310,1.7893,0.4076,614,-0.6708,-0.5220,-0.8236,-0.0809,-0.4877,-0.4245,0.4283,-0.4245,0.1324,-0.8227,-0.4669,0.1951,-0.1140,0.0642,rim_symmetry_std_m,-0.8227
383.6490,384.4425,384.8718,0.7935,1.2228,5.0000,5.3852,10.0000,0.0793,0.3023,20.7727,-0.2931,-0.6149,14.0097,234,dem_9t_1m,,1.0272,0.5217,1.7823,0.4174,615,0.2186,-1.7625,-0.1412,0.2536,-0.3735,-0.4245,-0.3664,-0.4245,0.4936,-0.5892,-0.2913,-0.9228,-0.5705,1.0272,slope_inner_deg,1.0272
562.5861,563.5192,564.6794,0.9330,2.0933,7.0000,5.9155,14.0000,0.0666,0.7616,47.8770,-0.1140,-0.4959,7.0186,633,dem_mk5_1m,,1.2714,0.7076,1.7820,0.4267,616,1.8742,1.7956,-0.3044,0.6545,0.9294,1.0048,1.1846,1.0048,0.0982,0.6065,1.2714,0.4704,-0.1586,-0.3987,volume_approx_m3,1.2714
473.4731,474.0100,474.9742,0.5370,1.5012,7.0000,5.9155,14.0000,0.0384,0.5629,27.5543,-0.0650,-0.2653,2.3755,488,dem_9t_1m,,1.3457,0.6844,1.7817,0.4243,617,-0.3233,2.5476,-0.7237,-0.4836,0.0432,1.0048,1.1846,1.0048,-0.7797,0.0892,0.0997,0.8516,0.6395,-1.3457,slope_inner_deg,-1.3457
468.0203,468.4797,468.9790,0.4594,0.9587,6.5000,5.8310,13.0000,0.0353,0.3332,20.3249,-0.0541,-0.2790,3.6703,310,dem_9t_1m,,1.0816,0.7290,1.7808,0.4190,618,-1.2192,1.8577,-1.1048,-0.7066,-0.7687,0.6475,0.9375,0.6475,-0.8762,-0.5087,-0.3171,0.9364,0.5921,-1.0816,slope_inner_deg,-1.0816
473.7946,474.3983,475.0654,0.6036,1.2708,7.0000,5.8310,14.0000,0.0431,0.3854,30.9743,-0.0909,-0.3488,5.1671,311,dem_9t_1m,,1.0048,0.6018,1.7801,0.4066,619,-0.1242,1.8899,-0.9758,-0.2922,-0.3016,1.0048,0.9375,1.0048,-0.6334,-0.3728,0.2969,0.6501,0.3505,-0.7763,rim_radius_m,1.0048
465.6107,466.0904,466.4327,0.4798,0.8221,6.0000,5.8310,12.0000,0.0400,0.2270,18.0868,-0.0779,-0.3211,3.9070,389,dem_9t_1m,,1.0333,0.6665,1.7758,0.4168,620,-1.4119,1.2817,-1.3527,-0.6479,-0.9732,0.2901,0.9375,0.2901,-0.7299,-0.7852,-0.4462,0.7512,0.4463,-1.0333,slope_inner_deg,-1.0333
458.5739,459.5569,460.5659,0.9829,1.9919,6.0000,5.8310,12.0000,0.0819,0.6891,37.0560,-0.1555,-0.6182,7.9485,272,dem_9t_1m,,0.9374,0.5156,1.7729,0.4257,621,1.5901,0.5258,-0.3539,0.7979,0.7777,0.2901,0.9375,0.2901,0.5745,0.4177,0.6475,0.1476,-0.5819,-0.2090,effective_radius_m,0.9375
455.2844,455.8847,456.0451,0.6004,0.7607,4.5000,5.0990,9.0000,0.0667,0.1521,12.7313,-0.2650,-0.4821,11.7890,380,dem_9t_1m,,1.2033,0.6691,1.7720,0.4241,622,-1.2788,-2.0155,-0.1354,-0.3014,-1.0651,-0.7818,-1.2034,-0.7818,0.1013,-0.9802,-0.7549,-0.7042,-0.1109,0.5742,effective_radius_m,-1.2034
375.6331,376.1833,376.5555,0.5502,0.9224,5.0000,5.3852,10.0000,0.0550,0.2731,14.4034,-0.0838,-0.3802,4.3528,214,dem_9t_1m,,0.9424,0.5418,1.7580,0.4019,623,-1.6741,-0.0031,-0.6747,-0.4456,-0.8231,-0.4245,-0.3664,-0.4245,-0.2629,-0.6652,-0.6585,0.7054,0.2418,-0.9424,slope_inner_deg,-0.9424
429.9723,430.7088,431.1577,0.7365,1.1855,4.5000,5.3852,9.0000,0.0818,0.1982,15.6183,-0.2021,-0.5501,11.0186,345,dem_9t_1m,,0.8602,0.4953,1.7566,0.4097,624,-0.5666,-1.6123,-0.4415,0.0898,-0.4293,-0.7818,-0.3664,-0.7818,0.5714,-0.8602,-0.5885,-0.2149,-0.3462,0.4171,rim_symmetry_std_m,-0.8602
479.4818,480.1007,480.4122,0.6189,0.9304,5.5000,5.8310,11.0000,0.0563,0.1576,19.6052,-0.1064,-0.3991,6.2223,492,dem_9t_1m,,0.9659,0.4497,1.7528,0.4062,625,-0.9800,0.4390,-1.3987,-0.2482,-0.8111,-0.0672,0.9375,-0.0672,-0.2224,-0.9658,-0.3586,0.5295,0.1764,-0.5611,rim_symmetry_std_m,-0.9658
481.3321,481.9566,482.6027,0.6245,1.2706,6.5000,5.3852,13.0000,0.0480,0.4628,27.6310,-0.2033,-0.4645,8.5643,128,dem_9t_1m,,0.6475,0.3007,1.7527,0.4016,626,-0.0106,0.4332,-0.0821,-0.2321,-0.3019,0.6475,-0.3664,0.6475,-0.4808,-0.1714,0.1041,-0.2242,-0.0500,-0.0835,rim_radius_m,0.6475
427.5097,428.4520,429.0973,0.9423,1.5876,5.5000,5.3852,11.0000,0.0857,0.4165,29.8496,-0.2060,-0.6740,9.2060,219,dem_9t_1m,,0.7752,0.3307,1.7508,0.4098,627,0.8601,-0.8406,-0.3491,0.6812,0.1725,-0.0672,-0.3664,-0.0672,0.6928,-0.2919,0.2320,-0.2452,-0.7750,0.0474,lrm11_depth_m,-0.7750
461.7591,462.2242,462.4642,0.4651,0.7052,5.5000,5.5210,11.0000,0.0423,0.2473,14.7329,-0.0728,-0.3035,4.9125,413,dem_9t_1m,,1.1482,0.5601,1.7472,0.4090,628,-1.8722,0.5853,-0.8562,-0.6902,-1.1481,-0.0672,0.0308,-0.0672,-0.6583,-0.7323,-0.6395,0.7909,0.5073,-0.8283,depth_from_rim_max_m,-1.1481
482.4709,482.9878,483.7017,0.5169,1.2307,5.5000,5.5210,11.0000,0.0470,0.3075,16.3735,-0.1121,-0.3720,5.7099,285,dem_9t_1m,,0.6656,0.3747,1.7430,0.3980,629,-1.2157,0.4388,-0.4930,-0.5413,-0.3616,-0.0672,0.0308,-0.0672,-0.5120,-0.5756,-0.5449,0.4852,0.2702,-0.6656,slope_inner_deg,-0.6656
571.3436,571.8196,572.6633,0.4761,1.3198,4.5000,5.3852,9.0000,0.0529,0.5844,10.0955,-0.1664,-0.3432,7.3235,668,dem_mk5_1m,,0.9069,0.4515,1.7415,0.4104,630,-1.4798,-0.4048,0.4530,-0.6586,-0.2283,-0.7818,-0.3664,-0.7818,-0.3283,0.1452,-0.9069,0.0628,0.3699,-0.3365,volume_approx_m3,-0.9069
485.7270,486.3218,486.6990,0.5948,0.9720,4.0000,5.0990,8.0000,0.0744,0.2769,9.9663,-0.2110,-0.4383,10.7996,427,dem_9t_1m,,1.2033,0.6504,1.7342,0.4158,631,-1.4748,-1.9973,0.1706,-0.3174,-0.7488,-1.1392,-1.2034,-1.1392,0.3410,-0.6553,-0.9144,-0.2841,0.0407,0.3725,effective_radius_m,-1.2034
482.7045,483.4017,484.0886,0.6972,1.3841,5.0000,5.2421,10.0000,0.0697,0.3430,18.2520,-0.1939,-0.5305,9.6705,398,dem_9t_1m,,0.7849,0.3160,1.7333,0.3977,632,-0.4558,-1.0440,0.0283,-0.0232,-0.1320,-0.4245,-0.7849,-0.4245,0.1947,-0.4832,-0.4366,-0.1511,-0.2784,0.1422,effective_radius_m,-0.7849
481.4374,481.8726,482.1901,0.4352,0.7527,4.0000,5.0990,8.0000,0.0544,0.2775,7.2910,-0.1921,-0.3459,8.6541,466,dem_9t_1m,,1.2033,0.7184,1.7324,0.4207,633,-2.2746,-1.4929,0.1358,-0.7761,-1.0771,-1.1392,-1.2034,-1.1392,-0.2816,-0.6537,-1.0686,-0.1371,0.3605,-0.0651,effective_radius_m,-1.2034
408.0342,408.4660,409.0646,0.4318,1.0304,4.0000,5.0990,8.0000,0.0540,0.4406,7.2348,-0.2361,-0.3047,10.8600,371,dem_9t_1m,,1.2033,0.7175,1.7201,0.4256,634,-1.9387,-1.5794,0.7807,-0.7859,-0.6614,-1.1392,-1.2034,-1.1392,-0.2940,-0.2292,-1.0718,-0.4794,0.5031,0.3848,effective_radius_m,-1.2034
482.1504,482.8270,483.5612,0.6765,1.4108,6.0000,5.8310,12.0000,0.0564,0.3651,25.5051,-0.0979,-0.4076,4.6511,485,dem_9t_1m,,0.9374,0.3618,1.7031,0.3978,635,-0.2734,1.1026,-0.9973,-0.0827,-0.0921,0.2901,0.9375,0.2901,-0.2193,-0.4257,-0.0185,0.5957,0.1470,-0.8816,effective_radius_m,0.9375
413.2990,414.1521,414.6707,0.8531,1.3717,5.5000,5.3852,11.0000,0.0776,0.4169,27.0258,-0.2169,-0.5956,8.9883,8,dem_9t_1m,,0.5037,0.2466,1.6960,0.3998,636,0.4032,-0.7307,-0.3304,0.4248,-0.1506,-0.0672,-0.3664,-0.0672,0.4406,-0.2908,0.0692,-0.3300,-0.5037,0.0030,lrm11_depth_m,-0.5037
428.7118,429.0670,429.5648,0.3552,0.8529,5.0000,5.3852,10.0000,0.0355,0.2271,9.2998,-0.0790,-0.2577,4.0535,205,dem_9t_1m,,1.0059,0.7425,1.6877,0.4209,637,-2.4555,0.3440,-0.5079,-1.0060,-0.9271,-0.4245,-0.3664,-0.4245,-0.8700,-0.7849,-0.9528,0.7427,0.6658,-1.0035,depth_from_rim_mean_m,-1.0060
521.9162,522.3797,522.7264,0.4635,0.8102,5.0000,5.3852,10.0000,0.0464,0.3266,12.1344,-0.0869,-0.3203,5.3681,589,dem_mk5_1m,,0.9909,0.6013,1.6788,0.4061,638,-1.9850,0.0878,-0.4333,-0.6948,-0.9910,-0.4245,-0.3664,-0.4245,-0.5306,-0.5259,-0.7894,0.6812,0.4491,-0.7353,depth_from_rim_max_m,-0.9910
420.2993,420.8145,421.6548,0.5152,1.3555,7.0000,5.7439,14.0000,0.0368,0.6310,26.4346,-0.1136,-0.3065,5.6112,55,dem_9t_1m,,1.0048,0.5637,1.6785,0.4114,639,-0.2613,1.9864,-0.2394,-0.5462,-0.1748,1.0048,0.6827,1.0048,-0.8295,0.2665,0.0351,0.4735,0.4969,-0.6858,rim_radius_m,1.0048
478.5124,479.4176,479.8590,0.9052,1.3467,5.0000,5.3852,10.0000,0.0905,0.2335,23.6984,-0.2480,-0.6830,10.8567,82,dem_9t_1m,,0.8429,0.4976,1.6764,0.4051,640,0.4549,-1.6204,-0.6026,0.5746,-0.1880,-0.4245,-0.3664,-0.4245,0.8422,-0.7683,-0.1226,-0.5719,-0.8062,0.3841,aspect_ratio,0.8422
503.0327,503.4186,503.6621,0.3860,0.6295,4.5000,5.3852,9.0000,0.0429,0.2184,8.1845,-0.1147,-0.2942,6.5370,290,dem_9t_1m,,1.2615,0.7341,1.6733,0.4230,641,-2.4873,-0.4047,-0.4923,-0.9175,-1.2614,-0.7818,-0.3664,-0.7818,-0.6396,-0.8076,-1.0171,0.4650,0.5394,-0.4969,depth_from_rim_max_m,-1.2614
428.4594,429.0719,429.4442,0.6125,0.9848,4.5000,5.5210,9.0000,0.0681,0.3414,12.9896,-0.1279,-0.3867,7.8851,534,dem_9t_1m,,0.7818,0.4333,1.6658,0.4088,642,-1.3420,-0.6517,-0.4683,-0.2666,-0.7297,-0.7818,0.0308,-0.7818,0.1449,-0.4874,-0.7400,0.3623,0.2193,-0.2220,rim_radius_m,-0.7818
480.9600,481.7560,482.5763,0.7961,1.6163,5.0000,5.3852,10.0000,0.0796,0.5747,20.8414,-0.2664,-0.5967,10.9783,277,dem_9t_1m,,0.7155,0.3850,1.6639,0.4074,643,0.4034,-1.1905,0.3248,0.2610,0.2155,-0.4245,-0.3664,-0.4245,0.5029,0.1199,-0.2874,-0.7151,-0.5075,0.4089,lrm5_depth_m,-0.7151
403.1543,403.6572,403.9302,0.5029,0.7759,5.5000,5.3852,11.0000,0.0457,0.1674,15.9317,-0.1329,-0.3564,5.6457,207,dem_9t_1m,,1.0424,0.5012,1.6630,0.4054,644,-1.6243,0.0862,-0.7958,-0.5815,-1.0423,-0.0672,-0.3664,-0.0672,-0.5524,-0.9403,-0.5704,0.3234,0.3242,-0.6787,depth_from_rim_max_m,-1.0423
457.2294,458.1236,458.5739,0.8942,1.3445,5.0000,5.3852,10.0000,0.0894,0.2305,23.4100,-0.2623,-0.6940,11.9550,86,dem_9t_1m,,0.8442,0.5281,1.6559,0.4062,645,0.5006,-1.7410,-0.5215,0.5430,-0.1913,-0.4245,-0.3664,-0.4245,0.8080,-0.7761,-0.1393,-0.6832,-0.8443,0.6081,lrm11_depth_m,-0.8443
505.0677,505.7223,507.0547,0.6546,1.9870,7.0000,5.7439,14.0000,0.0468,0.9076,33.5894,-0.1008,-0.3141,4.2414,542,dem_mk5_1m,,1.0048,0.6882,1.6554,0.4089,646,0.5976,2.3159,0.3303,-0.1456,0.7703,1.0048,0.6827,1.0048,-0.5182,0.9865,0.4476,0.5731,0.4706,-0.9651,rim_radius_m,1.0048
495.5682,496.1576,496.7823,0.5894,1.2141,5.5000,5.6569,11.0000,0.0536,0.2876,18.6714,-0.1186,-0.4325,6.2915,435,dem_9t_1m,,0.6275,0.3338,1.6532,0.3949,647,-0.8559,0.3656,-0.7869,-0.3330,-0.3865,-0.0672,0.4283,-0.0672,-0.3065,-0.6274,-0.4125,0.4346,0.0608,-0.5470,rim_symmetry_std_m,-0.6274
401.7446,402.4790,403.0809,0.7344,1.3363,4.5000,5.3852,9.0000,0.0816,0.4740,15.5730,-0.2383,-0.5458,12.6464,339,dem_9t_1m,,0.7818,0.4630,1.6510,0.4132,648,-0.2278,-1.6202,0.2421,0.0837,-0.2036,-0.7818,-0.3664,-0.7818,0.5652,-0.1422,-0.5911,-0.4965,-0.3313,0.7491,rim_radius_m,-0.7818
483.8571,484.5167,484.9056,0.6596,1.0485,5.5000,5.3852,11.0000,0.0600,0.2979,20.8939,-0.1283,-0.4609,5.6659,384,dem_9t_1m,,0.6746,0.3028,1.6490,0.3932,649,-0.8392,-0.0310,-0.6686,-0.1312,-0.6343,-0.0672,-0.3664,-0.0672,-0.1073,-0.6006,-0.2843,0.3592,-0.0375,-0.6746,slope_inner_deg,-0.6746
481.4142,481.8769,482.3519,0.4626,0.9376,6.0000,5.3852,12.0000,0.0386,0.3111,17.4414,-0.1315,-0.3211,5.9479,496,dem_9t_1m,,0.8003,0.5151,1.6487,0.4032,650,-1.3931,0.6084,-0.4073,-0.6974,-0.8003,0.2901,-0.3664,0.2901,-0.7735,-0.5663,-0.4834,0.3343,0.4463,-0.6171,depth_from_rim_max_m,-0.8003
362.4711,363.0002,363.4389,0.5291,0.9678,4.0000,5.2421,8.0000,0.0661,0.3493,8.8654,-0.1647,-0.3664,7.8242,354,dem_9t_1m,,1.1392,0.5866,1.6450,0.4190,651,-1.8413,-1.2793,0.0129,-0.5063,-0.7551,-1.1392,-0.7849,-1.1392,0.0826,-0.4668,-0.9778,0.0760,0.2896,-0.2344,rim_radius_m,-1.1392
572.7925,573.3170,574.3918,0.5245,1.5993,6.0000,5.3852,12.0000,0.0437,0.7606,19.7722,-0.1351,-0.3782,6.1639,629,dem_mk5_1m,,0.6145,0.3956,1.6366,0.4084,652,-0.5337,0.8997,0.6360,-0.5195,0.1901,0.2901,-0.3664,0.2901,-0.6147,0.6039,-0.3490,0.3063,0.2487,-0.5730,aspect_ratio,-0.6147
485.4002,486.0403,486.8267,0.6400,1.4265,4.5000,5.0990,9.0000,0.0711,0.4939,13.5726,-0.2314,-0.4995,9.4372,595,dem_mk5_1m,,1.2033,0.4334,1.6311,0.4142,653,-0.7504,-1.4552,0.5855,-0.1876,-0.0686,-0.7818,-1.2034,-0.7818,0.2383,-0.0904,-0.7064,-0.4428,-0.1711,0.0946,effective_radius_m,-1.2034
452.3793,453.1168,453.8561,0.7375,1.4767,7.0000,5.8310,14.0000,0.0527,0.5273,37.8409,-0.1413,-0.4555,6.4183,321,dem_9t_1m,,1.0048,0.4433,1.6232,0.4031,654,0.7509,1.5831,-0.7465,0.0926,0.0066,1.0048,0.9375,1.0048,-0.3345,-0.0035,0.6927,0.2581,-0.0188,-0.5211,rim_radius_m,1.0048
473.4601,473.9984,474.2621,0.5383,0.8020,4.0000,5.0990,8.0000,0.0673,0.1671,9.0188,-0.2619,-0.4444,11.5700,171,dem_9t_1m,,1.2033,0.7476,1.6228,0.4308,655,-1.6528,-2.2258,0.0139,-0.4798,-1.0033,-1.1392,-1.2034,-1.1392,0.1200,-0.9411,-0.9690,-0.6801,0.0196,0.5296,effective_radius_m,-1.2034
481.0330,481.7989,482.2255,0.7660,1.1925,4.5000,5.3852,9.0000,0.0851,0.2511,16.2428,-0.2362,-0.5986,11.9586,176,dem_9t_1m,,0.7818,0.5524,1.6218,0.4074,656,-0.2940,-1.8304,-0.3439,0.1745,-0.4188,-0.7818,-0.3664,-0.7818,0.6741,-0.7224,-0.5525,-0.4802,-0.5141,0.6088,rim_radius_m,-0.7818
