area,block,tile,angle,at_ground_returns,pct_called_ground
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604594,16.5,128916,99.0389090570604
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604594,18.5,113097,99.01323642536936
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604594,19.5,226396,99.07948903690875
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604594,21.5,114388,99.4116515718432
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604594,22.5,226662,99.36998702914472
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604594,24.5,113667,95.65749074049636
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604594,25.5,225071,77.36136596896091
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604594,27.5,112619,77.01275983626209
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604594,28.5,190042,74.20675429641868
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,0.5,55606,98.2304067906341
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,1.5,221740,98.1911247406873
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,3.5,109264,98.07255820764388
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,4.5,221660,98.10024361634936
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,6.5,113440,98.4009167842031
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,7.5,221753,98.54477729726318
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,9.5,75824,98.87502637687275
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,10.5,113660,98.91078655639627
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,12.5,56137,98.81896075672016
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,13.5,112032,98.80480576978006
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,15.5,55073,98.52922484702124
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,16.5,111305,98.3370019316293
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,18.5,77577,98.2365907421014
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,19.5,190548,98.26028087411046
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,21.5,112447,98.39391001983157
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,22.5,225217,94.26331049609932
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,24.5,111886,83.15428203707344
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,25.5,222399,70.6851199870503
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,27.5,108344,56.459979325112606
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562464,28.5,93335,56.352922269245184
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,0.5,62873,98.0993431202583
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,1.5,156691,95.39411963673729
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,2.5,42498,99.89411266412536
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,3.5,111029,95.941600843023
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,4.5,186779,95.26659849340663
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,5.5,44178,99.9004029154783
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,6.5,121171,96.66339305609428
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,7.5,209962,96.47221878244636
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,8.5,51658,99.05726121801077
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,9.5,133613,97.8811941951756
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,10.5,198177,97.36700020688576
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,12.5,98163,96.69427380988763
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,13.5,196711,94.25807402738027
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,15.5,122677,92.35879586230509
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,16.5,305603,90.83189628374066
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,18.5,150293,89.42266106871244
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,19.5,300262,87.92088242934504
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,21.5,149316,86.07449971871736
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,22.5,294887,84.4370894613869
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,24.5,145424,77.60961051820883
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,25.5,287034,70.04745082464099
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,27.5,142752,68.39553911678996
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF604590,28.5,237255,66.0588817938505
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,0.5,56920,98.77723120168658
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,1.5,225272,98.51646010156612
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,3.5,112418,98.58919390133252
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,4.5,226849,98.7216165819554
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,6.5,112271,98.275601001149
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,7.5,225953,98.10535819396068
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,9.5,98819,98.25134842489804
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,10.5,123739,98.29641422671914
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,12.5,56225,98.20364606491772
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,13.5,112927,98.45121184482012
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,15.5,57585,98.93548667187636
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,16.5,115045,98.88826111521578
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,18.5,62226,98.64526082345002
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,19.5,175911,98.6925206496467
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,21.5,106874,98.46548271796696
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,22.5,223147,94.92442201777304
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,24.5,109824,85.41575611888112
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,25.5,215727,72.48327747569844
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,27.5,107547,61.88085209257348
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562465,28.5,66384,63.232104121475054
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,0.5,55086,98.59492430018516
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,1.5,222509,98.6139886476502
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,3.5,110710,98.22509258422907
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,4.5,222627,98.21001046593628
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,6.5,113098,98.36336628410758
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,7.5,224985,98.33988932595508
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,9.5,111788,98.15543707732492
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,10.5,161624,98.07083106469337
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,12.5,54963,97.8239906846424
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,13.5,110316,97.49084448312122
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,15.5,55719,97.36535113695508
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,16.5,110004,97.19737464092216
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,18.5,63919,97.0947605563291
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,19.5,170758,97.3764040337788
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,21.5,103613,97.1171571134896
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,22.5,215089,89.41786888218365
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,24.5,105170,74.57544927260625
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,25.5,209647,64.47933907950029
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,27.5,91046,55.55982690068757
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562467,28.5,65152,56.87929764243614
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,1.5,168,99.40476190476193
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,3.5,29481,98.60248973915404
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,4.5,111562,98.8329359459314
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,6.5,55997,98.44813114988304
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,7.5,115755,97.92665543605028
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,9.5,93380,97.64189333904476
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,10.5,219121,97.69716275482496
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,12.5,106452,98.0582797880735
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,13.5,222422,98.51318664520596
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,15.5,111610,98.23940507123018
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,16.5,220975,98.05226835614889
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,18.5,110828,98.08983289421444
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,19.5,220429,98.06559028077068
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,21.5,110209,98.14080519739768
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,22.5,220954,95.976085520063
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,24.5,110617,87.56339441496334
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,25.5,219220,73.81443298969073
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,27.5,106276,57.50875079980429
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,28.5,205319,52.60740603646033
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,30.5,51585,53.290685276727736
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564464,31.5,2723,47.741461623209695
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,0.5,56711,98.3706864629437
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,1.5,226700,98.35112483458316
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,3.5,112462,98.02333232558551
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,4.5,222793,97.8859299888237
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,6.5,111702,97.9185690497932
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,7.5,224346,97.8907580255498
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,9.5,113006,97.9558607507566
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,10.5,200767,97.78599072556744
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,12.5,62754,96.9611498868598
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,13.5,110749,97.41758390594948
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,15.5,55732,97.60640206703508
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,16.5,111858,97.21700727708344
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,18.5,55329,96.580455095881
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,19.5,147161,96.9013529399773
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,21.5,93510,97.35108544540692
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,22.5,211584,90.15473759830611
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,24.5,105848,76.36988889728667
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,25.5,206626,65.10361716337731
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,27.5,71905,58.083582504693695
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE562468,28.5,78038,56.93892718931802
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,1.5,25693,97.24438563032732
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,3.5,53594,97.99977609433893
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,4.5,110471,97.98680196612686
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,6.5,53929,97.49485434552838
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,7.5,108379,97.66190867234428
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,9.5,68525,97.65049252097776
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,10.5,210085,97.475307613585
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,12.5,109688,97.3087302166144
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,13.5,218108,96.95151026097165
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,15.5,108996,97.04209328782709
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,16.5,219431,97.59787814848404
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,18.5,110988,97.79705914152882
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,19.5,220049,97.87774541124932
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,21.5,107865,97.99749687108886
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,22.5,213815,95.24027781025652
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,24.5,104548,86.93231816964456
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,25.5,208876,73.92328462820046
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,27.5,104835,61.56245528687938
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,28.5,207112,55.35603924446676
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,30.5,57078,54.938855601107264
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564465,31.5,8497,46.43991997175474
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,0.5,56716,98.61238451230692
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,1.5,226714,98.75790643718516
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,3.5,82066,98.94231472229669
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,4.5,114492,98.33350801802746
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,6.5,57418,98.19742937754712
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,7.5,115264,97.86229872293173
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,9.5,57430,98.15775726971964
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,10.5,108530,97.89827697410854
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,12.5,55766,97.54151274970413
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,13.5,177568,97.77268426743558
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,15.5,106837,98.18040566470415
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,16.5,216315,97.92154959203016
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,18.5,108843,97.808770430804
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,19.5,219109,97.91610568255982
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,21.5,109299,97.83163615403618
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,22.5,219986,95.56653605229424
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,24.5,109855,86.97919985435347
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,25.5,216478,75.04873474440821
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,27.5,106631,60.16636812934325
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,28.5,142405,55.5591446929532
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,30.5,6006,55.07825507825508
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE565464,31.5,678,52.50737463126843
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,1.5,57517,97.84411565276352
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,3.5,54898,98.2658748952603
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,4.5,107209,98.12515740282998
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,6.5,52705,98.3587894886633
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,7.5,103358,98.46359256177558
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,9.5,51559,98.74900599313408
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,10.5,123104,98.45740187158825
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,12.5,95091,97.943022999022
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,13.5,204541,97.64154863817032
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,15.5,102121,97.81044055581124
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,16.5,203936,98.1695237721638
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,18.5,98563,98.1646256708907
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,19.5,195864,98.00780133153616
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,21.5,94484,97.68955590364506
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,22.5,193089,95.5155394662565
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,24.5,95707,87.96117316392741
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,25.5,191789,76.56382795676498
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,27.5,92457,61.58322247098651
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,28.5,160502,55.58186190826283
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,30.5,29243,54.655815066853606
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564468,31.5,1404,52.77777777777778
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,1.5,53004,98.07561693457096
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,3.5,54301,97.75694738586766
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,4.5,108440,97.81630394688308
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,6.5,54238,97.743279619455
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,7.5,108415,97.50680256422082
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,9.5,54747,97.97614481158786
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,10.5,170471,98.70945791366272
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,12.5,109782,98.78031006904592
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,13.5,220771,98.75028876075208
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,15.5,109729,98.4051618077263
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,16.5,216918,97.82775057855964
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,18.5,108738,97.56846732513011
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,19.5,214532,97.48475751869184
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,21.5,106961,97.68887725432634
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,22.5,213556,97.2915769165933
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,24.5,106280,89.47685359427926
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,25.5,208860,80.093363975869
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,27.5,102878,64.84282353856024
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,28.5,185181,54.95434196812848
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,30.5,42687,55.17839154777802
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2019-11,17TNE564467,31.5,14183,49.11513784107734
