wp_id,bbox_score,geometry
38728,0.8404687643051147,"POLYGON ((-102.4533082673856 40.08698285871547, -102.4532945517513 40.08698337626193, -102.4532081945528 40.08698337626191, -102.4531944789185 40.08698285871544, -102.4531938051134 40.08697232393164, -102.4531938051134 40.08686782309203, -102.4531944789183 40.08685728830039, -102.453208194538 40.08685677076497, -102.4532945517661 40.08685677076497, -102.4533082673858 40.08685728830037, -102.4533089411917 40.08686782309213, -102.4533089411917 40.08697232393157, -102.4533082673856 40.08698285871547))"
38730,0.6394562125205994,"POLYGON ((-102.4468397513446 40.23738597735517, -102.4468260054207 40.23738649489351, -102.4466406265269 40.23738649489351, -102.4466268806034 40.23738597735515, -102.4466262053107 40.23737544285335, -102.4466262053106 40.23721924463401, -102.4466268806036 40.23720871011766, -102.4466406265113 40.23720819260146, -102.4468260054365 40.23720819260149, -102.4468397513444 40.23720871011763, -102.4468404266387 40.23721924463438, -102.4468404266387 40.237375442853, -102.4468397513446 40.23738597735517))"
38731,0.7417855262756348,"POLYGON ((-102.4465703862833 40.25291784734473, -102.4465566372128 40.25291836487872, -102.4464253511398 40.25291836487872, -102.4464116020694 40.2529178473447, -102.4464109266218 40.25290731286772, -102.4464109266218 40.2527817380498, -102.4464116020694 40.25277120356191, -102.4464253511248 40.25277068604402, -102.4465566372276 40.25277068604401, -102.4465703862833 40.25277120356188, -102.446571061732 40.25278173805003, -102.446571061732 40.25290731286753, -102.4465703862833 40.25291784734473))"
38732,0.5893719792366028,"POLYGON ((-102.4469431665282 40.25572744524775, -102.4469294169089 40.25572796280766, -102.4463316435258 40.25572796280768, -102.4463178939083 40.25572744524775, -102.4463172184361 40.25571691079075, -102.4463172184361 40.25527529790857, -102.4463178939094 40.25526476340914, -102.4463316434924 40.25526424591752, -102.4469294169425 40.25526424591752, -102.4469431665271 40.25526476340912, -102.446943842004 40.25527529790988, -102.446943842004 40.25571691078957, -102.4469431665282 40.25572744524775))"
38733,0.8956900238990784,"POLYGON ((-102.4462967797621 40.26705448051675, -102.4462830278355 40.26705499805773, -102.4460048167639 40.26705499805772, -102.4459910648377 40.26705448051671, -102.4459903892505 40.26704394606972, -102.4459903892506 40.26681190257031, -102.445991064838 40.26680136810246, -102.4460048167417 40.26680085059401, -102.4462830278574 40.26680085059402, -102.4462967797619 40.26680136810246, -102.4462974553512 40.26681190257086, -102.4462974553512 40.26704394606922, -102.4462967797621 40.26705448051675))"
38734,0.9336897730827332,"POLYGON ((-102.4453605852929 40.31333184066499, -102.4453468239754 40.31333235819879, -102.4451266497975 40.31333235819879, -102.4451128884803 40.31333184066496, -102.4451122124315 40.31332130629634, -102.4451122124315 40.31311921272049, -102.4451128884803 40.31310867833492, -102.4451266497755 40.31310816082719, -102.4453468239972 40.31310816082719, -102.4453605852928 40.31310867833489, -102.4453612613434 40.31311921272083, -102.4453612613434 40.31332130629602, -102.4453605852929 40.31333184066499))"
38746,0.5321556329727173,"POLYGON ((-102.4520631951437 40.06688762639291, -102.452049483563 40.06688814395226, -102.4517550874441 40.06688814395224, -102.4517413758642 40.06688762639287, -102.4517407022591 40.06687709158967, -102.4517407022592 40.06663951012641, -102.4517413758646 40.06662897530131, -102.4517550874229 40.06662845777616, -102.4520494835843 40.06662845777618, -102.4520631951433 40.06662897530129, -102.4520638687507 40.06663951012695, -102.4520638687507 40.06687709158906, -102.4520631951437 40.06688762639291))"
38747,0.9736339449882508,"POLYGON ((-102.452067657149 40.06855590985769, -102.4520539452279 40.06855642741088, -102.4518682584213 40.06855642741088, -102.4518545465006 40.06855590985769, -102.4518538728781 40.06854537505332, -102.4518538728781 40.06842597285176, -102.4518545465012 40.06841543803294, -102.4518682584132 40.06841492050187, -102.4520539452357 40.06841492050187, -102.4520676571484 40.06841543803293, -102.4520683307725 40.0684259728523, -102.4520683307725 40.06854537505279, -102.452067657149 40.06855590985769))"
38748,0.7067983150482178,"POLYGON ((-102.4520548289564 40.07053146343936, -102.4520411166366 40.07053198098976, -102.4519023457609 40.07053198098978, -102.4518886334414 40.07053146343937, -102.4518879597991 40.07052092863645, -102.4518879597991 40.07042897407318, -102.4518886334418 40.07041843925897, -102.4519023457541 40.07041792172546, -102.4520411166431 40.07041792172543, -102.452054828956 40.07041843925897, -102.4520555025995 40.07042897407345, -102.4520555025995 40.0705209286362, -102.4520548289564 40.07053146343936))"
38749,0.8316561579704285,"POLYGON ((-102.4520884651066 40.07787755666144, -102.4520747513112 40.07787807421092, -102.4519418288293 40.07787807421093, -102.4519281150341 40.07787755666141, -102.4519274413196 40.07786702187018, -102.4519274413196 40.07770631268347, -102.4519281150338 40.07769577788117, -102.4519418288074 40.07769526034789, -102.4520747513331 40.0776952603479, -102.4520884651069 40.07769577788115, -102.4520891388224 40.07770631268348, -102.4520891388224 40.0778670218701, -102.4520884651066 40.07787755666144))"
38750,0.8283446431159973,"POLYGON ((-102.4518275744638 40.08171993172213, -102.4518138599 40.08172044927313, -102.451647204941 40.08172044927314, -102.4516334903773 40.08171993172213, -102.4516328166251 40.08170939693969, -102.4516328166251 40.08155545119163, -102.4516334903774 40.08154491639602, -102.4516472049238 40.08154439886501, -102.4518138599172 40.08154439886499, -102.4518275744638 40.08154491639598, -102.4518282482174 40.0815554511919, -102.4518282482174 40.0817093969394, -102.4518275744638 40.08171993172213))"
38754,0.9048119187355042,"POLYGON ((-102.4460225404771 40.23112416085446, -102.4460087958255 40.23112467839243, -102.4458355105187 40.23112467839243, -102.4458217658674 40.23112416085444, -102.445821090637 40.23111362634585, -102.445821090637 40.23097349136663, -102.4458217658676 40.23096295684427, -102.4458355105054 40.23096243932709, -102.4460087958386 40.2309624393271, -102.4460225404768 40.23096295684427, -102.4460232157086 40.23097349136696, -102.4460232157086 40.23111362634549, -102.4460225404771 40.23112416085446))"
38755,0.8516747355461121,"POLYGON ((-102.4465745327222 40.24178823303958, -102.4465607859067 40.24178875057547, -102.4464120422986 40.24178875057545, -102.4463982954836 40.24178823303957, -102.4463976201467 40.241777698545, -102.4463976201467 40.24167884842645, -102.446398295484 40.24166831391988, -102.4464120422911 40.24166779640208, -102.4465607859142 40.24166779640206, -102.4465745327218 40.24166831391987, -102.44657520806 40.24167884842682, -102.44657520806 40.24177769854461, -102.4465745327222 40.24178823303958))"
38756,0.6321580410003662,"POLYGON ((-102.4463225833191 40.24536597405128, -102.4463088357835 40.24536649158982, -102.4461058294882 40.24536649158983, -102.446092081953 40.24536597405125, -102.4460914065811 40.24535543956569, -102.4460914065811 40.24520017908922, -102.4460920819534 40.245189644588, -102.4461058294746 40.24518912707357, -102.4463088357971 40.24518912707358, -102.4463225833187 40.24518964458799, -102.4463232586923 40.24520017908966, -102.4463232586923 40.24535543956533, -102.4463225833191 40.24536597405128))"
38760,0.8931379318237305,"POLYGON ((-102.4400662621024 40.39944773457081, -102.4400524832802 40.3994482520979, -102.4398063651881 40.39944825209788, -102.4397925863665 40.39944773457077, -102.4397919094579 40.39943720037019, -102.4397919094579 40.39922144305412, -102.4397925863666 40.39921090883465, -102.4398063651657 40.3992103913366, -102.4400524833025 40.3992103913366, -102.4400662621022 40.39921090883465, -102.4400669390128 40.39922144305446, -102.4400669390128 40.39943720036974, -102.4400662621024 40.39944773457081))"
38766,0.5990099906921387,"POLYGON ((-102.414087091486 41.06064354368559, -102.4140731755983 41.06064406115128, -102.4138632672239 41.06064406115127, -102.4138493513368 41.06064354368556, -102.4138486676943 41.06063301069571, -102.4138486676943 41.06047770883517, -102.4138493513372 41.06046717582881, -102.4138632672101 41.06046665838846, -102.4140731756119 41.06046665838845, -102.4140870914856 41.0604671758288, -102.4140877751298 41.0604777088355, -102.4140877751298 41.06063301069529, -102.414087091486 41.06064354368559))"
38767,0.7709296941757202,"POLYGON ((-102.4129093257892 41.0991346046851, -102.4128954017836 41.0991351221533, -102.4125819124539 41.09913512215331, -102.4125679884493 41.0991346046851, -102.4125673044084 41.09912407176816, -102.4125673044085 41.0989264800784, -102.4125679884502 41.09891594713788, -102.4125819124417 41.09891542970683, -102.4128954017958 41.09891542970684, -102.4129093257883 41.09891594713788, -102.4129100098318 41.09892648007928, -102.4129100098318 41.09912407176729, -102.4129093257892 41.0991346046851))"
38773,0.8789307475090027,"POLYGON ((-102.4733502679533 39.43274716948305, -102.4733366815208 39.43274768709061, -102.4731832720453 39.43274768709063, -102.4731696856129 39.43274716948302, -102.4731690181555 39.43273663353051, -102.4731690181555 39.43253111300535, -102.4731696856123 39.43252057704051, -102.4731832720172 39.43252005945117, -102.4733366815489 39.43252005945117, -102.4733502679539 39.43252057704047, -102.4733509354124 39.4325311130053, -102.4733509354124 39.4327366335306, -102.4733502679533 39.43274716948305))"
38774,0.8173597455024719,"POLYGON ((-102.4710005145224 39.53648949533156, -102.4709869078862 39.53649001293913, -102.4706725600079 39.53649001293913, -102.4706589533732 39.53648949533159, -102.4706582849234 39.5364789595669, -102.4706582849234 39.53633135721268, -102.4706589533746 39.53632082142518, -102.4706725600078 39.5363203038537, -102.4709869078865 39.53632030385371, -102.471000514521 39.5363208214252, -102.4710011829734 39.53633135721371, -102.4710011829734 39.53647895956581, -102.4710005145224 39.53648949533156))"
38775,0.7025909423828125,"POLYGON ((-102.4685541991021 39.57835696889178, -102.4685405843022 39.57835748650988, -102.4679626350582 39.57835748650989, -102.46794902026 39.57835696889176, -102.4679483514108 39.57834643321699, -102.4679483514108 39.57795149649093, -102.4679490202614 39.57794096077563, -102.4679626350341 39.57794044322268, -102.4685405843261 39.57794044322268, -102.4685541991007 39.57794096077563, -102.4685548679546 39.57795149649225, -102.4685548679546 39.57834643321566, -102.4685541991021 39.57835696889178))"
38777,0.764163076877594,"POLYGON ((-102.4668934591476 39.63864399964095, -102.4668798325142 39.63864451723357, -102.4666690488184 39.63864451723359, -102.466655422185 39.6386439996409, -102.4666547527532 39.63863346405951, -102.4666547527532 39.6383428623763, -102.4666554221841 39.63833232677862, -102.4666690487782 39.63833180921061, -102.4668798325543 39.63833180921061, -102.4668934591484 39.63833232677857, -102.4668941285818 39.63834286237616, -102.4668941285818 39.63863346405954, -102.4668934591476 39.63864399964095))"
38779,0.7131074070930481,"POLYGON ((-102.4661425065586 39.65413761434942, -102.4661288768894 39.6541381319465, -102.46581234072 39.65413813194647, -102.465798711052 39.65413761434941, -102.4657980414708 39.6541270788013, -102.4657980414708 39.65396156566345, -102.4657987110533 39.65395103009232, -102.4658123407162 39.65395051253163, -102.466128876893 39.65395051253164, -102.4661425065573 39.65395103009234, -102.4661431761413 39.6539615656644, -102.4661431761413 39.65412707880034, -102.4661425065586 39.65413761434942))"
38781,0.9610033631324768,"POLYGON ((-102.4556970069535 39.92270097300288, -102.4556833241854 39.9227014905719, -102.4554387969814 39.9227014905719, -102.4554251142139 39.92270097300287, -102.455424442024 39.92269043794344, -102.455424442024 39.92251177398948, -102.4554251142144 39.92250123891171, -102.4554387969674 39.92250072137125, -102.4556833241994 39.92250072137125, -102.455697006953 39.92250123891171, -102.455697679145 39.92251177399006, -102.455697679145 39.9226904379429, -102.4556970069535 39.92270097300288))"
38783,0.7237809896469116,"POLYGON ((-102.4531103852903 39.99359707745658, -102.4530966883789 39.99359759501251, -102.4529744886831 39.99359759501252, -102.452960791772 39.99359707745658, -102.4529601188868 39.99358654252153, -102.4529601188868 39.9934723508546, -102.4529607917721 39.99346181590933, -102.4529744886701 39.99346129836841, -102.4530966883918 39.9934612983684, -102.4531103852902 39.99346181590933, -102.4531110581765 39.9934723508547, -102.4531110581765 39.99358654252141, -102.4531103852903 39.99359707745658))"
38784,0.9070762991905212,"POLYGON ((-102.4525645454819 40.00072182964696, -102.4525508471524 40.00072234720592, -102.4523611671207 40.00072234720591, -102.4523474687915 40.00072182964693, -102.4523467958368 40.00071129472876, -102.4523467958368 40.00056906724991, -102.4523474687919 40.00055853231702, -102.4523611671087 40.00055801478057, -102.4525508471641 40.00055801478057, -102.4525645454816 40.00055853231703, -102.4525652184378 40.00056906725028, -102.4525652184378 40.0007112947284, -102.4525645454819 40.00072182964696))"
38786,0.6830732822418213,"POLYGON ((-102.4520186287046 40.03786652846087, -102.4520049229429 40.03786704601992, -102.4517575589593 40.03786704601992, -102.4517438531982 40.03786652846085, -102.4517431798788 40.03785599360841, -102.4517431798788 40.03765569364003, -102.4517438531986 40.03764515876893, -102.451757558941 40.03764464123882, -102.4520049229613 40.03764464123882, -102.4520186287043 40.03764515876891, -102.4520193020257 40.0376556936405, -102.4520193020257 40.037855993608, -102.4520186287046 40.03786652846087))"
38787,0.6636923551559448,"POLYGON ((-102.4520497624503 40.041328180468, -102.4520360559959 40.0413286980283, -102.4517615133316 40.04132869802831, -102.4517478068777 40.04132818046797, -102.4517471335246 40.04131764562201, -102.4517471335246 40.0410635939376, -102.4517478068778 40.04105305907106, -102.4517615133048 40.04105254154274, -102.4520360560228 40.04105254154274, -102.4520497624502 40.04105305907104, -102.4520504358056 40.04106359393793, -102.4520504358056 40.0413176456217, -102.4520497624503 40.041328180468))"
38788,0.7901241779327393,"POLYGON ((-102.4499504707056 40.07241961575932, -102.4499367580207 40.07242013330995, -102.4497820391225 40.07242013330994, -102.4497683264378 40.07241961575929, -102.4497676527778 40.07240908097024, -102.4497676527778 40.0722770710662, -102.449768326438 40.07226653626477, -102.449782039109 40.07226601873278, -102.4499367580343 40.07226601873276, -102.4499504707054 40.07226653626473, -102.4499511443668 40.07227707106652, -102.4499511443668 40.0724090809699, -102.4499504707056 40.07241961575932))"
38791,0.740176796913147,"POLYGON ((-102.4409238702226 40.30278637597095, -102.440910111074 40.30278689350314, -102.4407155407851 40.30278689350314, -102.4407017816369 40.30278637597094, -102.4407011056946 40.30277584160525, -102.4407011056946 40.30257682827985, -102.4407017816367 40.30256629389895, -102.4407155407612 40.30256577638995, -102.440910111098 40.30256577638998, -102.4409238702227 40.30256629389892, -102.4409245461665 40.3025768282801, -102.4409245461665 40.30277584160506, -102.4409238702226 40.30278637597095))"
38792,0.5971174240112305,"POLYGON ((-102.4408987773922 40.32421097498684, -102.4408850138954 40.32421149252384, -102.4405736536757 40.32421149252384, -102.4405598901799 40.32421097498684, -102.4405592140244 40.32420044066093, -102.4405592140244 40.32397900386014, -102.4405598901806 40.32396846951117, -102.4405736536591 40.32396795201049, -102.440885013912 40.3239679520105, -102.4408987773915 40.32396846951117, -102.4408994535496 40.32397900386079, -102.4408994535496 40.32420044066026, -102.4408987773922 40.32421097498684))"
38800,0.6615761518478394,"POLYGON ((-102.4812070542789 39.19176033940298, -102.4811935143792 39.19176085703488, -102.4809837030993 39.19176085703488, -102.4809701632005 39.19176033940298, -102.4809694980289 39.19174980301958, -102.4809694980289 39.19162938148357, -102.4809701632012 39.19161884508444, -102.4809837030945 39.19161832747687, -102.4811935143843 39.19161832747688, -102.4812070542781 39.19161884508443, -102.4812077194515 39.19162938148423, -102.4812077194515 39.19174980301894, -102.4812070542789 39.19176033940298))"
38802,0.7830951809883118,"POLYGON ((-102.465931182057 39.59733072310971, -102.4659175635374 39.59733124070531, -102.4657094590679 39.59733124070531, -102.4656958405491 39.59733072310969, -102.4656951715153 39.59732018746529, -102.4656951715153 39.59716019549834, -102.4656958405494 39.59714965983807, -102.4657094590546 39.59714914226683, -102.465917563551 39.59714914226684, -102.4659311820567 39.59714965983806, -102.4659318510921 39.59716019549875, -102.4659318510921 39.5973201874649, -102.465931182057 39.59733072310971))"
38803,0.5548743605613708,"POLYGON ((-102.4600819555177 39.77201484275483, -102.4600683026405 39.77201536034014, -102.4597673406635 39.77201536034013, -102.4597536877873 39.77201484275483, -102.459753017066 39.77200430742895, -102.459753017066 39.77181934532272, -102.4597536877883 39.77180880997471, -102.4597673406541 39.77180829242416, -102.4600683026498 39.77180829242415, -102.4600819555167 39.77180880997471, -102.4600826262406 39.7718193453235, -102.4600826262406 39.77200430742815, -102.4600819555177 39.77201484275483))"
38804,0.7049959301948547,"POLYGON ((-102.4534913686328 39.92938130669246, -102.4534776845454 39.92938182425857, -102.4532668844115 39.92938182425858, -102.4532532003248 39.92938130669245, -102.4532525280698 39.92937077165344, -102.4532525280698 39.92922004320222, -102.4532532003252 39.92920950814708, -102.4532668844003 39.9292089906058, -102.4534776845568 39.9292089906058, -102.4534913686323 39.92920950814705, -102.453492040889 39.92922004320269, -102.453492040889 39.92937077165293, -102.4534913686328 39.92938130669246))"
38805,0.8758935928344727,"POLYGON ((-102.4537099326326 39.94369002585653, -102.4536962456907 39.94369054342224, -102.4534728532803 39.94369054342225, -102.4534591663393 39.94369002585654, -102.4534584939442 39.94367949084046, -102.4534584939442 39.94353597745246, -102.45345916634 39.94352544241942, -102.4534728532716 39.94352492487996, -102.4536962456994 39.94352492487998, -102.4537099326319 39.94352544241944, -102.453710605029 39.94353597745306, -102.453710605029 39.94367949083985, -102.4537099326326 39.94369002585653))"
38807,0.6070952415466309,"POLYGON ((-102.4515493045017 39.97038656418077, -102.4515356122429 39.97038708174222, -102.4513408852201 39.97038708174224, -102.4513271929619 39.97038656418077, -102.4513265203054 39.97037602921782, -102.4513265203054 39.97024743240796, -102.4513271929624 39.97023689742998, -102.4513408852114 39.97023637989161, -102.4515356122513 39.97023637989162, -102.4515493045011 39.97023689742999, -102.4515499771593 39.97024743240838, -102.4515499771593 39.9703760292174, -102.4515493045017 39.97038656418077))"
38808,0.7192383408546448,"POLYGON ((-102.4523658225996 39.97959095279439, -102.4523521284957 39.97959147035431, -102.452175194602 39.97959147035431, -102.4521615004987 39.97959095279437, -102.4521608277515 39.97958041784195, -102.4521608277515 39.97944810377081, -102.452161500499 39.97943756880455, -102.4521751945909 39.97943705126571, -102.4523521285069 39.9794370512657, -102.4523658225992 39.97943756880452, -102.4523664953478 39.97944810377117, -102.4523664953479 39.97958041784155, -102.4523658225996 39.97959095279439))"
38809,0.8033861517906189,"POLYGON ((-102.45147500258 39.99167721380034, -102.4514613060625 39.99167773135578, -102.4513439948546 39.99167773135577, -102.4513302983375 39.99167721380035, -102.4513296254714 39.99166667886992, -102.4513296254714 39.99158227770434, -102.4513302983378 39.99157174276409, -102.4513439948472 39.99157122522312, -102.4514613060699 39.99157122522313, -102.4514750025798 39.99157174276409, -102.4514756754468 39.99158227770461, -102.4514756754468 39.99166667886965, -102.45147500258 39.99167721380034))"
38810,0.6256012916564941,"POLYGON ((-102.4495523096554 40.02676475189215, -102.4495386061292 40.02676526944646, -102.4493824041903 40.02676526944647, -102.4493687006645 40.02676475189215, -102.4493680274543 40.02675421703005, -102.4493680274543 40.02663835788557, -102.4493687006648 40.02662782301102, -102.4493824041802 40.02662730547551, -102.4495386061392 40.02662730547551, -102.4495523096551 40.02662782301101, -102.4495529828666 40.02663835788595, -102.4495529828666 40.02675421702971, -102.4495523096554 40.02676475189215))"
38811,0.8116541504859924,"POLYGON ((-102.4495633217243 40.03054813529438, -102.4495496174392 40.03054865284742, -102.4494107436299 40.03054865284741, -102.4493970393452 40.03054813529436, -102.4493963660978 40.03053760043777, -102.4493963660978 40.03040953362414, -102.4493970393452 40.03039899875618, -102.4494107436155 40.03039848122001, -102.4495496174536 40.03039848122002, -102.4495633217242 40.03039899875617, -102.4495639949728 40.03040953362431, -102.4495639949728 40.03053760043753, -102.4495633217243 40.03054813529438))"
38812,0.7146702408790588,"POLYGON ((-102.4496953752571 40.05045162579626, -102.4496816669869 40.05045214335418, -102.44942674467 40.05045214335418, -102.4494130364008 40.05045162579625, -102.449412362958 40.05044109097607, -102.449412362958 40.05028636154211, -102.4494130364017 40.05027582670274, -102.449426744662 40.05027530917466, -102.4496816669948 40.05027530917462, -102.4496953752562 40.05027582670272, -102.4496960487012 40.05028636154269, -102.4496960487012 40.0504410909754, -102.4496953752571 40.05045162579626))"
38813,0.6564178466796875,"POLYGON ((-102.4478173368747 40.07764284205825, -102.447803623151 40.07764335960402, -102.4477195422957 40.07764335960402, -102.4477058285719 40.07764284205822, -102.4477051548606 40.07763230728527, -102.4477051548606 40.07751312528438, -102.4477058285715 40.07750259050376, -102.4477195422775 40.07750207296874, -102.4478036231691 40.07750207296873, -102.4478173368751 40.07750259050371, -102.447818010587 40.07751312528426, -102.447818010587 40.07763230728536, -102.4478173368747 40.07764284205825))"
38815,0.663628101348877,"POLYGON ((-102.442070463112 40.23467688182419, -102.4420567177652 40.23467739936001, -102.4419001168387 40.23467739936001, -102.4418863714921 40.23467688182419, -102.4418856962275 40.23466634733975, -102.4418856962275 40.23455339746394, -102.4418863714925 40.23454286296696, -102.4419001168293 40.23454234545007, -102.4420567177745 40.23454234545007, -102.4420704631116 40.23454286296695, -102.4420711383777 40.23455339746429, -102.4420711383777 40.23466634733942, -102.442070463112 40.23467688182419))"
38816,0.7390971779823303,"POLYGON ((-102.4424942737389 40.23800775838763, -102.4424805277135 40.23800827592181, -102.4423506268826 40.2380082759218, -102.4423368808576 40.23800775838762, -102.4423362055595 40.23799722390571, -102.4423362055595 40.2378959532619, -102.4423368808578 40.23788541876915, -102.4423506268726 40.23788490125096, -102.4424805277235 40.23788490125094, -102.4424942737387 40.23788541876914, -102.4424949490379 40.23789595326217, -102.4424949490379 40.2379972239054, -102.4424942737389 40.23800775838763))"
38817,0.6068182587623596,"POLYGON ((-102.4415028425584 40.24136819760318, -102.4414890958588 40.2413687151365, -102.4413649637179 40.24136871513648, -102.4413512170185 40.24136819760314, -102.4413505416873 40.24135766313119, -102.4413505416873 40.24124955748496, -102.4413512170186 40.24123902300262, -102.4413649637061 40.24123850548457, -102.4414890958706 40.24123850548458, -102.4415028425583 40.2412390230026, -102.4415035178906 40.24124955748517, -102.4415035178906 40.24135766313102, -102.4415028425584 40.24136819760318))"
38818,0.6340247988700867,"POLYGON ((-102.4413410559204 40.2538093610589, -102.4413273067053 40.25380987859533, -102.4411289835457 40.25380987859533, -102.4411152343311 40.25380936105888, -102.4411145588767 40.25379882661093, -102.4411145588767 40.25363484294138, -102.4411152343313 40.25362430847793, -102.4411289835295 40.25362379096511, -102.4413273067213 40.25362379096511, -102.4413410559202 40.25362430847792, -102.4413417313762 40.2536348429417, -102.4413417313762 40.25379882661053, -102.4413410559204 40.2538093610589))"
38819,0.6134712100028992,"POLYGON ((-102.4414964097455 40.25638241619731, -102.4414826600138 40.25638293374007, -102.4411681500136 40.25638293374006, -102.4411544002827 40.2563824161973, -102.4411537248035 40.25637188175712, -102.4411537248035 40.25612506055208, -102.4411544002832 40.2561145260885, -102.4411681499921 40.25611400858234, -102.4414826600352 40.25611400858234, -102.441496409745 40.25611452608847, -102.4414970852267 40.25612506055263, -102.4414970852267 40.25637188175649, -102.4414964097455 40.25638241619731))"
38820,0.8419262766838074,"POLYGON ((-102.441454766597 40.25997210090884, -102.4414410161399 40.25997261845317, -102.4410927219972 40.25997261845319, -102.4410789715405 40.2599721009088, -102.4410782960263 40.25996156647572, -102.4410782960263 40.25957303311127, -102.4410789715399 40.25956249865238, -102.441092721949 40.25956198114839, -102.441441016188 40.25956198114838, -102.4414547665976 40.25956249865232, -102.4414554421143 40.25957303311151, -102.4414554421143 40.25996156647549, -102.441454766597 40.25997210090884))"
38821,0.5130936503410339,"POLYGON ((-102.4418011081953 40.26788512541545, -102.4417873561258 40.26788564295245, -102.4415600538581 40.26788564295246, -102.4415463017888 40.2678851254154, -102.4415456261944 40.26787459098939, -102.4415456261944 40.26766440418503, -102.4415463017889 40.26765386974152, -102.441560053835 40.26765335223133, -102.4417873561485 40.26765335223133, -102.4418011081953 40.26765386974151, -102.4418017837915 40.2676644041853, -102.4418017837915 40.26787459098907, -102.4418011081953 40.26788512541545))"
38822,0.5821504592895508,"POLYGON ((-102.441399411754 40.27066978727284, -102.4413856591302 40.27067030481878, -102.4409936022006 40.27067030481876, -102.440979849578 40.27066978727282, -102.440979173957 40.27065925285951, -102.440979173957 40.27039626800797, -102.440979849579 40.27038573356617, -102.4409936021835 40.27038521606556, -102.4413856591474 40.27038521606558, -102.441399411753 40.27038573356617, -102.4414000873773 40.27039626800899, -102.4414000873773 40.27065925285857, -102.441399411754 40.27066978727284))"
38823,0.594258189201355,"POLYGON ((-102.4413650715296 40.28834518240894, -102.4413513153226 40.28834569995621, -102.4409092197324 40.28834569995623, -102.4408954635268 40.28834518240893, -102.4408947877299 40.28833464802671, -102.4408947877299 40.28805914682618, -102.4408954635282 40.28804861241209, -102.4409092197179 40.28804809491574, -102.4413513153369 40.28804809491574, -102.4413650715282 40.28804861241208, -102.4413657473288 40.28805914682732, -102.4413657473288 40.28833464802564, -102.4413650715296 40.28834518240894))"
38824,0.852874219417572,"POLYGON ((-102.4400610157027 40.29634727542515, -102.4400472578759 40.29634779296814, -102.4396653437443 40.29634779296812, -102.4396515859194 40.29634727542516, -102.4396509100424 40.29633674106026, -102.4396509100424 40.29617491180872, -102.4396515859214 40.29616437741619, -102.439665343748 40.29616385991745, -102.4400472578725 40.29616385991744, -102.4400610157007 40.29616437741623, -102.4400616915811 40.29617491181001, -102.4400616915811 40.29633674105901, -102.4400610157027 40.29634727542515))"
38825,0.9139962196350098,"POLYGON ((-102.4395168088598 40.31044602412763, -102.439503048167 40.31044654166248, -102.4392438185539 40.31044654166249, -102.4392300578618 40.31044602412762, -102.4392293818438 40.31043548978381, -102.4392293818438 40.31024197099903, -102.4392300578623 40.31023143663566, -102.4392438185378 40.31023091913127, -102.439503048183 40.31023091913126, -102.4395168088593 40.31023143663566, -102.4395174848794 40.3102419709996, -102.4395174848794 40.31043548978323, -102.4395168088598 40.31044602412763))"
38826,0.8206753134727478,"POLYGON ((-102.4398991366974 40.31762989453444, -102.4398853745472 40.31763041207481, -102.4395189454211 40.3176304120748, -102.4395051832726 40.31762989453446, -102.4395045071831 40.31761936020477, -102.4395045071831 40.31746819424043, -102.4395051832745 40.31745765988411, -102.4395189454254 40.31745714238624, -102.4398853745431 40.31745714238624, -102.4398991366955 40.31745765988412, -102.4398998127882 40.31746819424171, -102.4398998127882 40.31761936020349, -102.4398991366974 40.31762989453444))"
38827,0.7142371535301208,"POLYGON ((-102.437370029405 40.39069347409716, -102.437356252381 40.39069399161838, -102.4372161673307 40.39069399161838, -102.437202390307 40.39069347409716, -102.4372017134861 40.39068293989116, -102.4372017134861 40.39058317090451, -102.4372023903074 40.39057263668705, -102.4372161673223 40.39057211918298, -102.4373562523892 40.39057211918297, -102.4373700294047 40.39057263668706, -102.4373707062269 40.39058317090481, -102.4373707062269 40.39068293989085, -102.437370029405 40.39069347409716))"
38828,0.8423315286636353,"POLYGON ((-102.4360781806568 40.39632691894276, -102.4360644025007 40.39632743647379, -102.435735484392 40.39632743647379, -102.4357217062365 40.39632691894273, -102.4357210293612 40.39631638475902, -102.4357210293612 40.39600181008152, -102.4357217062364 40.39599127587336, -102.4357354843572 40.39599075838065, -102.4360644025353 40.39599075838065, -102.4360781806569 40.39599127587334, -102.4360788575347 40.39600181008186, -102.4360788575347 40.39631638475866, -102.4360781806568 40.39632691894276))"
38831,0.7562310695648193,"POLYGON ((-102.4242145247079 40.7310049229497, -102.4242006777434 40.73100544044565, -102.4239672435598 40.73100544044565, -102.4239533965961 40.73100492294969, -102.4239527163396 40.73099438936996, -102.4239527163396 40.73085719088967, -102.423953396597 40.73084665729198, -102.4239672435528 40.73084613982385, -102.4242006777505 40.73084613982386, -102.4242145247071 40.73084665729199, -102.4242152049657 40.73085719089029, -102.4242152049657 40.73099438936931, -102.4242145247079 40.7310049229497))"
