bbox_score,wp_id,geometry
0.999546468257904,705,"POLYGON ((-105.1053850365333 40.10134764598224, -105.1053850365333 40.10139041039608, -105.1054363976574 40.10139041039608, -105.1054363976574 40.10134764598224, -105.1053850365333 40.10134764598224))"
0.9912803769111632,705,"POLYGON ((-105.1053912219644 40.10130116834877, -105.1053912219644 40.10133494476826, -105.1054323291059 40.10133494476826, -105.1054323291059 40.10130116834877, -105.1053912219644 40.10130116834877))"
0.9936683773994446,721,"POLYGON ((-105.1009755553673 40.04794001626011, -105.1009755553673 40.04797261208924, -105.1010145495166 40.04797261208924, -105.1010145495166 40.04794001626011, -105.1009755553673 40.04794001626011))"
0.9975478053092957,722,"POLYGON ((-105.1019693928829 40.05742612571879, -105.1019693928829 40.05746075287607, -105.1020096554523 40.05746075287607, -105.1020096554523 40.05742612571879, -105.1019693928829 40.05742612571879))"
0.9629772901535034,722,"POLYGON ((-105.101972499065 40.05738028205945, -105.101972499065 40.05741291087899, -105.1020116257968 40.05741291087899, -105.1020116257968 40.05738028205945, -105.101972499065 40.05738028205945))"
0.9989352822303772,725,"POLYGON ((-105.1013057398572 40.11268431106094, -105.1013057398572 40.11272843470606, -105.1013584324302 40.11272843470606, -105.1013584324302 40.11268431106094, -105.1013057398572 40.11268431106094))"
0.9989888072013856,726,"POLYGON ((-105.1003558919997 40.1252377750827, -105.1003558919997 40.1252909266538, -105.1004205551187 40.1252909266538, -105.1004205551187 40.1252377750827, -105.1003558919997 40.1252377750827))"
0.998134434223175,726,"POLYGON ((-105.1002866744243 40.12525976382504, -105.1002866744243 40.12530981674553, -105.1003496910197 40.12530981674553, -105.1003496910197 40.12525976382504, -105.1002866744243 40.12525976382504))"
0.9974197149276732,733,"POLYGON ((-105.098808446487 40.06941847729502, -105.098808446487 40.06945778026071, -105.0988545131909 40.06945778026071, -105.0988545131909 40.06941847729502, -105.098808446487 40.06941847729502))"
0.9967988729476928,733,"POLYGON ((-105.0987475238643 40.06941413747901, -105.0987475238643 40.06945180336562, -105.0987895686636 40.06945180336562, -105.0987895686636 40.06941413747901, -105.0987475238643 40.06941413747901))"
0.9984076619148254,742,"POLYGON ((-105.097165237334 39.94897408827626, -105.097165237334 39.94900896257666, -105.0972055052483 39.94900896257666, -105.0972055052483 39.94897408827626, -105.097165237334 39.94897408827626))"
0.9978345036506652,742,"POLYGON ((-105.0971861999673 39.94901496337525, -105.0971861999673 39.94904769419119, -105.0972243301776 39.94904769419119, -105.0972243301776 39.94901496337525, -105.0971861999673 39.94901496337525))"
0.994506299495697,743,"POLYGON ((-105.0978978389469 40.08505808641226, -105.0978978389469 40.08509157775636, -105.0979371747567 40.08509157775636, -105.0979371747567 40.08505808641226, -105.0978978389469 40.08505808641226))"
0.99357807636261,743,"POLYGON ((-105.0979073241584 40.08496046097486, -105.0979073241584 40.08499459493504, -105.0979464320094 40.08499459493504, -105.0979464320094 40.08496046097486, -105.0979073241584 40.08496046097486))"
0.9986082911491394,744,"POLYGON ((-105.0977190710675 40.0913039063802, -105.0977190710675 40.09134370591399, -105.0977658117909 40.09134370591399, -105.0977658117909 40.0913039063802, -105.0977190710675 40.0913039063802))"
0.9969080090522766,745,"POLYGON ((-105.0968373508732 40.10600869851604, -105.0968373508732 40.10604502618917, -105.0968793208431 40.10604502618917, -105.0968793208431 40.10600869851604, -105.0968373508732 40.10600869851604))"
0.9958795309066772,745,"POLYGON ((-105.0968334130995 40.10595844681171, -105.0968334130995 40.10599348858522, -105.09687273697 40.10599348858522, -105.09687273697 40.10595844681171, -105.0968334130995 40.10595844681171))"
0.9910101890563964,745,"POLYGON ((-105.0968362013609 40.10605319818216, -105.0968362013609 40.10608837427962, -105.0968776146226 40.10608837427962, -105.0968776146226 40.10605319818216, -105.0968362013609 40.10605319818216))"
0.995670199394226,755,"POLYGON ((-105.0948209221382 40.01817534832603, -105.0948209221382 40.01820986514368, -105.0948604387046 40.01820986514368, -105.0948604387046 40.01817534832603, -105.0948209221382 40.01817534832603))"
0.9989683628082277,756,"POLYGON ((-105.096022720517 40.06083283949748, -105.096022720517 40.06087342017411, -105.0960698449665 40.06087342017411, -105.0960698449665 40.06083283949748, -105.096022720517 40.06083283949748))"
