id,length_m,incision_depth_m,berm_sep_m,incision_fwhm_m,tread_width_m,cut_depth_m,fill_height_m,bench_amp_m,relief_amp_m,shoulder_grad,hillslope_deg,slope_centre,slope_flank,chm_centre,chm_flank,inten_centre,inten_flank,lrm5_amp,slope_ratio,chm_deficit_m,inten_ratio,n_transects,sinuosity,log_length,bin,prominence_z,tiger_match,is_tiger,mean_proad
,278.52635532283074,0.8324434,13.5,6.5,1.0,0.5314695239067078,0.34945979714393616,1.0045273303985596,1.0045273303985596,0.37644439935684204,5.1809401512146,8.955788612365723,9.826566696166992,0.13082274794578552,14.919145584106445,29600.0,19024.0,0.110198974609375,0.5848298668861389,13.00787353515625,1.4802008867263794,27,1.4371941636509449,5.633096582685771,1,0.679495990267125,0.0,0,0.83706796
,85.88060997314967,0.6605663,15.75,6.25,0.0,0.3882060647010803,0.2567789927124977,0.6474444568157196,0.6458255648612976,0.28224630653858185,5.901362895965576,9.388904094696045,10.772468566894531,0.09906310588121414,14.114150047302246,30496.0,19568.0,0.0857086181640625,0.9218301773071289,14.031554222106934,1.4130939245224,8,1.267982247784379,4.464534877030566,0,-0.0394614784394795,0.0,0,0.83725405
,920.8976047612255,0.8186879,12.5,5.0,4.0,0.20049594342708588,0.9496617019176483,1.293878436088562,1.121903121471405,0.43821166455745697,13.738312244415283,5.071108818054199,15.54909896850586,2.3707650899887085,17.46653461456299,24066.0,18272.0,0.1343536376953125,0.3545728027820587,5.4172773361206055,1.3408855199813843,92,1.0296683981616594,6.826434159646521,1,0.056005525663101095,0.0,0,0.7766036
,135.2718617752455,0.83099514,14.0,6.0,3.5,0.08939283341169357,1.022365927696228,1.2934050559997559,1.2758572101593018,0.32460296154022217,13.38631820678711,3.2145845890045166,16.69780731201172,0.10438230633735657,14.548717498779297,26720.0,18872.0,0.119049072265625,0.17078392207622528,11.414589881896973,1.251801609992981,13,1.0138467128454254,4.914651874068381,1,0.11621837972012478,0.0,0,0.70171785
,322.32840660679574,0.7187019,12.5,0.0,0.5,0.43326450884342194,0.5124796330928802,1.1319002509117126,1.041822612285614,0.46031248569488525,18.645771026611328,11.736231327056885,21.028508186340332,10.267425537109375,15.164688110351562,18692.0,16514.0,0.1513519287109375,0.4799204021692276,5.390469074249268,1.169200837612152,32,1.0583431465084858,5.77866854541466,1,-0.5048163097264954,0.0,0,0.79316294
,732.8198692192202,1.0071183,13.0,7.0,4.0,0.1906045824289322,0.8399967551231384,1.2830009460449219,1.2664591073989868,0.482820987701416,6.6783576011657715,4.417328357696533,9.535425186157227,0.1323242038488388,16.00306510925293,22928.0,19296.0,0.173797607421875,0.5178045034408569,9.547941207885742,1.2022901773452759,73,1.4780839063749254,6.598263588713529,1,1.133491462661339,0.0,0,0.7824595
,91.62633209173343,0.84437656,16.5,6.5,2.5,0.828414797782898,0.0,1.0506877899169922,0.9084551334381104,0.4885290861129761,4.80450439453125,6.955265998840332,12.802788734436035,11.694994926452637,15.800124168395996,19592.0,18160.0,0.156402587890625,0.5426375269889832,-7.469335556030273,1.0417494773864746,9,1.0505516311746126,4.528573465070013,1,0.7635889630153662,0.0,0,0.7588682
,240.70984660561103,0.55960155,19.25,3.75,0.0,0.9340597093105316,0.0,1.0336588025093079,0.6218628287315369,0.38811856508255005,14.400689125061035,13.341074466705322,15.401830673217773,13.079817295074463,20.127891540527344,17552.0,18493.0,0.1145782470703125,0.8888066411018372,5.048487186431885,0.9126227498054504,24,1.2729730895102582,5.487738025835404,0,-0.9812421627416081,0.0,0,0.7624521
,96.85772637741766,0.5579677,15.5,4.0,0.0,0.10313370823860168,0.5420488715171814,0.5908595323562622,0.5623137950897217,0.2987208962440491,10.968623161315918,10.539328575134277,12.06588363647461,8.075927734375,15.5811767578125,20016.0,18264.0,0.123931884765625,0.9496604800224304,7.5052490234375,1.1129893064498901,9,1.3608946088874878,4.583514652170044,0,-0.821561926223662,0.0,0,0.7733874
,66.82755114301081,0.6676186,14.75,15.0,1.25,-0.0,1.0360477566719055,1.319769263267517,0.8868770599365234,0.46475157141685486,6.9276063442230225,7.807534694671631,11.608043193817139,7.459115594625473,18.085641860961914,22622.0,19092.0,0.1889495849609375,0.6076349914073944,1.7521514669060707,1.0342511236667633,6,1.0482219157638628,4.216968471446332,1,-0.10324199430620992,0.0,0,0.73086274
,153.62233607109803,0.3855517,10.5,5.0,5.0,-0.0,2.141386032104492,2.141386032104492,0.6380748748779297,0.31889867782592773,2.7557380199432373,3.3669815063476562,9.469827651977539,9.567022323608398,15.6185302734375,19088.0,17038.66796875,0.08868408203125,0.3890680968761444,0.45954227447509766,1.124941110610962,15,1.0057694452057389,5.0409856022447475,0,-0.8253158532767619,0.0,0,0.80427104
,176.60018286128607,0.7551374,10.5,6.0,1.5,-0.0,1.065581202507019,1.065581202507019,0.7090298533439636,0.408875435590744,4.395113945007324,9.897775650024414,8.614718437194824,0.12911376357078552,17.454498291015625,23876.0,20944.0,0.129852294921875,0.7866191267967224,15.40599536895752,1.1398013830184937,17,1.5780453795590792,5.1795348601818985,1,0.48655819077191065,0.0,0,0.8054792
,104.77454359940126,0.97488713,18.5,6.0,3.5,0.9913470149040222,0.20710813999176025,1.2960891723632812,1.1210273206233978,0.450328066945076,12.985270500183105,6.782110214233398,13.173234462738037,0.15314939618110657,21.53425407409668,21456.0,17364.0,0.1273651123046875,0.6163710653781891,20.226179122924805,1.3034822940826416,10,1.0135183956044675,4.66130988177197,1,0.631186669718912,0.0,0,0.7813027
