length_m,class,faint_score,margin_sigma,n_transects,P_road,split,opos_zcontrast,lrm25_zcontrast,tpi15_zcontrast,slope_zcontrast,relief10_zcontrast,oneg_zcontrast,incision_depth_m
114.81704259789639,bold,-7.357,5.621,11,0.9075344204902649,train,-7.3565454,-6.8115654,-6.814407,-0.1956151,1.3135219,0.55855405,0.9492144
178.11142463426455,bold,-7.91,6.174,17,0.9090704321861267,train,-7.9096537,-3.613859,-3.4031126,0.5310278,0.3450229,-2.585164,0.7156067
66.92488344915247,bold,-8.767,7.032,6,0.9308595657348633,train,-8.767334,-6.4880733,-7.2580366,-0.50259924,0.32352763,0.6615211,0.88540196
25.21985542275248,faint,-0.717,-1.018,2,0.8789983987808228,train,-0.71727955,0.21378994,-0.6631556,-0.9434993,0.02873309,-0.6826098,0.6048503
51.38521167919757,faint,-1.153,-0.583,5,0.8849915862083435,train,-1.152751,-1.9457079,-2.8844733,-1.1213975,0.5358763,0.4184603,0.7739625
539.1928135911928,bold,-2.387,0.652,53,0.9500118494033813,train,-2.3874707,-2.776646,-3.3330233,-0.15470846,0.87199485,-0.23632136,0.657545
126.46076704069587,bold,-4.757,3.022,12,0.898196280002594,train,-4.7569942,-2.661456,-4.3946157,-0.48606575,1.800484,-0.37162352,0.9871559
80.94396552875718,bold,-6.379,4.644,8,0.8845570683479309,train,-6.3789616,-5.744581,-4.6789246,1.5990583,3.7712684,-1.5639055,1.0751424
56.67094333484741,faint,-0.658,-1.077,5,0.899937093257904,train,-0.65806854,-0.47321415,-0.64411724,-0.8274454,-0.06815528,0.28627214,0.48900744
47.50056917636021,bold,-2.339,0.603,4,0.8263477087020874,train,-2.338708,-1.2213091,-1.8973224,-0.79818463,0.62811345,0.019654632,0.74650794
230.8663227203821,faint,-1.714,-0.021,23,0.9226022958755493,train,-1.7143099,-1.4966471,-3.223119,-0.37646276,0.98765606,0.43462762,0.5331433
245.39895536079152,bold,-2.687,0.952,24,0.9341987371444702,train,-2.6869922,-2.1825657,-2.2019303,-0.24698198,1.1248934,-0.8140193,0.5652522
82.98940124355629,faint,-1.39,-0.345,8,0.9040862917900085,train,-1.3899553,-1.1809387,-1.6903442,-0.14854687,0.32890916,0.18866044,0.56884754
123.65146046887853,bold,-3.851,2.116,12,0.910495936870575,train,-3.8509178,-3.8149383,-3.3355503,1.3015399,1.0239656,-0.38109228,0.8007566
74.7076565347482,faint,-1.728,-0.007,7,0.9461552500724792,train,-1.727934,-1.1339988,-1.0090348,-0.45065972,2.3719163,-0.440154,0.6552239
198.32955650907928,faint,-0.35,-1.386,19,0.946773886680603,train,-0.3496054,-0.9233536,-0.982362,-1.4068967,-0.8838069,-0.34172738,0.55292374
42.03081397916287,bold,-2.251,0.516,4,0.8215562105178833,train,-2.2514112,-1.7551363,-3.1702652,-1.0894852,1.3435785,-0.061845757,0.5805807
165.15589122072922,bold,-5.74,4.004,16,0.9211829900741577,train,-5.7397103,-2.9593744,-2.5095525,1.4518547,1.3457431,-1.478993,0.6498155
49.20261670088754,bold,-2.258,0.523,4,0.9068036079406738,train,-2.2579668,-2.8676584,-2.7418504,0.28585768,0.64387226,-0.7761889,0.5753999
119.66024210471308,faint,-1.664,-0.072,11,0.8994425535202026,train,-1.6637836,-1.5330986,-0.6483023,-0.3364121,0.08240203,-0.17001234,1.025592
79.26600114814127,bold,-3.469,1.733,7,0.8615831136703491,train,-3.4686477,-2.6825004,-2.3946383,-0.23827195,-0.19628638,-0.031077398,0.90069056
398.75542098183183,bold,-3.196,1.461,39,0.9239099621772766,train,-3.1959152,-2.7510495,-2.8840418,0.024924774,0.21077959,-0.7172596,1.1518823
119.69126510355028,bold,-4.805,3.07,11,0.8815029859542847,train,-4.805072,-4.5412893,-3.477623,1.1288924,3.273427,-1.4606916,1.0197179
58.19744722175263,bold,-2.47,0.735,5,0.8684180378913879,train,-2.4702945,-1.8532332,-3.118099,-0.72838324,-0.12177052,0.79897004,1.0507246
199.7578322051573,bold,-4.544,2.808,19,0.9113262891769409,train,-4.5437512,-3.2809603,-2.5395193,-0.5707725,0.4598225,-0.6698772,0.658389
318.94406036960567,bold,-3.45,1.714,31,0.9094110131263733,train,-3.4497216,-2.4499886,-1.9898661,0.5266676,0.6129534,-0.78894013,0.91085464
120.08379962432306,bold,-4.089,2.354,12,0.8296348452568054,train,-4.0892963,-2.4357843,-2.0422492,-0.16711047,0.029115789,-0.5213169,0.82294124
72.53440067309919,faint,-1.699,-0.036,7,0.8901569843292236,unused,-1.6990981,-0.9370136,-0.7889011,-0.17569378,-1.1465385,0.51064205,0.69055057
101.25943552055907,bold,-2.301,0.566,10,0.9055271744728088,train,-2.301409,-1.7950375,-2.0579038,-0.060252637,0.0575874,-0.19107467,0.41936913
77.95840247622199,bold,-1.983,0.247,7,0.7982398271560669,unused,-1.9828795,-1.6986245,-1.5552783,-0.08190919,-0.558005,0.34984618,0.5542383
111.12990493499686,bold,-3.172,1.436,11,0.865842342376709,train,-3.1718416,-3.3774238,-2.6323748,0.4823889,-0.79201025,-0.16684885,1.1905882
244.57440081327843,bold,-2.722,0.987,24,0.8173102736473083,unused,-2.7223823,-2.2178426,-2.5919614,1.1355517,0.8468183,-0.62892616,0.49639717
56.15370593167161,faint,0.823,-2.559,5,0.3395434617996216,unused,0.82313937,0.17947283,-0.08864479,-0.58160603,-1.1710845,-0.3027029,0.16659236
237.9624644785524,bold,-2.753,1.018,23,0.8196617960929871,unused,-2.7529814,-2.4249752,-2.6021144,0.16746575,1.1527424,0.06731689,0.8632473
118.0816809223556,faint,-0.825,-0.911,11,0.7801700234413147,unused,-0.824586,-1.2870959,-1.3422366,-0.21494274,-0.15445116,-0.17896971,0.5598178
70.66007082739375,faint,-0.088,-1.648,7,0.8446723222732544,unused,-0.08765552,0.14290796,0.9284512,-0.748127,-1.0161282,-1.3372364,0.3916297
42.477939989404476,faint,-0.948,-0.788,4,0.860443651676178,unused,-0.9477165,-1.6884775,-1.255266,0.008114129,-0.50154114,0.6340901,0.5804828
335.64304032301254,faint,-1.169,-0.567,33,0.9208968281745911,unused,-1.1685176,-1.2039391,-0.8221905,-0.35383502,-0.754693,0.11383702,0.41675633
64.04580226485564,faint,0.53,-2.265,6,0.9201677441596985,train,0.52974325,-0.38641423,-0.7718643,-1.0027976,-1.9463882,0.7216883,0.3528724
50.38736737911945,faint,-0.593,-1.142,5,0.8526061177253723,train,-0.59291685,-0.69836456,-0.6655708,-1.2772883,-2.409385,0.62579083,0.47944272
32.2646826577493,bold,-2.525,0.79,3,0.7263339161872864,train,-2.5254354,-1.2950163,-0.07272059,0.4077231,0.88135856,-2.15621,0.94975376
202.58731911310932,bold,-2.317,0.582,20,0.7953194379806519,unused,-2.3169122,-2.537752,-2.5987618,-0.24823284,0.37444067,0.7689704,1.0433068
84.04784722839048,bold,-2.278,0.543,8,0.5243671536445618,unused,-2.2782912,-2.426816,-2.868307,-0.28992546,0.15636994,0.08991125,1.3169614
83.38753655414328,bold,-5.442,3.707,8,0.8359025120735168,val,-5.442458,-4.0531964,-3.3688693,-0.23820569,0.103973255,0.052689463,1.3675793
90.97380251536359,bold,-3.023,1.288,9,0.49661633372306824,val,-3.023029,-1.4971708,-1.6326144,-0.6642239,-0.22375369,-0.92328477,0.8027915
31.13656760934665,faint,-1.506,-0.229,3,0.7638484239578247,val,-1.5062511,-1.9561841,-1.0840548,-1.1383238,-0.32139817,0.5977266,1.1533308
94.91364963874707,bold,-2.398,0.663,9,0.7263573408126831,val,-2.3978975,-1.0482945,-1.5087295,-1.0177587,-0.04286716,-1.6922239,0.7963297
50.73654449107515,faint,-0.926,-0.809,5,0.8385244607925415,val,-0.9263841,-1.7474604,-1.4761457,-0.56619585,-0.111202344,0.66816425,0.8156575
107.1845204979041,bold,-6.392,4.657,10,0.8947253823280334,val,-6.3919697,-3.239028,-2.395173,0.90017235,1.4576123,-1.1418129,1.0442979
79.01697631812924,bold,-3.045,1.309,7,0.875335693359375,train,-3.0448627,-1.2211868,-2.9040086,-0.9552753,0.4933569,-0.35265127,1.034406
58.70465804908716,faint,-1.696,-0.04,5,0.905571460723877,train,-1.695689,-1.1516663,-1.798271,0.47848877,1.7333037,0.011799857,0.8400616
57.94329736950219,faint,-0.514,-1.222,5,0.9404210448265076,train,-0.5137876,-0.07369972,-0.29743746,-0.37378457,-0.10108768,0.023692658,0.4506508
271.5167376795016,bold,-5.847,4.112,27,0.9008949995040894,train,-5.847069,-4.2428737,-4.031384,0.8029805,0.9138813,-1.7394695,1.1378387
81.61756431714713,bold,-2.598,0.862,8,0.9003013968467712,train,-2.5977697,-2.35215,-1.8111855,-0.4792931,-0.46122766,0.36415467,0.944733
67.92687702533556,bold,-1.762,0.027,6,0.8924089074134827,train,-1.7620766,-1.2954512,0.0013514608,0.61167467,0.9019226,-2.935307,0.5974087
37.18648372066189,faint,-0.455,-1.281,3,0.8422883152961731,train,-0.45470944,-0.4585432,0.59305024,0.049436145,0.4110496,-3.4412615,0.61687684
310.0159302505329,faint,-0.795,-0.94,31,0.8715282678604126,train,-0.79505473,-0.8617768,-0.49096918,-0.32044777,0.10836651,0.29417926,0.4426334
88.34055315013994,faint,-0.417,-1.319,8,0.5730795860290527,unused,-0.41657835,0.5236823,-0.0010364205,-0.5080803,-0.0075571034,0.33516514,0.41711202
121.30250908662049,faint,-1.022,-0.714,12,0.8720102310180664,unused,-1.021531,-0.98644114,-1.0779101,0.12450615,-0.26987642,0.4386114,0.35327834
64.76742376264676,faint,-0.968,-0.768,6,0.9200814366340637,unused,-0.9676783,-0.4523586,-0.5562331,-0.5520916,0.17900461,0.22740304,0.47691905
30.943952542089797,faint,-0.109,-1.626,3,0.8368791341781616,train,-0.10948257,-0.4375241,-0.51187354,-0.58207566,-0.59156156,0.14931677,0.49584103
99.10603158839378,faint,-0.404,-1.331,9,0.8199173808097839,unused,-0.40420955,-0.3380843,-0.64653444,0.16341107,0.28972596,0.66277975,0.46308902
100.32412217443022,faint,0.044,-1.78,10,0.8079198002815247,unused,0.044435687,-0.19647886,-0.2613179,-0.29034168,-0.33192676,0.032322392,0.29479635
143.42560008924983,faint,-1.016,-0.719,14,0.8262609839439392,unused,-1.0161347,-1.0109782,-1.5477079,0.4226146,0.943781,0.46896464,0.89301026
149.8807591003693,faint,-1.168,-0.567,14,0.8501065969467163,unused,-1.1680427,-0.9592664,-1.0215163,0.15781969,1.3080757,-0.05838059,0.39239365
104.83133680446663,bold,-3.625,1.89,10,0.8316429257392883,unused,-3.6253014,-3.916049,-4.086049,0.012840182,0.9894843,0.23607469,0.6323768
131.97491525157392,bold,-2.532,0.796,13,0.6789557337760925,unused,-2.5316188,-3.6851633,-5.3931184,0.0036720515,1.4663237,0.69924355,0.83320165
69.39403999034411,faint,-0.789,-0.946,6,0.07337429374456406,unused,-0.78948486,-0.89588475,-1.1305624,-0.13796875,1.0154147,-0.16408813,0.26115486
26.78014637604298,faint,-0.867,-0.869,2,0.6117933988571167,unused,-0.86654603,-1.802323,-1.7442282,-0.3577733,0.5851686,0.21253476,0.39141494
132.74366217920817,faint,-0.706,-1.029,13,0.7843872308731079,unused,-0.7062303,-0.659788,-1.2019389,-0.51482666,-0.4036082,0.026005143,0.27286214
335.77869962905294,faint,-0.84,-0.895,33,0.7997607588768005,train,-0.8399808,-1.127322,-1.0218434,-0.15750165,0.29631332,0.29727107,0.4992677
32.69115376929349,faint,-0.845,-0.89,3,0.3626471161842346,val,-0.84535563,-0.22702372,-1.7040005,-0.5358545,-0.12052048,0.30392325,0.87123346
38.07957883909901,faint,-1.65,-0.085,3,0.7515857219696045,val,-1.6500083,-1.4875485,-2.4199717,-0.16351439,2.1614556,0.18683502,0.61441326
182.94628703546164,bold,-1.923,0.188,18,0.8825342655181885,train,-1.9233859,-1.0883148,-1.170399,0.63220036,0.23061685,-0.32113895,0.3122695
150.1472404538106,bold,-3.568,1.833,15,0.8891089558601379,train,-3.5679,-2.7370846,-2.4924843,0.27689356,2.3586915,0.32230458,0.4330389
556.8728914603128,bold,-3.984,2.249,55,0.9289990663528442,train,-3.9842257,-3.9006002,-4.025814,1.1075269,0.9713904,-0.4821822,1.032765
27.939029445378658,faint,0.079,-1.815,2,0.7170560956001282,train,0.07941295,-0.18862608,-1.2660518,-0.88747144,-0.3275824,0.53091604,0.40768617
221.08203913755557,bold,-3.534,1.799,22,0.9306013584136963,train,-3.5344324,-3.1945946,-3.8153987,0.13043848,0.8230764,0.09831109,0.7437695
54.89168019839558,bold,-4.606,2.871,5,0.8695550560951233,train,-4.606156,-1.6501591,-3.5918338,1.8491362,2.414449,-0.009201054,0.48413828
92.29631670243481,faint,-0.975,-0.76,9,0.8321357369422913,train,-0.97545695,-0.78701186,-1.2788299,0.41169438,-0.068058364,-0.11913414,0.33274716
104.59199077233613,faint,-0.972,-0.763,10,0.8821293115615845,train,-0.9719235,-1.3470755,-1.0907583,-1.2566644,-1.1667509,0.1327506,0.6007676
58.08035354832863,bold,-2.976,1.24,5,0.8590356707572937,train,-2.975775,-4.874394,-4.9312596,-0.40357575,1.5333229,0.1943933,1.3089445
40.87272586592495,bold,-3.066,1.33,4,0.8046461343765259,train,-3.065584,-2.448354,-4.0844135,-0.5723902,0.39796913,0.6030677,0.99346685
86.55847075582292,faint,-0.743,-0.992,8,0.8252720832824707,train,-0.74306893,-1.0525823,-1.3622435,-0.4677376,-1.0086675,0.45436406,0.42257747
50.89885981111812,faint,-0.741,-0.994,5,0.8537700176239014,train,-0.7411112,-0.77434903,-0.5710132,-0.18260556,0.4503402,0.48669738,0.32108647
42.139089695525804,faint,-1.646,-0.09,4,0.9002400636672974,train,-1.6457064,-1.157156,-1.533755,0.26444113,1.6344969,-0.3727886,0.3347473
65.03581730738532,faint,0.062,-1.798,6,0.8517605066299438,train,0.062165067,-0.10572586,-0.21844551,-0.24785708,-1.2760473,0.13661118,0.1899561
42.02933410188918,bold,-2.109,0.374,4,0.9167723655700684,train,-2.1091151,-2.4744568,-3.0397186,1.4610801,0.74685097,-0.86711514,0.5560001
29.899832356172553,faint,0.318,-2.054,2,0.8141175508499146,train,0.3181827,0.76919276,2.4704509,-0.020182874,3.1944573,-2.0565264,0.12300348
630.2032582236453,bold,-2.106,0.37,63,0.872358500957489,train,-2.1058533,-1.7109951,-1.9846936,0.38807118,0.4343124,-0.4082677,0.4933156
95.38981822783538,bold,-1.854,0.119,9,0.804412841796875,train,-1.8541776,-1.8558366,-2.2863271,-0.41424093,0.24752273,-0.526088,0.5433415
96.9289553605864,bold,-2.026,0.291,9,0.817313015460968,train,-2.0263438,-1.5746666,-1.4311799,0.8296635,0.6919345,-0.99733096,0.36560008
188.43001811497007,bold,-1.96,0.225,18,0.7429430484771729,train,-1.9604847,-1.3816849,-1.3127902,0.24120972,0.4201169,-0.4364459,0.5232741
105.00624742195062,bold,-2.182,0.447,10,0.5943348407745361,unused,-2.1822517,-1.92854,-1.253714,-0.42480925,0.24112241,-1.0394952,0.6592293
129.79389656905693,faint,-1.4,-0.335,12,0.6526967287063599,test,-1.4000285,-1.3788359,-1.5905514,-0.75736237,-0.5497068,-0.14851314,0.8059721
88.89234703696764,bold,-2.423,0.687,8,0.6350822448730469,test,-2.422707,-1.1461294,-1.0569981,1.3882817,0.5999831,-0.5532482,0.5840474
42.83948964124018,faint,-1.678,-0.057,4,0.719418466091156,test,-1.6779658,-0.43070614,-0.62680984,-0.27278027,0.89253354,-0.96111643,0.5368981
71.64673176134053,faint,-1.052,-0.683,7,0.680648922920227,test,-1.051967,-0.3796433,-0.89232165,0.8084894,1.5871313,-0.33870703,0.5281216
51.27369248137184,faint,-0.821,-0.914,5,0.6503810286521912,test,-0.8211689,-1.2229453,-1.4703474,1.5542086,1.5239614,1.0887631,0.46569633
59.43614799413638,faint,-1.638,-0.097,5,0.7974757552146912,test,-1.6381779,-0.22473118,0.28993294,1.0714395,-0.2709388,-0.44696912,0.35039788
88.83756324765649,bold,-2.066,0.33,8,0.8220217227935791,test,-2.0658422,-0.47677135,0.87721956,-0.2700985,0.4050799,-1.9834185,0.38367957
108.55645928117303,bold,-2.22,0.485,10,0.7355079054832458,test,-2.219923,-1.687715,-1.4676924,0.15402061,0.00086326525,-0.34026244,0.5128488
168.70968442098763,bold,-2.455,0.72,16,0.7636911273002625,test,-2.4549878,-1.4979235,-2.3869917,-0.6374968,-0.25764298,0.51666206,0.5054459
192.64017138636686,faint,-0.842,-0.893,19,0.6578243374824524,test,-0.8423008,-0.32502744,-0.089984566,0.13690925,0.24482733,-0.6839283,0.31076258
33.15331633974221,faint,-0.807,-0.928,3,0.7693008184432983,test,-0.8069971,-0.38829595,-0.8529998,0.5898941,1.8479166,-0.14520162,0.574
30.38198692024058,bold,-2.616,0.881,3,0.820929229259491,test,-2.6161845,-0.003502243,-0.007740448,-0.41843316,-1.119741,-0.25533172,0.2615509
38.28791184151882,faint,-0.389,-1.346,3,0.4278949797153473,test,-0.38911736,0.039888393,0.21043037,0.86044085,0.02425611,0.014227746,0.24159142
83.38047762455027,faint,0.001,-1.736,8,0.4113887548446655,test,0.0009832382,0.08246167,-0.24167939,-0.63755804,-0.27412242,-0.90242594,0.44045526
96.78244982160416,faint,-0.351,-1.385,9,0.40228891372680664,test,-0.35061103,-0.5355816,-0.13743803,0.55390924,0.21557218,-0.63533866,0.27056932
88.34269645845518,bold,-2.002,0.266,8,0.8514036536216736,test,-2.0017965,-0.5980426,-0.6803013,0.97266376,1.3642972,0.04463347,0.40944105
83.63628119656761,faint,0.161,-1.897,8,0.29959484934806824,test,0.1612411,-0.2482683,-0.55247074,-1.062671,-1.4000424,-0.14862217,0.16983628
44.862879638232975,faint,0.937,-2.673,4,0.097200907766819,test,0.93734187,0.395522,0.78928137,-2.586237,-5.9716644,-0.31474048,0.103844166
142.9777394269447,faint,-1.0,-0.736,14,0.7005792856216431,test,-0.9996518,-0.4021091,-0.71946824,-0.5706232,-0.115337424,-0.079578176,0.3291431
58.874254498413976,faint,-0.448,-1.287,5,0.6303632259368896,test,-0.44828632,-0.317094,-0.336254,0.8143947,0.74862814,0.594933,0.26666045
89.77097265535794,bold,-3.64,1.904,8,0.8812897801399231,train,-3.639813,-2.0902433,-2.7062235,0.6876802,3.3005805,-0.6838467,0.4874562
39.17243944034252,bold,-3.829,2.094,3,0.8488368988037109,train,-3.8293998,-0.33724537,-2.4406815,-0.82976824,3.7387486,-0.6176474,0.78801847
144.23743375525387,faint,-0.012,-1.723,14,0.8752886652946472,train,-0.011980869,-0.03171254,0.25670007,-0.015575009,-0.11616193,-0.81989115,0.19924517
58.33528153857234,faint,-0.868,-0.867,5,0.8763766884803772,train,-0.8678967,-1.2976602,-1.7520577,-0.1529016,-0.34353542,0.9607839,0.5339227
96.96923882105598,bold,-2.492,0.756,9,0.8088611364364624,test,-2.4917715,-1.7366319,-1.2250922,0.2894232,0.9237246,-0.02513765,0.71796393
57.6980352015025,faint,-1.014,-0.722,5,0.7863063216209412,test,-1.0135232,-1.2859485,-0.7390832,0.3456909,0.252742,0.22414838,0.5448829
697.9339480295242,bold,-2.63,0.895,69,0.8810465335845947,train,-2.6299567,-1.7404236,-1.6112574,0.53777117,1.1656827,-0.7911917,0.49485222
171.39987927976992,bold,-3.61,1.875,17,0.8584335446357727,train,-3.6100736,-2.1157908,-2.2141094,0.6904518,0.076245,-1.1278925,0.46145952
83.64743680317996,faint,-1.321,-0.415,8,0.8689278364181519,train,-1.320563,-0.9486273,-0.40179896,-0.13718835,-1.7626388,-0.75088096,0.32497665
40.313192632570114,faint,-1.611,-0.124,4,0.8566878437995911,train,-1.6113826,-0.93425065,-0.75136185,-0.24489722,0.117154635,-0.14861548,0.5628293
95.41419869356136,faint,-1.109,-0.627,9,0.8537692427635193,train,-1.1085546,-1.5780618,-2.35094,1.2002609,1.575544,-0.17697677,0.27179393
89.23684299523323,bold,-3.432,1.697,8,0.876457154750824,train,-3.432063,-2.707972,-4.0812044,1.5351436,1.5030797,-0.6655059,0.4705814
110.86020408508524,bold,-2.228,0.493,11,0.8679128885269165,train,-2.22829,-0.8013181,-0.6563879,0.39952588,2.141806,-0.5145226,0.33961678
50.82332954845533,bold,-4.142,2.406,5,0.8656177520751953,train,-4.141594,-2.9004729,-2.8649828,1.1038675,3.349641,-0.8132718,0.46271145
228.60404906750796,bold,-3.738,2.003,22,0.8986768126487732,val,-3.7381039,-2.3951857,-2.1720057,2.1341763,3.016286,-1.116266,0.5723572
40.07261918333536,bold,-2.234,0.498,4,0.5842223763465881,unused,-2.2335804,-1.8811914,-2.8329327,-0.20609,1.5604634,0.23426491,0.54839075
94.02834810053005,bold,-2.388,0.652,9,0.8277106285095215,unused,-2.3876612,-1.046042,-0.7605218,0.19562629,0.42986888,-0.60443205,0.3686519
50.08603948931312,bold,-2.354,0.619,5,0.8438610434532166,unused,-2.3541589,-2.2622118,-1.4590762,-0.24244453,0.28547695,-0.53015316,0.3702546
74.2842947782581,bold,-2.657,0.921,7,0.7729368209838867,unused,-2.65651,-1.9013225,-1.6682009,0.7375239,-0.17028724,-0.63205916,0.3226654
180.6534397595984,faint,-0.139,-1.597,18,0.8969078660011292,train,-0.13878709,-0.06739477,-0.025152192,-0.32745165,-0.9649509,-0.27412117,0.21073899
92.20653699322818,faint,-1.421,-0.314,9,0.8356263637542725,unused,-1.4209422,-1.3095437,-1.6613628,0.7954562,0.8947933,0.05506266,0.34872007
235.38949910610765,bold,-2.544,0.808,23,0.9232305884361267,train,-2.5437868,-1.3576156,-1.8759046,-0.049386986,0.39036465,-0.5116326,0.5061549
55.34471058626961,bold,-2.283,0.548,5,0.945694088935852,train,-2.2833376,-0.3781324,0.050742462,0.032651603,0.44059014,-0.3004736,0.4351195
76.55189522577132,bold,-2.138,0.403,7,0.8561014533042908,train,-2.138129,-2.116816,-2.4439893,-0.80762756,-0.61120456,0.64747113,0.66622907
298.4568871404141,faint,-1.527,-0.208,29,0.8414435386657715,unused,-1.5269755,-0.9343319,-1.1229398,0.24842378,0.043268844,-0.28422174,0.36413345
68.23566658438301,faint,-1.239,-0.496,6,0.8241856098175049,unused,-1.2393601,0.7717996,0.7974863,1.329048,0.12104634,-1.9411697,0.27452996
140.08196408414602,bold,-2.426,0.691,14,0.7543166875839233,val,-2.426496,-0.8781836,-1.0357428,1.3203301,2.0611746,-0.90619135,0.33170125
119.57756074114701,bold,-4.456,2.721,11,0.37075960636138916,unused,-4.456242,-2.1607769,-2.2711837,2.2052338,0.69832593,-1.7285361,0.6544293
51.09865132844436,bold,-2.554,0.818,5,0.7420125007629395,val,-2.5537128,-3.3501492,-4.148848,1.0607048,0.65898263,-1.0253841,0.6712722
40.37482493648371,faint,-1.197,-0.538,4,0.3418375253677368,test,-1.1974251,-0.30161983,-2.730206,-0.47183833,0.37669837,-0.7009183,0.7071122
149.1800567398822,faint,-1.648,-0.088,14,0.8542612195014954,train,-1.6478329,-1.002942,-1.0315375,0.7247538,0.6798886,-1.2041502,0.43935552
120.03374732266388,bold,-2.108,0.372,12,0.8354988098144531,train,-2.1077697,-1.2203581,-1.5522401,0.38533002,0.08270251,-0.29455024,0.36513382
164.91818354258533,bold,-1.896,0.161,16,0.9000853300094604,train,-1.8960539,-1.1709975,-1.3242977,0.23758532,-0.053469993,-0.47880635,0.20884763
58.02489547552362,bold,-8.502,6.767,5,0.8832821249961853,train,-8.501915,-3.0490534,-5.5008225,-0.90408456,4.572585,-0.6081043,2.3222136
318.05055756653576,bold,-1.94,0.205,31,0.8241864442825317,train,-1.9402839,-1.8994933,-2.1265595,0.5037626,0.23056187,-0.30008787,0.7866647
131.5058493582566,bold,-3.032,1.296,13,0.8728552460670471,train,-3.0315952,-2.77328,-0.99657595,0.8755291,0.3177069,-0.90419936,0.80819035
194.9081558389763,bold,-5.864,4.129,19,0.8313509225845337,unused,-5.864047,-3.5413136,-3.0346754,2.1692924,0.39321792,-1.080567,0.96041137
73.62098249734161,faint,-1.274,-0.461,7,0.5957531332969666,unused,-1.2744796,-0.39733115,0.0754288,-0.5664304,0.22818777,-0.14005026,0.6491973
104.16112485287569,faint,-1.392,-0.343,10,0.4405488073825836,unused,-1.3923911,-0.97700846,-1.1682475,-0.13374372,0.6401938,0.23200037,0.43534562
173.45922448804075,faint,-1.546,-0.189,17,0.7384947538375854,unused,-1.5460352,-1.8116465,-1.5845482,0.4320155,1.2292858,-0.33389837,0.3679469
141.88836614951438,faint,-1.381,-0.354,14,0.8428599834442139,unused,-1.3812314,-1.6020391,-1.504179,0.27791426,0.57333875,-1.2259519,0.3480334
40.766927069886336,faint,-0.211,-1.525,4,0.5895918607711792,unused,-0.21068224,0.38564548,-0.2638305,-0.056404263,4.9554873,-0.66414577,0.36723012
96.93652434349958,faint,-0.719,-1.017,9,0.8813314437866211,unused,-0.71867245,-0.94156086,-1.0154219,0.52574635,-0.3203432,-0.3583062,0.41215822
332.3295008066816,faint,-1.334,-0.402,33,0.803694486618042,train,-1.3336709,-1.1919177,-2.2551525,-0.097926654,0.5355825,0.25391644,0.40855408
90.15809213462714,faint,-1.315,-0.42,9,0.875146746635437,train,-1.3154514,-1.1980959,-0.06811202,-0.21627316,1.6826122,-1.98536,0.4064796
39.03725138065933,faint,0.955,-2.69,3,0.7435990571975708,train,0.95491624,0.027269179,-0.4661608,-0.46699712,0.3880028,0.4669092,0.2740047
101.89097790213147,bold,-1.856,0.12,10,0.8709689378738403,train,-1.8556302,-1.5222073,-1.4074129,0.5719955,0.38299692,-0.94070554,0.85246104
71.68017773150623,bold,-6.549,4.813,7,0.9015209078788757,train,-6.5488267,-2.7453413,-1.7212771,2.2366767,3.0321245,-1.7828104,0.50128174
122.67378033477141,faint,-1.255,-0.481,12,0.9053165316581726,train,-1.2546263,-1.2260944,-0.7998917,-0.12391273,-0.41864234,-0.24245936,0.5598075
35.51423001713259,bold,-1.869,0.134,3,0.9132217764854431,train,-1.8693547,-2.6668625,-2.044078,0.47087967,0.14380719,0.24986446,0.33393773
58.93070658583726,faint,-0.317,-1.419,5,0.8819402456283569,train,-0.31680337,-0.71568674,-0.89512235,0.118141554,-0.8060688,0.58541167,0.25669563
26.28802520660569,faint,-0.3,-1.436,2,0.8439487218856812,train,-0.29970214,-1.221786,-0.8665004,-0.35193315,-0.45664716,0.014067363,0.6812524
91.718148082734,bold,-4.038,2.303,9,0.8952262997627258,train,-4.0382457,-2.4454162,-2.4914017,1.0543275,1.4997033,-0.098842345,0.4123199
93.79660010838236,bold,-3.563,1.827,9,0.8807342052459717,train,-3.5627496,-2.673557,-3.0937085,0.18476515,5.0565853,0.02788502,0.53354955
59.50691742772005,faint,0.023,-1.759,5,0.8455207347869873,train,0.023257906,-0.42217466,-0.8375833,-0.5375909,-1.7688693,0.78657925,0.19940165
62.84315864268974,bold,-5.16,3.424,6,0.8311290740966797,train,-5.159691,-4.780812,-6.4082255,0.6973215,1.9650567,0.23888817,0.7036115
70.12177480021487,bold,-2.319,0.583,7,0.8491378426551819,train,-2.3187115,-1.9822663,-2.623646,0.7285576,1.8313073,-0.1573391,0.55536455
39.177703213688545,faint,0.434,-2.169,3,0.7155556082725525,train,0.43383384,-0.5464045,-1.0222719,-0.7892303,-1.8106579,0.6786553,0.2820071
73.21855878985738,bold,-2.555,0.82,7,0.8844966888427734,train,-2.555096,-1.6138839,-2.8531513,-0.86294615,0.36852247,-0.37484404,0.8096131
102.16400063654437,bold,-2.104,0.369,10,0.7753235697746277,unused,-2.1040487,-2.8146954,-2.844368,-0.17339016,-0.31911075,-0.31433466,0.619461
71.35558227784328,bold,-7.014,5.279,7,0.88874351978302,train,-7.014471,-3.672545,-2.981312,0.6775948,0.6285345,-1.7702622,0.6538118
