parent_road,length_m,class,faint_score,margin_sigma,n_transects,exlabel,P_road,split,opos_zcontrast,lrm25_zcontrast,tpi15_zcontrast,slope_zcontrast,relief10_zcontrast,oneg_zcontrast,incision_depth_m
1036,51.55572276,faint,-0.323,-1.262,10,unlabelled,0.913245499,train,-0.32327393,-0.09903775,-0.050073184,-0.3389706,-0.27719516,-0.2399183,0.3446787
1036,51.55926594,faint,-1.196,-0.39,10,unlabelled,0.890065253,train,-1.1955563,0.9426253,0.6128223,0.6329001,0.38840413,-0.6821396,0.15967326
1037,61.34305512,faint,-0.507,-1.078,12,unlabelled,0.936494231,train,-0.5072,-0.12651934,-0.041054167,-0.17274627,-0.7204018,-0.40861386,0.14697751
1037,61.32737278,faint,-0.371,-1.214,12,unlabelled,0.941228867,train,-0.37076128,-0.116665274,-0.026751822,-0.7461472,-2.9583573,-0.70309854,0.32126588
1038,46.80737239,faint,0.141,-1.726,9,unlabelled,0.899847686,test,0.14053474,-0.2706135,-0.03714156,-0.61233217,-0.7283661,0.04625831,0.35946465
1038,46.9309295,faint,0.687,-2.272,9,unlabelled,0.768724978,test,0.6865652,0.7113527,1.2600635,0.4789664,0.50746876,-1.0977017,0.23078513
1039,37.38130284,faint,-0.891,-0.695,7,unlabelled,0.888894796,test,-0.8905494,-0.04354524,-0.74493635,-0.22697116,-0.53380066,-0.2593869,0.5014409
1039,37.68507895,faint,-0.605,-0.98,7,unlabelled,0.71837014,test,-0.60476804,-0.431527,-1.0281348,-0.32025814,-0.11328083,0.174486,0.5543042
1040,43.91217682,faint,0.505,-2.09,8,unlabelled,0.892024159,train,0.5045263,0.1542267,0.49623102,-1.3751974,-2.3695765,-0.06446583,0.2655149
1040,43.32975539,faint,-0.13,-1.455,8,unlabelled,0.892975509,train,-0.13035357,0.24530114,1.2981197,-0.5574459,-0.98394054,-0.23135325,0.19458616
1040,44.02838006,faint,-0.264,-1.321,8,unlabelled,0.892901719,train,-0.26439354,-0.5122565,-0.6134566,-0.046682857,0.06974654,0.49642712,0.24515276
1041,45.33826272,faint,-0.143,-1.442,9,unlabelled,0.890441239,train,-0.14302269,-0.3620195,-0.43015048,-0.20333213,0.023291914,0.52726346,0.25361586
1041,45.35393679,faint,0.727,-2.312,9,unlabelled,0.826100051,train,0.72721994,-0.039936498,0.0907437,-0.045940146,-0.000369813,0.64950013,0.39680552
1042,60.32426598,faint,-0.019,-1.566,12,unlabelled,0.228966504,test,-0.019166186,-0.34409344,-0.14893669,-0.8167131,-1.0342405,0.42245007,0.22713736
1042,61.44577217,faint,-0.025,-1.56,12,unlabelled,0.790049434,test,-0.025144044,-0.028332898,-0.07252162,-0.9084133,-1.8883061,0.3401077,0.27218768
1043,41.69677041,faint,-0.229,-1.356,8,unlabelled,0.642329335,test,-0.2287528,-0.24958774,-0.12465064,-0.27465087,-0.18626527,-0.17689458,0.42015284
1043,41.92507029,faint,0.511,-2.096,8,unlabelled,0.800651133,test,0.5109648,0.18318458,0.15822968,-0.52981937,-0.42081964,-0.000269538,0.30421364
1044,49.71915911,faint,0.922,-2.508,9,unlabelled,0.736563504,test,0.9224844,-0.036895636,-0.000299308,-0.7797494,-0.5231079,0.004492699,0.35651517
1045,48.55504388,faint,-1.42,-0.165,9,unlabelled,0.889027357,train,-1.419705,-0.9490368,-0.1975845,-0.3670634,-0.001964335,-0.2086724,0.44465965
1045,48.39643338,faint,-0.588,-0.998,9,unlabelled,0.952971339,train,-0.5875526,-0.95938134,-0.825554,-0.16299032,0.434123,0.056878395,0.45876452
1045,48.664709,faint,-0.486,-1.099,9,unlabelled,0.935722768,train,-0.48597556,-0.4739462,-0.62428886,0.14758149,-1.1452266,0.12205059,0.41640192
1046,50.31800634,bold,-4.855,3.27,10,unlabelled,0.912155092,train,-4.854877,-3.1727371,-3.2008789,0.25326213,0.028432732,-1.0041575,0.80111635
1046,50.21177346,bold,-3.701,2.116,10,unlabelled,0.928463757,train,-3.7008,-3.1818967,-2.102315,0.10763087,0.11760288,-0.75042164,0.88790166
1046,50.42704913,bold,-2.418,0.832,10,unlabelled,0.949741542,train,-2.4175544,-2.0228252,-1.9957185,0.23044863,1.0088505,-0.06313654,0.9691988
1047,52.43660185,faint,-0.488,-1.098,10,unlabelled,0.796938419,test,-0.48763636,-0.6461312,-0.6289772,-0.6102116,-2.0108244,0.65521663,0.2095457
1047,52.60462009,faint,-0.372,-1.214,10,unlabelled,0.930917382,test,-0.37158352,-0.18167223,-0.14228933,-0.07648607,-0.27761748,0.33328694,0.2387802
1047,51.50200949,faint,-0.031,-1.554,10,unlabelled,0.849647045,test,-0.031481206,-0.28237042,-0.3515777,-1.1800191,-0.86148894,0.6162839,0.3353363
1048,68.70550844,faint,-1.535,-0.05,13,unlabelled,0.799003243,val,-1.5348401,-1.7593997,-2.0228393,-0.2613726,0.86850566,0.31909788,0.57400995
1049,48.48614648,faint,-0.222,-1.363,9,unlabelled,0.859296918,train,-0.22174294,-0.09125702,0.33660585,0.19607876,0.22185929,-0.7820118,0.14198372
1049,48.52856377,faint,-0.075,-1.51,9,unlabelled,0.877503157,train,-0.07475521,-0.30570737,-0.5690145,0.28886116,0.3324488,-0.11450999,0.124099374
1049,48.39916877,faint,-0.258,-1.327,9,unlabelled,0.914387703,train,-0.2577078,-0.101265565,-0.41244042,0.072044864,-0.14278798,-0.060964376,0.13220328
1049,48.47809181,faint,-0.363,-1.223,9,unlabelled,0.915088058,train,-0.36255196,-0.28745484,-0.397896,0.13784687,-0.3381205,-0.079911724,0.1462307
1050,61.58933617,faint,0.43,-2.016,12,unlabelled,0.893501937,train,0.43039596,-0.069800526,0.21123156,-0.46081054,-0.4048862,-0.13702996,0.35716608
1051,49.75189062,faint,0.886,-2.471,9,unlabelled,0.824833691,train,0.8859104,-0.007312014,0.0544056,-0.10345874,-0.6488572,-0.049480233,0.36392248
1051,49.84221594,faint,0.198,-1.783,9,unlabelled,0.920906723,train,0.19794802,0.15679581,0.57676077,-0.11627489,-0.118622944,-1.0749497,0.20816088
1051,49.7324297,faint,0.565,-2.15,9,unlabelled,0.913939595,val,0.56471306,-0.05548943,-0.063359514,-0.96123004,-2.1503031,0.50161415,0.21859956
1051,49.77775629,faint,0.496,-2.081,9,unlabelled,0.757866979,val,0.49608788,-0.034797907,0.032624196,-0.7064358,-1.9011993,0.64490896,0.2936138
1052,48.14800968,faint,-0.742,-0.843,9,unlabelled,0.874245524,train,-0.7423794,-0.059969064,-0.3047525,0.20860822,-0.15250877,-0.11153354,0.19252704
1052,49.92765788,faint,-0.367,-1.218,9,unlabelled,0.916285396,train,-0.36676192,0.09922888,-0.1278349,0.38016948,0.06304267,-0.35784155,0.17127275
1052,49.95784012,faint,-0.407,-1.178,9,unlabelled,0.890054703,train,-0.40733588,-0.65906364,-0.7421285,-0.12527612,-0.3327933,0.06753505,0.15178841
1053,44.10806729,faint,0.176,-1.761,8,unlabelled,0.915178299,train,0.17606193,-0.5662036,-0.51629305,0.054655336,-0.11569835,0.006917327,0.13135368
1053,44.40609341,faint,-0.123,-1.463,8,unlabelled,0.857807815,train,-0.12250426,0.33652318,0.09277774,0.411456,-0.26962838,-0.45118338,0.12815945
1054,58.0714919,faint,-1.232,-0.353,11,unlabelled,0.778795779,train,-1.2323017,-1.7375561,-1.845908,-0.25936848,0.46409136,0.36065114,0.20786351
1055,46.68156504,faint,-1.237,-0.349,9,unlabelled,0.768905997,val,-1.2365787,-1.4035909,-2.5463588,0.5079751,0.3389262,-0.42893788,0.4777169
1055,46.95874066,faint,-0.767,-0.818,9,unlabelled,0.847066343,train,-0.76682556,-0.8660116,-1.4727631,0.1306081,-0.7179714,-0.4693125,0.18044889
1055,46.62493148,faint,0.654,-2.239,9,unlabelled,0.825292528,train,0.65407664,-0.035170704,0.22636896,-0.23030409,-0.40120807,0.23983432,0.08115612
1056,40.91177957,faint,-0.954,-0.632,8,unlabelled,0.837216377,train,-0.9536252,-0.037542623,0.32450312,0.04652998,0.53670025,-0.1848252,0.16413543
1056,41.49907402,faint,0.295,-1.88,8,unlabelled,0.829677582,unused,0.2950756,0.2196154,0.86152506,0.19534472,0.4669134,-0.9829618,0.13063854
1057,57.05231567,faint,-0.037,-1.549,11,unlabelled,0.881346762,unused,-0.03654389,0.047410317,-0.30668253,0.0138487,0.2715014,0.011295151,0.20392992
1058,72.26154509,faint,-0.074,-1.511,14,unlabelled,0.712592065,unused,-0.07376463,0.043186814,0.20698929,-0.31466588,-0.83648336,-0.47951192,0.120434724
1059,71.86014998,faint,-0.536,-1.049,14,unlabelled,0.06308914,val,-0.53624725,-0.41727895,-0.9310218,0.28355944,-0.783369,-0.3284491,0.23148534
1060,55.52220946,bold,-1.784,0.199,11,unlabelled,0.866434515,train,-1.7841275,-1.2387106,-1.0494659,0.06998726,-0.9869768,0.4066559,0.6032191
1061,50.97434735,faint,0.049,-1.635,10,unlabelled,0.953270316,train,0.049384553,-0.4262342,-0.05806415,-0.67702496,-1.013614,0.012019992,0.20556869
1061,51.07821533,faint,-0.631,-0.955,10,unlabelled,0.941943884,train,-0.63061106,-0.49778435,-0.73787564,-0.09784619,-0.06883882,0.47948974,0.24279171
1061,51.04241209,faint,0.855,-2.44,10,unlabelled,0.942844033,train,0.8552561,0.37092042,1.3641167,0.9338981,0.5856106,-0.18808827,0.14663625
1062,37.51052591,faint,0.632,-2.217,7,unlabelled,0.86086148,train,0.63170105,0.5475481,0.5389601,-0.14131632,-0.013689926,-0.862137,0.111400366
1063,41.24980536,bold,-2.062,0.477,8,unlabelled,0.82438916,train,-2.062427,-0.6417468,-0.24343768,0.13917077,0.2015337,-1.1172991,0.58186984
1064,48.95699553,faint,-0.038,-1.547,9,unlabelled,0.83046025,train,-0.03848657,0.5041734,2.2265499,-0.08151375,0.74608153,-2.5397165,0.32794547
1064,49.78040341,faint,0.557,-2.143,9,unlabelled,0.91929853,train,0.55736804,0.89025474,3.0069153,0.36140624,0.7593702,-1.2486516,0.07857251
1064,49.73144652,faint,0.215,-1.8,9,unlabelled,0.904352605,train,0.21520393,1.1855279,2.7695932,0.8803768,0.98181516,-2.3141673,0.050661802
1064,49.82803459,faint,-0.825,-0.761,9,unlabelled,0.887246132,train,-0.8245521,-0.8755812,-0.07295484,1.1647382,1.3233838,-1.9556515,0.2906919
1064,49.83399311,faint,-1.412,-0.173,9,unlabelled,0.851853609,train,-1.4123694,-0.15524203,0.3699548,2.4906094,5.229265,-1.5563685,0.31326723
1064,49.86113675,bold,-2.582,0.997,9,unlabelled,0.944073439,train,-2.5823472,0.7069483,1.648974,2.9080203,3.4599347,-3.6602101,0.2608962
1065,57.4470685,bold,-2.305,0.72,11,unlabelled,0.859998882,unused,-2.3048618,-0.5026417,-0.6856272,1.1611563,0.48941454,-1.4915183,0.22563775
1065,58.09069892,faint,-1.525,-0.06,11,unlabelled,0.930367827,unused,-1.5250117,-0.24030203,-0.32068914,0.36944306,-0.21348776,-1.7561424,0.21146779
1066,54.80478618,faint,-0.415,-1.17,10,unlabelled,0.67871964,unused,-0.41484082,-0.5412855,-0.65362096,0.23565494,-0.36414266,0.13775952,0.20174798
1066,54.66623489,faint,-0.045,-1.54,10,unlabelled,0.810347795,unused,-0.044980112,0.28613985,-0.073802695,0.15146716,-0.55913955,0.031119667,0.1452325
1067,35.61860373,faint,-0.777,-0.808,7,unlabelled,0.851739824,unused,-0.7767374,-0.7239864,-0.9625742,0.49645466,0.62772644,-0.07814617,0.2313601
1068,43.27814327,faint,-0.426,-1.159,8,unlabelled,0.890806377,train,-0.42587644,-0.7024543,-0.88483226,0.0805483,0.57481855,0.19654745,0.27880883
1068,43.30432806,bold,-2.293,0.708,8,unlabelled,0.95762974,unused,-2.292656,-0.65824026,-0.7355472,1.697782,-0.003298193,-1.4219114,0.21631572
1068,43.4169814,faint,-1.086,-0.499,8,unlabelled,0.907907963,train,-1.086028,-0.040532123,-0.3722489,0.4254964,0.2338847,-0.23178537,0.18515623
1069,50.11281152,bold,-1.72,0.135,10,unlabelled,0.916808307,train,-1.7203214,-2.1312547,-2.3425756,0.93813616,0.89774406,0.46887273,0.37078118
1069,50.88239682,bold,-1.673,0.088,10,unlabelled,0.93725872,train,-1.6734104,-1.9493041,-2.0763333,0.29864407,0.36437017,0.13932975,0.23521388
1069,50.89537044,faint,-1.173,-0.412,10,unlabelled,0.92119509,train,-1.172703,-1.606802,-1.4183874,0.043014474,0.08916523,-0.6798953,0.2756185
1070,61.18013981,faint,-0.081,-1.504,12,unlabelled,0.893502891,train,-0.081441514,-0.39474642,-0.51291215,-0.078985296,0.09099831,0.17737669,0.24203102
1070,60.85920561,faint,-0.656,-0.929,12,unlabelled,0.857313514,train,-0.6560415,-0.4515374,-0.9774225,0.06521659,0.32441187,0.23554245,0.21093027
1071,51.08691071,bold,-3.063,1.478,10,unlabelled,0.786053002,train,-3.0631104,-1.574644,-1.7828816,1.012859,1.8868301,-0.93583393,0.34846878
1071,51.84572751,faint,-0.506,-1.08,10,unlabelled,0.89512682,train,-0.50562286,-0.2502632,-0.06866637,0.28595495,1.9482433,-0.4121979,0.2283866
1071,51.55380219,faint,-0.516,-1.069,10,unlabelled,0.85798353,train,-0.5159213,-0.6359774,-0.6687462,-0.05411835,0.25827134,0.18144009,0.23811933
1072,46.21858363,bold,-3.552,1.967,9,unlabelled,0.767219305,train,-3.5519674,-1.6347054,-2.1206586,2.2203171,1.6720524,-0.6155496,0.47627977
1072,49.10796301,faint,-0.668,-0.918,9,unlabelled,0.879347146,train,-0.6675697,-1.2850592,-2.6288733,0.6052849,0.41728494,-1.190063,0.2555309
1072,48.94090904,faint,-1.441,-0.145,9,unlabelled,0.883528352,train,-1.4406362,-1.4925963,-1.7857094,0.9313735,0.7690296,-0.48713106,0.29260984
1072,49.18824222,faint,-1.529,-0.056,9,unlabelled,0.844878435,train,-1.5289792,-1.3320671,-1.3358208,0.78680074,0.09870096,-0.94808906,0.35505676
1073,48.96989179,faint,-0.295,-1.29,9,unlabelled,0.905282974,train,-0.29476935,-0.575949,-0.0849398,-0.8725648,-1.1979945,0.40814093,0.16913766
1073,50.31898786,faint,0.276,-1.861,10,unlabelled,0.906656861,train,0.27588487,-0.44768763,-0.15420948,-0.6120166,-1.1440405,0.55856097,0.17392056
1074,43.06228492,bold,-2.952,1.367,8,unlabelled,0.89305824,train,-2.9521995,-0.8650933,0.023998138,0.5411496,-0.36051968,-1.9014244,0.5532974
1074,41.86279747,bold,-2.362,0.777,8,unlabelled,0.875370622,train,-2.361896,-1.6826161,-0.67019486,-0.14583081,-0.38051593,-1.4536724,0.4531281
1075,60.63475488,faint,-1.174,-0.412,12,unlabelled,0.892454624,train,-1.1736159,1.3400737,2.0395339,0.2619992,2.0747755,-2.7851677,0.46394545
1076,42.21620552,bold,-2.404,0.818,8,unlabelled,0.778012633,train,-2.403534,-1.1501639,-0.46709904,-1.1572008,2.4266806,-2.445261,1.9033142
1077,64.52762761,faint,-0.672,-0.913,12,unlabelled,0.855371773,train,-0.6720277,0.33349764,0.6410644,-0.28257936,0.09640913,-0.7844702,0.5679336
1078,52.91455696,bold,-3.146,1.561,10,unlabelled,0.780940115,test,-3.145759,-2.1350055,-1.1976025,1.5730729,3.525572,-2.1881328,1.1802379
1078,52.98419863,bold,-2.575,0.99,10,unlabelled,0.864442885,test,-2.5748634,-0.4338832,0.30130485,0.6248203,2.3619804,-3.3233685,1.1405578
1078,52.66703631,bold,-2.376,0.791,10,unlabelled,0.723169923,test,-2.3757272,0.26058614,0.5921838,0.7138405,0.21612003,-2.5135102,0.37636995
1079,46.32385802,faint,-0.883,-0.702,9,unlabelled,0.022401875,val,-0.8832114,-0.001197321,0.22852653,0.5586147,-0.04887253,-0.57265866,0.11955987
1079,46.22754447,bold,-2.341,0.755,9,unlabelled,0.059992846,val,-2.3405454,-0.50578636,-0.3447898,-0.114427574,-0.34269553,-0.94276965,0.2213279
1079,46.26735967,faint,-0.272,-1.313,9,unlabelled,0.329577029,val,-0.27234218,-0.60657454,-0.3383795,0.45780346,0.5341942,-0.7135238,0.24085225
1079,46.33486735,faint,0.416,-2.001,9,unlabelled,0.630252063,val,0.41571218,-0.5892314,-0.34678406,-0.9053618,-1.0648752,0.2374678,0.34411478
1080,38.88975255,faint,-0.302,-1.283,7,unlabelled,0.791995466,unused,-0.3023589,-0.69554484,-0.42684498,-0.47057897,-0.40996075,0.28779507,0.4282879
1080,39.07000744,faint,-0.728,-0.857,7,unlabelled,0.894989848,unused,-0.7280102,-0.9695709,-0.8851345,0.7426938,-0.43900508,0.04398504,0.57223713
1081,66.74435846,bold,-7.728,6.143,13,unlabelled,0.828015268,val,-7.7283516,-4.688264,-4.3512087,2.1487617,1.9150307,-2.7500885,0.598318
1082,52.06787671,faint,0.666,-2.251,10,unlabelled,0.868878186,train,0.66551054,0.1855951,0.1462267,-0.66473174,-2.4219258,-0.08951344,0.14000522
1082,51.50087831,faint,-0.547,-1.038,10,unlabelled,0.907195151,train,-0.54691297,-0.17677376,-0.25408685,-0.115315035,-0.53429264,-0.4983353,0.22289786
1083,44.08368958,faint,-0.157,-1.428,8,unlabelled,0.869345069,train,-0.15730387,-0.49642473,-0.18919887,0.0686455,-0.5504167,-0.37474358,0.2985897
1083,44.22410505,faint,-0.581,-1.004,8,unlabelled,0.837738156,train,-0.5810348,-0.47917902,-0.56608045,0.08009323,0.49871415,0.12850697,0.2827456
1084,51.67933117,bold,-1.926,0.341,10,unlabelled,0.920786679,train,-1.9259629,-0.83466756,-2.1163452,-0.28188327,0.24392849,-0.16834944,0.5174545
1084,51.85038573,faint,-1.03,-0.555,10,unlabelled,0.957340479,train,-1.029949,-0.5412579,-0.7888298,1.1037724,3.730464,0.1565325,0.38051933
1084,51.92148251,faint,-1.348,-0.237,10,unlabelled,0.941504896,train,-1.3476803,-1.0953476,-0.97473466,0.7106383,2.075044,1.0709393,0.35945946
1084,51.84467548,faint,-0.657,-0.928,10,unlabelled,0.91998589,train,-0.65745866,-1.1516469,-1.4918079,0.57242405,1.9739649,0.60597897,0.30449188
1085,43.37636954,bold,-4.311,2.726,8,unlabelled,0.947046757,train,-4.311071,-1.2924433,-1.8548855,-0.49441165,0.029677302,0.59315985,0.5693978
1085,43.50756779,bold,-1.908,0.322,8,unlabelled,0.893814683,train,-1.9075683,-0.99264085,-1.9126983,-0.8620367,-1.399469,-0.004363418,0.47010976
1085,43.47600682,faint,-0.998,-0.587,8,unlabelled,0.824125171,train,-0.9978627,-1.2526174,-2.6784682,-1.2026505,-6.1885786,-0.6898284,0.24537438
1086,73.85854335,bold,-1.935,0.35,14,unlabelled,0.911782205,train,-1.934819,-0.19513398,-0.42138737,1.6695523,2.0900404,-1.4040983,0.5959468
1087,59.73029425,faint,0.38,-1.965,11,unlabelled,0.849014163,train,0.3797734,-0.037478674,0.021402454,-0.45827448,-0.48520392,0.70419896,0.25030708
1087,59.72530536,faint,-0.174,-1.411,11,unlabelled,0.939712942,train,-0.17377095,-0.14510202,-0.38969558,-0.21043313,-0.27560097,0.40905634,0.27212948
1088,41.58055763,faint,0.292,-1.877,8,unlabelled,0.964818299,train,0.29156604,0.29023552,0.97866863,-0.4199595,-0.5062318,-0.47250903,0.29027653
1088,41.59766072,faint,0.391,-1.976,8,unlabelled,0.955773294,train,0.3906893,0.27685076,1.0177026,-0.43706527,-0.4047466,-1.1658915,0.36508512
1089,45.49292104,faint,0.926,-2.512,9,unlabelled,0.824705422,train,0.9264025,0.21201771,0.4314787,-0.2659718,-0.4969333,0.14054565,0.3458612
1089,45.58817381,faint,0.367,-1.953,9,unlabelled,0.94591254,train,0.36742076,-0.14234859,-0.25192994,0.2054495,0.37030026,0.8097287,0.35402513
1090,48.28506857,bold,-1.636,0.051,9,unlabelled,0.824949265,train,-1.6357937,-0.5796955,0.3302234,1.1683455,-0.20211424,-1.2823122,0.20205218
1090,48.50189994,faint,0.197,-1.782,9,unlabelled,0.922333956,train,0.19693038,-0.45007703,-0.4178038,-0.55123395,-1.5360634,0.54690444,0.15934968
1090,48.53913053,faint,0.282,-1.867,9,unlabelled,0.855910063,train,0.2823048,-0.3822019,-0.19267637,-0.002323221,-0.28512946,0.5116246,0.32288313
1091,46.61822572,faint,-0.001,-1.584,9,unlabelled,0.862193882,train,-0.001419627,-0.5857478,-0.23383564,0.031922773,-0.5321585,0.3745901,0.3518433
1091,46.97334803,faint,-1.199,-0.387,9,unlabelled,0.860224307,train,-1.1985445,-0.61075884,-0.9137093,0.23002286,3.4743605,0.12874857,0.6375607
1092,48.85869495,faint,0.181,-1.766,9,unlabelled,0.862380862,train,0.18053693,-0.21906538,0.076259375,-0.09087099,0.17454503,0.018760424,0.3209585
1093,42.84392622,faint,-0.94,-0.645,8,unlabelled,0.873613894,train,-0.9404294,-0.6158861,-1.2082258,0.50430876,0.26839092,-0.31244332,0.27169877
1093,42.78994111,faint,-0.421,-1.164,8,unlabelled,0.921060205,train,-0.42083853,-0.09534615,0.05093903,0.16748784,-0.97815305,0.08634048,0.17064354
1093,42.81263577,bold,-2.806,1.221,8,unlabelled,0.869285285,train,-2.8057866,-0.69939375,-0.18201694,2.4182837,3.4743915,-2.0489533,0.39608392
1094,60.70535351,faint,0.235,-1.82,12,unlabelled,0.841234803,train,0.23477286,-0.01654026,0.22925386,-0.32925346,-0.18888758,0.15265775,0.26605964
1095,72.79018231,faint,-0.229,-1.356,14,unlabelled,0.862802565,train,-0.22869833,-0.003762335,0.42557257,0.0891795,0.5832117,-0.7931515,0.34052318
1096,73.01708378,faint,0.161,-1.747,14,unlabelled,0.791175783,train,0.16138133,0.027842883,-0.33806753,-0.13155425,-0.9017918,0.17689967,0.32707614
1097,56.80599166,bold,-4.543,2.958,11,unlabelled,0.68317306,unused,-4.54272,-1.6994421,-2.1015127,0.7109455,1.6727026,-1.4758456,1.1148442
1097,56.9798736,bold,-1.821,0.236,11,unlabelled,0.820696533,test,-1.820924,0.13718632,-0.05045803,-0.25358507,-0.01916154,-0.97170436,0.71885085
1098,44.87006242,bold,-6.307,4.722,8,unlabelled,0.573124766,unused,-6.3067756,-0.62713027,-0.32758912,1.1932821,2.0153081,-2.86829,1.0044625
1099,38.505422,faint,0.312,-1.897,7,unlabelled,0.814585388,unused,0.31182197,-0.070958875,0.35180923,0.06506366,0.03064717,0.06632014,0.36218202
1099,39.49663828,faint,-0.326,-1.259,7,unlabelled,0.903772056,unused,-0.3262086,-0.5773029,-0.7653796,0.13716222,-0.51999587,0.26416048,0.47397205
1100,66.10404474,faint,-0.894,-0.692,13,unlabelled,0.818408966,unused,-0.89360595,-0.004530361,0.10649091,-0.65922374,-0.8159515,0.10253085,0.4629907
1101,43.58047852,faint,0.465,-2.05,8,unlabelled,0.893750966,unused,0.46485412,0.114746206,0.17740087,-0.27185994,-0.35255003,0.13589087,0.4330234
1101,43.60679771,faint,0.105,-1.69,8,unlabelled,0.905823052,unused,0.10512098,-0.08134629,-0.24392867,-0.315601,-0.2415114,-0.13430358,0.44056588
1101,43.73211633,faint,-0.231,-1.355,8,unlabelled,0.88816613,train,-0.23063587,-0.32552773,-0.5521083,0.019294903,-0.105779454,-0.110763445,0.43752432
1102,52.74675962,faint,-0.538,-1.047,10,unlabelled,0.862266064,train,-0.53839034,-0.100335225,-0.3677647,-0.056175817,0.10793228,0.33478445,0.5216017
1103,52.83143198,faint,-0.719,-0.866,10,unlabelled,0.880492985,test,-0.7188493,-0.4645307,-1.2199941,-0.24329582,-0.35956845,-0.13736254,0.7484635
1103,52.86397688,faint,-0.132,-1.454,10,unlabelled,0.916694164,test,-0.13156378,-0.40931535,-0.48322016,0.43505478,0.54210585,-0.058028474,0.5276635
1103,52.88137677,faint,-0.712,-0.873,10,unlabelled,0.930983543,train,-0.7121604,-0.50201344,-0.19762158,1.2838609,5.563905,-0.3927334,0.6766165
1104,50.08330079,faint,-0.835,-0.75,10,unlabelled,0.94664818,train,-0.83543664,-0.62202436,0.002483889,0.9354074,3.6706011,-0.8612786,0.78367454
1104,49.8730295,bold,-2.224,0.639,9,unlabelled,0.891398549,train,-2.2240913,-0.36929303,0.84245735,-0.28309837,-0.19555552,-3.935018,0.8012941
1105,63.11571506,bold,-1.783,0.198,12,unlabelled,0.910610676,test,-1.7827499,-0.6245237,-0.36888474,0.8113692,0.9143164,-1.4045162,0.4761153
1106,58.53212887,faint,-0.861,-0.724,11,unlabelled,0.858702421,train,-0.8614748,-0.45680037,-1.3805586,-0.002822678,-0.1257681,-1.0278084,0.51082206
