OBJECTID,Well_ident,State,County,Well_name,Well_numbe,Type,Status,Latitude,Longitude,Prime_meri,Township,T_dir,Range,R_dir,Section,Qtr,Qtr_qtr,Qtr_qtr_qt,Source,Data file date,Well_info,Location_n,Other_note,x,y
97668,API:37121032220000,Pennsylvania,Venango,T. R. Potts, , ,Orphan,41.551564,-79.528678, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp., ,-79.5286779997898,41.5515639999787
97669,API:37121032230000,Pennsylvania,Venango,T. R. Potts, , ,Orphan,41.550042,-79.52685, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp., ,-79.5268500000274,41.5500419999384
97670,API:37121032290000,Pennsylvania,Venango,"Smith, John", , ,Orphan,41.595794,-79.615503, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oilcreek Twp., ,-79.6155029999634,41.5957939999931
97671,API:37121032300000,Pennsylvania,Venango,"Smith, John", , ,Orphan,41.595836,-79.617333, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oilcreek Twp., ,-79.6173329998181,41.5958360001313
97672,API:37121032310000,Pennsylvania,Venango,"Smith, John", , ,Orphan,41.596919,-79.619086, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oilcreek Twp., ,-79.6190859997191,41.5969189997121
97673,API:37121032320000,Pennsylvania,Venango,"Smith, John", , ,Orphan,41.59735,-79.620369, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oilcreek Twp., ,-79.620369000429,41.5973499998027
97674,API:37121034510000,Pennsylvania,Venango,David Walters, , ,Orphan,41.182122,-79.918756, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Irwin Twp., ,-79.9187560000893,41.1821219998305
97675,API:37121034520000,Pennsylvania,Venango,David Walters, , ,Orphan,41.180886,-79.918483, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Irwin Twp., ,-79.9184830000904,41.1808860003887
97676,API:37121034530000,Pennsylvania,Venango,David Walters, , ,Orphan,41.1802,-79.917939, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Irwin Twp., ,-79.9179390001847,41.1802000002299
97677,API:37121034540000,Pennsylvania,Venango,David Walters, , ,Orphan,41.180336,-79.917575, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Irwin Twp., ,-79.9175749995865,41.1803360002063
97678,API:37121034670000,Pennsylvania,Venango,THOMAS BF 1, , ,Orphan,41.483037,-79.635805, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6358050000007,41.4830370000575
97679,API:37121034710000,Pennsylvania,Venango,THOMAS BF 5, , ,Orphan,41.483704,-79.635388, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6353879996564,41.4837040002395
97680,API:37121034740000,Pennsylvania,Venango,THOMAS BF 8, , ,Orphan,41.484259,-79.635361, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.63536100021,41.4842589997531
97681,API:37121036220000,Pennsylvania,Venango,LYTLE 1, , ,Orphan,41.567039,-79.533001, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oilcreek Twp, ,-79.5330010003958,41.5670390004495
97682,API:37121036990000,Pennsylvania,Venango,POWLEY 18, , ,Orphan,41.370361,-79.802972, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Sandycreek Twp, ,-79.8029719999578,41.37036100026
97683,API:37121038040000,Pennsylvania,Venango,Mary Blair, , ,Orphan,41.232139,-79.920083, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp., ,-79.9200830001303,41.2321389996152
97684,API:37121038050000,Pennsylvania,Venango,Mary Blair, , ,Orphan,41.232611,-79.919889, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp., ,-79.9198890001772,41.2326109997978
97685,API:37121038060000,Pennsylvania,Venango,Mary Blair, , ,Orphan,41.233028,-79.919806, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp., ,-79.9198059999469,41.2330280001422
97686,API:37121038070000,Pennsylvania,Venango,Mary Blair, , ,Orphan,41.23216,-79.919139, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp., ,-79.919138999765,41.2321599996843
97687,API:37121038080000,Pennsylvania,Venango,Mary Blair, , ,Orphan,41.232556,-79.918222, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp., ,-79.9182219997455,41.2325559999595
97688,API:37121038090000,Pennsylvania,Venango,Mary Blair, , ,Orphan,41.231778,-79.918111, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp., ,-79.9181110000226,41.2317780000547
97689,API:37121038100000,Pennsylvania,Venango,Mary Blair, , ,Orphan,41.231667,-79.918972, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp., ,-79.9189720001576,41.2316670003319
97690,API:37121038110000,Pennsylvania,Venango,PA Dept. of Transportation, , ,Orphan,41.197656,-79.892078, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Clinton Twp., ,-79.8920780000996,41.1976560003242
97691,API:37121038120000,Pennsylvania,Venango,PA Dept. of Transportation, , ,Orphan,41.198452,-79.892005, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Clinton Twp., ,-79.8920050003305,41.1984520001597
97692,API:37121038140000,Pennsylvania,Venango,Murray, , ,Orphan,41.2494,-79.655483, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Richland Twp., ,-79.6554830000404,41.2493999997102
97693,API:37121038150000,Pennsylvania,Venango,Murray, , ,Orphan,41.249331,-79.653844, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Richland Twp., ,-79.6538440000006,41.2493310001256
97694,API:37121038160000,Pennsylvania,Venango,Murray, , ,Orphan,41.253031,-79.654064, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Richland Twp., ,-79.6540640002534,41.2530309998808
97695,API:37121038170000,Pennsylvania,Venango,Murray, , ,Orphan,41.260986,-79.649175, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Richland Twp., ,-79.6491749996265,41.2609859998041
97696,API:37121038180000,Pennsylvania,Venango,Murray, , ,Orphan,41.2542,-79.652789, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Richland Twp., ,-79.6527889999124,41.2541999998302
97697,API:37121038190000,Pennsylvania,Venango,Murray, , ,Orphan,41.258925,-79.656044, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Richland Twp., ,-79.6560439998307,41.2589250000887
97698,API:37121038200000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.531947,-79.664069, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6640690002841,41.5319470000541
97699,API:37121038210000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.5325,-79.663611, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6636109998477,41.5325000003748
97700,API:37121038220000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.53205,-79.663383, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6633830001253,41.5320500003073
97701,API:37121038230000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.531569,-79.665211, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6652109998877,41.5315689997096
97702,API:37121038240000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.534636,-79.661508, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6615079999942,41.5346359999515
97703,API:37121038250000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.532119,-79.662697, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6626969999666,41.532118999892
97704,API:37121038260000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.532603,-79.661464, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6614639997637,41.5326029997287
97705,API:37121038270000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.533222,-79.661144, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6611440002953,41.533222000395
97706,API:37121038280000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.533947,-79.660733, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6607330002278,41.5339469996543
97707,API:37121038290000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.534636,-79.660183, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6601830000454,41.5346359999515
97708,API:37121038300000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.534119,-79.661875, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6618749998314,41.5341190003916
97709,API:37121038310000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.533533,-79.662286, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6622859998989,41.5335330003477
97710,API:37121038320000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.533017,-79.663156, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.663156000449,41.5330169999347
97711,API:37121038330000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.532464,-79.664572, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6645720000977,41.5324639996139
97712,API:37121038340000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.532914,-79.664936, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6649359997965,41.5329139996814
97713,API:37121038350000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.533119,-79.664022, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6640219999153,41.5331190001418
97714,API:37121038360000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.534533,-79.664297, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6642970000065,41.5345329996982
97715,API:37121038370000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.533947,-79.662606, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6626060002666,41.5339469996543
97716,API:37121038380000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.534639,-79.665119, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6651190001417,41.5346390000898
97717,API:37121038390000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.534119,-79.664892, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6648919995661,41.5341190003916
97718,API:37121038400000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.531153,-79.663475, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6634749998713,41.5311530003108
97719,API:37121038410000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.534467,-79.665944, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6659440004153,41.5344670002519
97720,API:37121038420000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.53105,-79.664067, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6640670001919,41.5310500000575
97721,API:37121038430000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.531017,-79.665119, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6651190001417,41.5310170003344
97722,API:37121038440000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.533947,-79.665806, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6658060003466,41.5339469996543
97723,API:37121038450000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.532569,-79.665714, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6657139997013,41.5325689999594
97724,API:37121038460000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.533189,-79.665531, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6655310002554,41.5331889997726
97725,API:37121038470000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.531878,-79.665897, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6658970000465,41.5318779995701
97726,API:37121038480000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.534775,-79.662194, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.662194000153,41.5347750000662
97727,API:37121038490000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.535086,-79.663842, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6638419997085,41.535086000019
97728,API:37121038500000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.534914,-79.666033, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6660330000229,41.534914000181
97729,API:37121038510000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.535742,-79.6595, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6595000000249,41.5357419996936
97730,API:37121038520000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.535086,-79.665075, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6650749999113,41.535086000019
97731,API:37121038530000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.535328,-79.666081, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6660810004378,41.535328000387
97732,API:37121038540000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.531431,-79.667406, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6674060003866,41.531430999641
97733,API:37121038550000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.531464,-79.666719, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6667190001817,41.5314640002634
97734,API:37121038560000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.531844,-79.667953, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6679530004306,41.5318439998008
97735,API:37121038570000,Pennsylvania,Venango,Mae Smith, , ,Orphan,41.531431,-79.667083, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6670829998805,41.531430999641
97736,API:37121038580000,Pennsylvania,Venango,J. W. Straub, , ,Orphan,41.534292,-79.65895, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6589499998426,41.5342920002756
97737,API:37121038590000,Pennsylvania,Venango,J. W. Straub, , ,Orphan,41.534361,-79.659772, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6597719999778,41.5343609998603
97738,API:37121038600000,Pennsylvania,Venango,J. W. Straub, , ,Orphan,41.533808,-79.659544, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6595440002554,41.5338080004389
97739,API:37121038610000,Pennsylvania,Venango,J. W. Straub, , ,Orphan,41.533292,-79.659908, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6599079999542,41.5332920000258
97740,API:37121038620000,Pennsylvania,Venango,J. W. Straub, , ,Orphan,41.532775,-79.660231, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.660230999561,41.5327749995666
97741,API:37121038630000,Pennsylvania,Venango,J. W. Straub, , ,Orphan,41.533914,-79.660139, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6601389998149,41.5339139999312
97742,API:37121038640000,Pennsylvania,Venango,J. W. Straub, , ,Orphan,41.533153,-79.660594, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.660594000113,41.5331529999111
97743,API:37121038650000,Pennsylvania,Venango,J. W. Straub, , ,Orphan,41.531775,-79.660731, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6607310001355,41.5317750002162
97744,API:37121038660000,Pennsylvania,Venango,J. W. Straub, , ,Orphan,41.534808,-79.659269, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6592690001642,41.5348079997894
97745,API:37121038670000,Pennsylvania,Venango,J. W. Straub, , ,Orphan,41.532464,-79.661097, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6610969999265,41.5324639996139
97746,API:37121038700000,Pennsylvania,Venango,J. W. Straub, , ,Orphan,41.530325,-79.662697, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6626969999666,41.5303249998989
