component_id,area_m2,bbox_h_px,bbox_w_px,aspect_ratio_bbox,eccentricity,elongation_pca,solidity_bbox,road_prob_max,road_prob_mean,pit_prob_max,centroid_x,centroid_y,overlaps_labeled_pit,classification
949,7.25,7,8,1.1428571428571428,0.8746329648176849,2.06276710698042,0.5178571428571429,0.42046576738357544,0.3238265812397003,0.5158101320266724,622274.9310344828,4594775.775862069,False,ROAD_LIKE_COMPACT
950,259.25,38,36,1.0555555555555556,0.5347411343759169,1.183409645216765,0.7580409356725146,0.38795119524002075,0.1858266294002533,0.8690102696418762,623810.6113789778,4594767.412246866,False,COMPACT_OTHER_FP
951,251.75,35,36,1.0285714285714285,0.3965972618415392,1.0893332717241493,0.7992063492063493,0.47213584184646606,0.14383350312709808,0.8629691004753113,622040.1479642503,4594765.522343595,True,TRUE_PIT_LABELED
952,264.75,36,39,1.0833333333333333,0.40468565987745003,1.0935464965062665,0.7542735042735043,0.4683346748352051,0.147934690117836,0.8763359189033508,619667.238904627,4594759.720491029,False,COMPACT_OTHER_FP
953,67.75,17,22,1.2941176470588236,0.6769389331016097,1.3586233196630884,0.7245989304812834,0.37367579340934753,0.16229915618896484,0.5861609578132629,620052.6549815498,4594762.78597786,False,COMPACT_OTHER_FP
954,265.75,34,40,1.1764705882352942,0.5296619377851031,1.178954941322681,0.7816176470588235,0.5501844882965088,0.170765683054924,0.9174174666404724,623690.3607714017,4594758.486829727,False,ROAD_LIKE_COMPACT
956,233.75,34,35,1.0294117647058822,0.3199508600435572,1.0554823382040022,0.7857142857142857,0.5788648128509521,0.19834525883197784,0.8696801066398621,623560.0251336899,4594754.489304813,False,ROAD_LIKE_COMPACT
957,138.0,33,28,1.1785714285714286,0.6015336505534162,1.2518034390760235,0.5974025974025974,0.742888331413269,0.4635019302368164,0.7226282954216003,622086.3596014492,4594754.988224638,False,ROAD_LIKE_COMPACT
959,215.5,32,33,1.03125,0.4831164234647562,1.1421312418264329,0.8162878787878788,0.5183023810386658,0.30946704745292664,0.7346154451370239,623206.5817865429,4594748.718677494,False,ROAD_LIKE_COMPACT
960,347.0,51,42,1.2142857142857142,0.834753733088913,1.8161230959218944,0.6479925303454716,0.5229940414428711,0.2294197678565979,0.8814293742179871,622855.5147694524,4594743.389769453,False,ROAD_LIKE_COMPACT
961,178.5,30,27,1.1111111111111112,0.4868009292987411,1.1448027326643861,0.8814814814814815,0.46938344836235046,0.2897161841392517,0.7235893607139587,619545.487394958,4594746.639355742,False,ROAD_LIKE_COMPACT
962,55.0,24,16,1.5,0.7705669037936584,1.5689741778797508,0.5729166666666666,0.7249676585197449,0.3851984441280365,0.5732529163360596,622261.8136363636,4594747.511363637,False,ROAD_LIKE_COMPACT
963,120.0,30,29,1.0344827586206897,0.5023467345454491,1.1565155653905395,0.5517241379310345,0.7554566264152527,0.44929638504981995,0.65020352602005,620425.484375,4594733.154166667,False,ROAD_LIKE_COMPACT
965,121.5,37,24,1.5416666666666667,0.9161016392377066,2.494100738956413,0.5472972972972973,0.21581095457077026,0.10943799465894699,0.7134624719619751,623829.0730452675,4594724.856995884,False,COMPACT_OTHER_FP
966,20.25,19,9,2.111111111111111,0.957887055361871,3.4825581579786475,0.47368421052631576,0.5197650790214539,0.37795764207839966,0.5347010493278503,622259.7592592592,4594720.641975309,False,LIKELY_ROAD_FP
967,255.75,35,38,1.0857142857142856,0.513559020063886,1.1654274480834612,0.7691729323308271,0.5238391757011414,0.2937844693660736,0.8534411191940308,621997.3000977517,4594713.709188661,True,TRUE_PIT_LABELED
968,254.25,38,34,1.1176470588235294,0.5897598068755949,1.2382693967162155,0.7871517027863777,0.3898776173591614,0.17058436572551727,0.8770738840103149,621733.7168141593,4594711.778269419,True,TRUE_PIT_LABELED
969,308.75,40,41,1.025,0.4229205376901528,1.1035496233414317,0.7530487804878049,0.489549845457077,0.2435244917869568,0.8976867198944092,621371.7008097166,4594709.931174089,True,TRUE_PIT_LABELED
970,4.75,4,6,1.5,0.7762322790298584,1.5861760993204923,0.7916666666666666,0.37499096989631653,0.2744852602481842,0.5103842616081238,622249.0789473684,4594717.2894736845,False,ROAD_LIKE_COMPACT
971,288.5,51,37,1.3783783783783783,0.847447984157611,1.8836704066115517,0.611552729199788,0.5295770168304443,0.14117705821990967,0.7564404010772705,621608.7188041594,4594704.011698441,False,ROAD_LIKE_COMPACT
973,308.75,38,41,1.0789473684210527,0.4057860142644713,1.094130075597816,0.7926829268292683,0.40077871084213257,0.12470831722021103,0.8375699520111084,621866.801214575,4594700.899190283,True,TRUE_PIT_LABELED
974,31.5,10,23,2.3,0.9551259146213171,3.376096323090623,0.5478260869565217,0.5703611373901367,0.3826078772544861,0.593497633934021,621284.1111111111,4594704.107142857,False,LIKELY_ROAD_FP
975,247.5,38,35,1.0857142857142856,0.3491291264754833,1.0671508684491562,0.7443609022556391,0.2510282099246979,0.14788000285625458,0.897697925567627,621073.0595959596,4594691.764646465,True,TRUE_PIT_LABELED
977,4.5,4,9,2.25,0.972423636374766,4.287769219977201,0.5,0.4365485906600952,0.37159064412117004,0.5049851536750793,619683.2222222222,4594696.305555556,False,LIKELY_ROAD_FP
978,280.0,41,35,1.1714285714285715,0.6190281736490788,1.2732871814689846,0.7804878048780488,0.45247557759284973,0.2392193078994751,0.865301251411438,620567.8513392857,4594686.860714286,False,COMPACT_OTHER_FP
980,191.0,33,33,1.0,0.7516063781986883,1.5160430054718597,0.7015610651974288,0.5389528870582581,0.1944900006055832,0.7410634160041809,620330.8030104712,4594683.131544502,False,ROAD_LIKE_COMPACT
981,19.25,7,17,2.4285714285714284,0.9491074030714638,3.1750809936897326,0.6470588235294118,0.5112897753715515,0.3468213379383087,0.5417288541793823,619680.8441558442,4594688.551948052,False,LIKELY_ROAD_FP
983,160.25,32,25,1.28,0.6205787351013585,1.275275740744172,0.80125,0.4470227062702179,0.21558980643749237,0.7044646739959717,620837.9157566302,4594675.517940718,False,COMPACT_OTHER_FP
984,240.25,34,37,1.088235294117647,0.6239490648741258,1.2796478218272962,0.7639109697933227,0.5267079472541809,0.2310381680727005,0.8547143936157227,620199.6279916753,4594674.274193549,False,ROAD_LIKE_COMPACT
985,252.75,36,36,1.0,0.441616681796996,1.114573935619577,0.7800925925925926,0.3745618760585785,0.19599179923534393,0.8351942300796509,620725.6641938675,4594671.513353116,False,COMPACT_OTHER_FP
986,496.0,50,71,1.42,0.9110236717685997,2.425100419491773,0.5588732394366197,0.4867279827594757,0.22587653994560242,0.9123287200927734,619958.7373991936,4594668.094506049,False,COMPACT_OTHER_FP
