x,y,kind
699942.4808686655,4647128.953188375,road
699949.8103448624,4647153.734799767,road
699964.6581804387,4647174.719796679,road
699982.4715316267,4647193.515334921,road
700002.3633465067,4647209.491163444,road
699263.8139156268,4647293.139136901,road
699274.7201016883,4647275.141769952,road
699286.0535578406,4647257.4399842,road
699295.0423858342,4647238.416609741,road
699303.3268554268,4647219.075703993,road
699309.9512284659,4647199.113215462,road
699316.1902578066,4647179.031149874,road
699317.7424374819,4647158.116666533,road
699321.264044066,4647137.919300749,road
699332.9161183583,4647120.553883072,road
699346.8669655134,4647104.848661311,road
699354.6850341058,4647086.068371265,road
699356.4890597455,4647065.164550744,road
699357.1958974277,4647044.131670928,road
699358.824842186,4647023.157070749,road
699363.7073254602,4647002.710022524,road
699375.2160813612,4646985.358303763,road
699385.2152835743,4646966.840427377,road
699395.7508915575,4646948.62216984,road
699405.9909561252,4646930.281160398,road
699416.4597209891,4646928.855545727,road
699431.6943216785,4646943.266018828,road
699447.7054031282,4646956.915427137,road
699464.2572983403,4646967.298386939,road
699479.9077178559,4646954.077261948,road
699485.6391669125,4646967.648343553,road
699485.6601269839,4646988.687981374,road
699483.1788752117,4647009.389298594,road
699469.574795931,4647024.173302676,road
699452.0122191317,4647035.7689846065,road
699435.529121755,4647048.789944533,road
699419.6402282644,4647062.329880195,road
699415.0629796702,4647082.645817488,road
699413.9350814992,4647103.65980473,road
699412.7734592566,4647124.673002231,road
699414.2228150996,4647145.641832976,road
699481.5562565696,4647099.215557918,road
699506.0299221221,4647082.429201454,road
699518.4833751603,4647091.227014536,road
699518.396257978,4647120.79746895,road
699516.2745478116,4647150.2727721725,road
699624.5807299949,4646987.662437216,road
699622.4405458868,4647009.629699281,road
699620.3003617786,4647031.596961347,road
699621.7801569446,4647053.611325598,road
699621.5035521577,4647075.594909,road
699617.4530369006,4647097.096631381,road
699608.0883273648,4647117.013465023,road
699595.6450639437,4647135.228010703,road
699581.2716613292,4647151.977526754,road
699568.0497567133,4647169.647658227,road
699549.1632137811,4647180.909952408,road
699532.5331575099,4647194.545056106,road
699527.5271060499,4647215.0356203355,road
699514.4708870328,4647231.293205817,road
699500.1812224754,4647247.754887317,road
699495.3839975612,4647269.298508735,road
699622.3800194794,4647010.250916513,road
699606.4249871402,4647024.512047442,road
699590.3178327086,4647038.119160969,road
699580.9884680419,4647057.350364165,road
699569.6721398863,4647075.5090518715,road
699558.7304704747,4647093.897384982,road
699548.6340026504,4647112.743243902,road
699538.3649706614,4647131.242025069,road
699522.2887338238,4647145.309334108,road
699505.8424758718,4647158.999809317,road
699489.263732079,4647172.527522463,road
699474.0691283372,4647187.4929803265,road
699462.0097643177,4647204.97738353,road
699453.562462618,4647223.94339765,road
699438.2160565321,4647238.850185878,road
699424.8286132065,4647255.545073523,road
699511.4132103862,4647207.185380991,road
699515.2413401849,4647177.074591375,road
699536.7335282527,4647156.085207048,road
699551.8607533947,4647179.486790704,road
699461.403171982,4647141.321771659,road
699452.907945763,4647160.852817804,road
699445.9200277167,4647180.89631669,road
699439.1451098153,4647201.004097188,road
699430.4793314661,4647220.460070044,road
699423.682908794,4647240.498667105,road
699426.7796108519,4647261.257373756,road
699438.0245586934,4647279.039594571,road
699459.1782889112,4647280.050183369,road
699479.464809322,4647273.598993045,road
699499.8273432811,4647267.462270391,road
699518.6910134049,4647257.700344984,road
699537.473750874,4647247.658626857,road
699555.3735892172,4647236.145358278,road
699570.1417558817,4647221.053584258,road
699581.6726708094,4647203.146792321,road
699597.3798419284,4647188.8953335965,road
699365.176819247,4647308.105411346,road
699361.3989625697,4647283.268757986,road
699360.0027428837,4647258.285595927,road
699362.20782063,4647233.390386255,road
699367.5029755996,4647208.873695064,road
699372.2076800348,4647184.206635883,road
699380.0039956993,4647160.478406695,road
699601.4874321504,4647240.480240713,road
699575.5782552838,4647256.570723087,road
699545.2488277401,4647264.2499364335,road
699508.1750491124,4647264.012532626,road
699535.6480831704,4647263.739338828,road
699563.096109052,4647265.465710133,road
699590.5642033254,4647266.833803527,road
699617.4756738999,4647271.776211289,road
699483.7531678219,4647282.84485526,road
699505.5111910779,4647288.209442464,road
699527.8528702644,4647290.354752709,road
699550.0950222128,4647287.39437805,road
699572.0840700935,4647282.8826893475,road
699593.5187306316,4647276.166589472,road
699615.55709387,4647272.156282727,road
699637.8482337326,4647269.975743538,road
699660.2742759957,4647271.054649036,road
699682.7094202876,4647272.146492775,road
699705.1384177912,4647271.9241375225,road
699726.9564901753,4647276.998148368,road
700405.0517010348,4647061.920178523,road
700435.1963734285,4647058.8723824555,road
700465.4409343593,4647062.585358826,road
700495.2865116012,4647068.36653028,road
700383.3844562043,4647080.282499587,road
700416.6702424646,4647079.922448079,road
700269.476041999,4647026.511826269,road
700290.7580808684,4647029.84429455,road
700313.1941509703,4647032.978609578,road
700335.609193451,4647036.308022384,road
700357.2515650997,4647043.000067927,road
700377.421231461,4647053.218764465,road
700398.521115662,4647061.216012232,road
700392.7798454019,4647071.6807542695,road
700377.0128453193,4647087.923798494,road
700372.4562442182,4647110.003971097,road
700366.5206394307,4647130.678158917,road
700348.5414718315,4647144.492970173,road
700340.9999871799,4647154.202135471,road
700362.2269530154,4647160.8921726905,road
700376.6887104444,4647178.219531226,road
699882.4944565322,4647062.289811175,road
699897.3901747897,4647077.81830987,road
699917.1094817092,4647086.532892439,road
699936.1623854337,4647096.595406365,road
699954.097862262,4647108.5245191725,road
699970.6346671334,4647122.3291851645,road
699988.8338319706,4647133.5316825975,road
700009.958195568,4647137.818375452,road
700031.0300210039,4647142.25971165,road
700052.0603578375,4647145.971284639,road
700073.2818634801,4647148.077604035,road
700093.8797542928,4647154.383616066,road
700114.7436216453,4647159.289223015,road
700135.9957234097,4647156.925966059,road
700156.3017511741,4647149.800266609,road
700177.8250059789,4647148.602396713,road
700199.344146837,4647147.657290871,road
700220.720167988,4647144.85359073,road
700242.2408062515,4647145.457648947,road
700263.786918608,4647146.088526201,road
700285.3162459688,4647145.759563575,road
700306.7089456022,4647143.086098198,road
700372.338874985,4647121.037517926,road
700398.053329069,4647118.644298758,road
700423.9806788326,4647117.31105912,road
700448.9303072274,4647122.791241666,road
700474.6117506364,4647120.285833885,road
700473.0607788715,4647120.242039248,road
700503.207792992,4647121.093358272,road
700334.7445034671,4647153.765701678,road
700310.7332716801,4647147.858795362,road
700289.7681933839,4647137.788063071,road
700264.7643644504,4647135.416668261,road
700242.4185308076,4647145.465740782,road
700300.3104026578,4647198.279447491,road
700278.1380739252,4647192.786999057,road
700255.5427872884,4647189.774900434,road
700232.5208815107,4647189.349484585,road
700209.683508279,4647187.20517374,road
700189.0760982608,4647177.343521159,road
700169.401086614,4647165.63865852,road
700152.1334263578,4647151.270596205,road
700407.2893696685,4647196.85524202,road
700428.1658164081,4647178.978790921,road
700455.717098818,4647175.6343576955,road
700482.8635713588,4647169.561333016,road
700510.7175950763,4647171.209420871,road
700074.7024765022,4647262.065639522,road
700054.9285077911,4647245.789378336,road
700051.4618520226,4647220.617094534,road
700051.5823885294,4647195.188292356,road
700057.2292323218,4647170.273985635,road
700064.247112503,4647145.605484709,road
699761.1052619036,4647166.3117529405,road
699735.7357519887,4647173.016548894,road
699761.1052619036,4647166.3117529405,road
699786.9665942005,4647168.930279614,road
699812.5892141657,4647167.221655955,road
699834.9825877203,4647162.189133255,road
699844.3047843779,4647186.34462744,road
699738.0618834028,4647185.264722732,road
699763.631256702,4647180.918529085,road
699789.2486109659,4647187.412743877,road
699815.606947513,4647188.815665647,road
699841.7988338558,4647185.157085771,road
699738.0618834028,4647185.264722732,road
699736.7994345024,4647186.329903044,road
699698.5751587035,4647135.839794818,road
699720.2321126423,4647137.445525807,road
699741.8128702736,4647135.929141658,road
699763.6488895807,4647137.362807998,road
699785.3681917423,4647140.045495082,road
699807.1260557565,4647142.298669004,road
699828.9803648464,4647142.057278821,road
699850.7326000619,4647140.260469382,road
699871.9872884102,4647144.912190646,road
699892.7586961612,4647151.718662707,road
699912.5433889049,4647160.945849522,road
699929.0755630449,4647175.167512362,road
699941.0213656708,4647193.390903857,road
699950.0010443082,4647213.278463119,road
699961.0378141371,4647232.033636675,road
699972.7521421546,4647250.208471015,road
699644.9418385611,4647227.903900971,road
699654.078311341,4647204.127625253,road
699672.0330010826,4647186.855211791,road
699695.8236434875,4647178.019727682,road
699720.5373002288,4647172.086534708,road
699745.359975485,4647174.846806982,road
699767.5707294613,4647179.370460457,road
699736.7994345024,4647186.329903044,road
699707.953126572,4647192.490091267,road
699681.172198371,4647204.974356333,road
699655.7385625088,4647220.097649622,road
699841.7988338558,4647185.157085771,road
699866.3358773445,4647199.386672631,road
699887.2372314188,4647218.662885535,road
699905.211648671,4647240.706581898,road
699920.4920848734,4647264.696773575,road
699560.8991408299,4647231.85253746,road
699583.1040679283,4647238.561853606,road
699606.084694738,4647240.665551104,road
699628.8498370488,4647238.176552495,road
699650.3706648763,4647230.731738315,road
699673.5103853034,4647231.561056174,road
699696.6042613565,4647233.739725366,road
699719.6561252463,4647236.321463897,road
699742.7371749711,4647235.167781425,road
699765.8917269777,4647235.824614069,road
699787.3547336094,4647243.888010155,road
699885.3658033871,4647271.576932886,road
699860.6255666915,4647264.996357804,road
699836.2495786329,4647257.593646617,road
699812.5552381126,4647248.441257568,road
699787.3547336094,4647243.888010155,road
699911.0814542454,4647248.746803513,road
699932.8662664641,4647251.059550999,road
699954.7727527674,4647249.723441169,road
699976.7108955486,4647250.319987398,road
699998.0453882986,4647255.015123526,road
700018.7965625235,4647262.12247827,road
700040.5900919993,4647263.876275387,road
700062.4820865699,4647262.659871268,road
700084.4079276288,4647261.7978599025,road
700104.942107892,4647267.607112015,road
700126.4661299661,4647269.545977847,road
700146.7503108785,4647261.165563993,road
699723.0058219976,4647275.835928641,road
699755.9586937433,4647261.215492792,road
699787.3547336094,4647243.888010155,road
699925.0309073472,4647278.5833374355,road
699920.4920848734,4647264.696773575,road
699920.4920848734,4647264.696773575,road
699945.9235428141,4647276.624607753,road
699974.4169221277,4647280.894317389,road
700003.1918954329,4647282.160740104,road
699879.0891429248,4647287.77486762,road
699855.8869654496,4647264.249128242,road
699925.0309073472,4647278.5833374355,road
699933.1441068529,4647289.54364268,road
700003.1918954329,4647282.160740104,road
700033.8377865308,4647283.258564812,road
700064.3710173491,4647286.152791723,road
699609.49556364,4647334.232899188,road
699632.5724746659,4647325.8897378445,road
699654.9999009685,4647316.05038041,road
699677.2361272812,4647306.005358092,road
699701.1081336732,4647300.3236959465,road
699721.7806910862,4647287.617733778,road
699726.9564901753,4647276.998148368,road
699866.8318452926,4647303.719838317,road
699889.9715913106,4647333.217175242,road
699956.7516412149,4647326.531631264,road
699980.0093662267,4647331.82305022,road
699998.8556629166,4647346.992670768,road
700022.5414704877,4647348.631076875,road
700046.9331266921,4647347.81104105,road
700071.1747932559,4647345.208591989,road
700095.3193888268,4647341.718069791,road
700119.402187558,4647344.758586191,road
700143.2029628144,4647350.173944712,road
698296.3899810952,4646125.185663648,road
698296.6837589086,4646102.303394344,road
698293.8453330057,4646079.318805101,road
698293.6469770852,4646056.135533622,road
698293.9704528331,4646032.946259658,road
698306.2403308186,4646022.786279031,road
698320.2335799631,4646040.608411566,road
698325.1569620557,4646063.228962843,road
698325.0136303881,4646086.020854127,road
698313.8383032577,4646106.197069229,road
698296.9019085608,4646121.501598152,road
698132.0216753241,4646162.511032964,road
698146.8786844166,4646140.926577985,road
698158.0280686356,4646116.907728656,road
698161.9882429283,4646090.448691979,road
698166.0098267745,4646064.073989021,road
698161.6975862817,4646037.802170535,road
