pit_bottom_elev_m,rim_mean_elev_m,rim_max_elev_m,depth_from_rim_mean_m,depth_from_rim_max_m,rim_radius_m,effective_radius_m,diameter_m,aspect_ratio,rim_symmetry_std_m,volume_approx_m3,lrm5_depth_m,lrm11_depth_m,slope_inner_deg,original_index,tile,notes,max_zscore,mean_zscore,mahalanobis,iso_anomaly_score,PC1_depth_volume,PC2_size_vs_slope,PC3_rim_asymmetry,z_depth_from_rim_mean_m,z_depth_from_rim_max_m,z_rim_radius_m,z_effective_radius_m,z_diameter_m,z_aspect_ratio,z_rim_symmetry_std_m,z_volume_approx_m3,z_lrm5_depth_m,z_lrm11_depth_m,z_slope_inner_deg,anomaly_reason,anomaly_reason_zscore,anomaly_rank
440.6774,441.3381,442.0379,0.6607,1.3605,4.5000,5.6569,9.0000,0.0734,0.4200,14.0108,-0.2347,-0.5291,12.4143,240,9t,,1.2622,0.6116,2.0407,0.4214,-1.7658,1.2753,0.3288,-0.1757,-0.3785,-1.2622,-0.2114,-1.2622,0.4702,-0.5762,-0.8440,-0.6388,-0.5269,0.3818,rim_radius_m,-1.2622,711
479.4809,480.0539,480.4251,0.5730,0.9442,7.0000,5.8310,14.0000,0.0409,0.1740,29.4036,-0.1549,-0.4101,8.0434,492,9t,,1.0856,0.4641,2.0374,0.4187,-0.6404,-0.5535,-1.0156,-0.4203,-0.9656,0.4889,0.2621,0.4889,-0.6163,-1.0856,-0.1387,-0.1001,-0.2065,-0.3320,rim_symmetry_std_m,-1.0856,712
491.8600,492.7961,493.4080,0.9362,1.5480,7.0000,6.0000,14.0000,0.0669,0.4228,48.0367,-0.1153,-0.5866,5.4818,475,9t,,0.7503,0.5039,2.0367,0.4188,0.7934,0.4239,-1.4096,0.5928,-0.1141,0.4889,0.7219,0.4889,0.2513,-0.5705,0.7151,0.1671,-0.6821,-0.7503,slope_inner_deg,-0.7503,713
680.5750,681.3695,682.9447,0.7946,2.3698,7.5000,6.0000,15.0000,0.0530,1.2790,46.8032,-0.1219,-0.3133,7.3645,763,mk5,,1.2017,0.5761,2.0356,0.3946,2.0098,-0.5834,-0.3571,0.1978,1.0450,0.8392,0.7219,0.8392,-0.2136,1.2017,0.6585,0.1226,0.0545,-0.4428,rim_symmetry_std_m,1.2017,714
488.4588,489.0863,489.8623,0.6276,1.4036,5.0000,5.8310,10.0000,0.0628,0.5169,16.4296,-0.1148,-0.4513,4.8398,92,9t,,0.9120,0.4761,2.0308,0.4210,-1.3655,0.2921,-0.7692,-0.2682,-0.3177,-0.9120,0.2621,-0.9120,0.1138,-0.3757,-0.7331,0.1703,-0.3174,-0.8551,rim_radius_m,-0.9120,715
495.6530,496.3777,496.9949,0.7246,1.3419,5.5000,5.6569,11.0000,0.0659,0.3330,22.9549,-0.0918,-0.4888,4.6718,734,mk5,,0.8825,0.4344,2.0295,0.4086,-1.1713,0.3948,-0.7856,0.0027,-0.4047,-0.5618,-0.2114,-0.5618,0.2182,-0.7564,-0.4342,0.3259,-0.4184,-0.8825,slope_inner_deg,-0.8825,716
485.5235,485.9155,486.6970,0.3921,1.1735,4.5000,5.3852,9.0000,0.0436,0.3453,8.3139,-0.1389,-0.3034,8.7793,543,mk5,,1.2622,0.7007,2.0215,0.4297,-2.6349,-0.0840,0.3160,-0.9252,-0.6422,-1.2622,-0.9504,-1.2622,-0.5283,-0.7309,-1.1050,0.0080,0.0811,-0.2118,rim_radius_m,-1.2622,717
452.3793,453.1259,453.9587,0.7466,1.5794,7.5000,6.0000,15.0000,0.0498,0.6020,43.9755,-0.1413,-0.4555,6.4183,321,9t,,0.8392,0.4107,2.0209,0.3870,0.9090,-0.3795,-1.1623,0.0638,-0.0697,0.8392,0.7219,0.8392,-0.3206,-0.1995,0.5290,-0.0085,-0.3287,-0.5973,rim_radius_m,0.8392,718
485.4111,486.3108,486.9555,0.8997,1.5444,5.0000,5.6569,10.0000,0.0900,0.3088,23.5546,-0.2620,-0.6751,12.9332,313,9t,,1.0242,0.6448,2.0204,0.4199,-1.0075,2.0378,0.1791,0.4912,-0.1191,-0.9120,-0.2114,-0.9120,1.0242,-0.8064,-0.4067,-0.8232,-0.9204,0.4665,aspect_ratio,1.0242,719
573.5166,574.4582,575.7994,0.9416,2.2828,7.5000,6.0828,15.0000,0.0628,0.9737,55.4642,-0.0575,-0.2897,4.1894,793,mk5,,1.0554,0.6847,2.0193,0.4052,2.1050,-0.4056,-1.0765,0.6080,0.9224,0.8392,0.9470,0.8392,0.1143,0.5698,1.0554,0.5572,0.1179,-0.9613,volume_approx_m3,1.0554,720
645.3922,646.1168,647.5900,0.7246,2.1978,7.5000,6.0414,15.0000,0.0483,1.2768,42.6830,-0.0814,-0.1747,5.4442,615,mk5,,1.1973,0.6304,2.0168,0.3910,1.7604,-1.1250,-0.5772,0.0026,0.8025,0.8392,0.8344,0.8392,-0.3695,1.1973,0.4698,0.3961,0.4278,-0.7564,rim_symmetry_std_m,1.1973,721
546.8209,547.6716,549.3391,0.8507,2.5182,7.5000,5.8310,15.0000,0.0567,1.3288,50.1108,-0.1883,-0.3490,8.5702,752,mk5,,1.3049,0.5787,2.0157,0.3967,2.1256,-0.1249,0.0541,0.3544,1.2543,0.8392,0.2621,0.8392,-0.0883,1.3049,0.8101,-0.3257,-0.0417,-0.2460,rim_symmetry_std_m,1.3049,722
428.7000,429.0429,429.5648,0.3429,0.8647,5.0000,5.3852,10.0000,0.0343,0.2763,8.9770,-0.0821,-0.2602,4.1431,205,9t,,1.0777,0.8417,2.0057,0.4332,-2.7188,-0.7633,-0.3783,-1.0624,-1.0777,-0.9120,-0.9504,-0.9120,-0.8384,-0.8737,-1.0746,0.3910,0.1976,-0.9689,depth_from_rim_max_m,-1.0777,723
505.0677,505.7774,507.4196,0.7097,2.3519,7.5000,6.0000,15.0000,0.0473,1.0051,41.8058,-0.1008,-0.3141,4.2414,542,mk5,,1.0198,0.5633,2.0052,0.3926,1.5542,-0.8022,-0.9173,-0.0389,1.0198,0.8392,0.7219,0.8392,-0.4027,0.6347,0.4296,0.2647,0.0523,-0.9528,depth_from_rim_max_m,1.0198,724
406.5523,407.1975,407.9615,0.6453,1.4092,5.0000,5.5210,10.0000,0.0645,0.5603,16.8930,-0.2716,-0.5213,11.8910,247,9t,,0.9120,0.5268,2.0048,0.4162,-1.4815,1.0601,0.4839,-0.2188,-0.3097,-0.9120,-0.5809,-0.9120,0.1730,-0.2858,-0.7119,-0.8881,-0.5061,0.2963,rim_radius_m,-0.9120,725
482.7593,483.5562,484.3273,0.7968,1.5680,6.5000,5.8310,13.0000,0.0613,0.4641,35.2543,-0.0621,-0.4713,3.7580,94,9t,,1.0318,0.3125,1.9939,0.4130,0.0242,-0.0287,-1.1719,0.2041,-0.0859,0.1387,0.2621,0.1387,0.0649,-0.4850,0.1294,0.5263,-0.3713,-1.0318,slope_inner_deg,-1.0318,726
558.3394,558.9230,559.7288,0.5837,1.3895,7.5000,5.6569,15.0000,0.0389,0.9059,34.3815,-0.0077,0.1030,17.2570,602,mk5,,1.1761,0.6421,1.9913,0.4079,0.6102,-1.8425,1.1510,-0.3906,-0.3376,0.8392,-0.2114,0.8392,-0.6838,0.4295,0.0894,0.8934,1.1761,1.1725,lrm11_depth_m,1.1761,727
475.5201,475.9755,476.2429,0.4554,0.7228,6.0000,6.0000,12.0000,0.0379,0.0827,17.1675,-0.0637,-0.2756,2.2320,402,9t,,1.2809,0.7103,1.9829,0.4526,-1.6709,-1.0430,-1.7927,-0.7485,-1.2779,-0.2115,0.7219,-0.2115,-0.7160,-1.2745,-0.6993,0.5156,0.1560,-1.2809,slope_inner_deg,-1.2809,728
473.4601,473.9886,474.2621,0.5285,0.8020,4.0000,5.3852,8.0000,0.0661,0.1671,8.8552,-0.2619,-0.4444,11.5700,171,9t,,1.6124,0.8778,1.9817,0.4485,-3.0385,1.1750,0.4666,-0.5445,-1.1662,-1.6124,-0.9504,-1.6124,0.2244,-1.0997,-1.0802,-0.8226,-0.2987,0.2439,rim_radius_m,-1.6124,729
428.4586,429.0333,429.6733,0.5747,1.2147,4.0000,5.3852,8.0000,0.0718,0.4543,9.6293,-0.2155,-0.4102,11.4175,534,9t,,1.6124,0.7343,1.9790,0.4432,-2.4895,1.1072,0.7494,-0.4156,-0.5841,-1.6124,-0.9504,-1.6124,0.4176,-0.5053,-1.0447,-0.5090,-0.2068,0.2190,rim_radius_m,-1.6124,730
481.3535,481.9395,482.5572,0.5860,1.2037,4.0000,5.3852,8.0000,0.0732,0.2834,9.8185,-0.2697,-0.4861,11.8969,309,9t,,1.6124,0.8275,1.9764,0.4351,-2.6165,1.4710,0.6338,-0.3841,-0.5997,-1.6124,-0.9504,-1.6124,0.4648,-0.8590,-1.0360,-0.8755,-0.4111,0.2973,rim_radius_m,-1.6124,731
481.3321,481.9260,482.6027,0.5938,1.2706,6.0000,5.3852,12.0000,0.0495,0.3262,22.3873,-0.2033,-0.4645,8.5643,128,9t,,0.9504,0.4389,1.9745,0.4106,-1.3261,0.2393,-0.0355,-0.3622,-0.5053,-0.2115,-0.9504,-0.2115,-0.3301,-0.7705,-0.4602,-0.4268,-0.3529,-0.2469,effective_radius_m,-0.9504,732
470.4593,471.3738,471.9443,0.9145,1.4850,7.0000,6.0828,14.0000,0.0653,0.3765,46.9265,-0.0990,-0.5336,4.4498,513,9t,,0.9470,0.5387,1.9743,0.4185,0.7281,0.2226,-1.6573,0.5325,-0.2029,0.4889,0.9470,0.4889,0.1997,-0.6664,0.6642,0.2773,-0.5393,-0.9188,effective_radius_m,0.9470,733
541.2500,541.8175,542.9564,0.5675,1.7064,7.5000,5.8310,15.0000,0.0378,1.0356,33.4288,-0.0969,-0.1434,5.2021,719,mk5,,0.8392,0.5044,1.9735,0.3867,0.7550,-1.4668,-0.5251,-0.4357,0.1093,0.8392,0.2621,0.8392,-0.7199,0.6979,0.0457,0.2915,0.5122,-0.7959,rim_radius_m,0.8392,734
434.7406,435.4821,436.7373,0.7414,1.9966,7.5000,5.8310,15.0000,0.0494,0.7247,43.6735,-0.1953,-0.3730,9.0197,4,9t,,0.8392,0.3693,1.9694,0.3845,1.1226,-0.2240,-0.4150,0.0495,0.5187,0.8392,0.2621,0.8392,-0.3320,0.0544,0.5151,-0.3731,-0.1064,-0.1726,rim_radius_m,0.8392,735
612.0211,612.4031,613.4290,0.3820,1.4078,7.5000,5.6569,15.0000,0.0255,1.0208,22.5028,0.0601,0.2082,15.6107,785,mkf,,1.4596,0.8295,1.9686,0.4285,0.2393,-2.7497,1.1272,-0.9532,-0.3117,0.8392,-0.2114,0.8392,-1.1335,0.6674,-0.4549,1.3507,1.4596,0.9037,lrm11_depth_m,1.4596,736
492.0835,492.6225,493.2189,0.5389,1.1354,5.0000,5.8310,10.0000,0.0539,0.4374,14.1094,-0.1102,-0.3836,5.2402,274,9t,,0.9120,0.5442,1.9680,0.4160,-1.7318,-0.0757,-0.7860,-0.5154,-0.6960,-0.9120,0.2621,-0.9120,-0.1827,-0.5403,-0.8394,0.2017,-0.1351,-0.7897,rim_radius_m,-0.9120,737
435.9555,436.6698,437.1637,0.7143,1.2081,4.5000,5.3852,9.0000,0.0794,0.3235,15.1465,-0.3333,-0.5787,12.5034,213,9t,,1.3046,0.7903,1.9638,0.4253,-2.0842,1.8780,0.6034,-0.0263,-0.5934,-1.2622,-0.9504,-1.2622,0.6693,-0.7760,-0.7919,-1.3046,-0.6606,0.3963,lrm5_depth_m,-1.3046,738
450.5730,451.3022,452.2714,0.7292,1.6985,4.5000,5.3852,9.0000,0.0810,0.5449,15.4630,-0.2891,-0.5726,10.4651,267,9t,,1.2622,0.6475,1.9574,0.4365,-1.6239,1.7674,0.6061,0.0154,0.0982,-1.2622,-0.9504,-1.2622,0.7248,-0.3178,-0.7774,-1.0061,-0.6443,0.0635,rim_radius_m,-1.2622,739
499.2636,500.1026,500.8440,0.8390,1.5804,6.0000,6.0000,12.0000,0.0699,0.3411,31.6291,-0.1834,-0.5811,9.2063,276,9t,,0.7395,0.3424,1.9572,0.4034,-0.1539,0.8748,-0.8422,0.3217,-0.0684,-0.2115,0.7219,-0.2115,0.3533,-0.7395,-0.0367,-0.2927,-0.6672,-0.1421,rim_symmetry_std_m,-0.7395,740
491.6451,491.9993,492.5167,0.3543,0.8717,6.0000,6.0000,12.0000,0.0295,0.2053,13.3560,-0.0612,-0.2003,2.5474,292,9t,,1.2294,0.7506,1.9552,0.4482,-1.6834,-1.4257,-1.5992,-1.0306,-1.0679,-0.2115,0.7219,-0.2115,-0.9979,-1.0207,-0.8740,0.5319,0.3589,-1.2294,slope_inner_deg,-1.2294,741
454.0797,454.5996,454.9236,0.5198,0.8439,5.5000,6.0000,11.0000,0.0473,0.1775,16.4672,-0.0751,-0.3505,2.5672,111,9t,,1.2262,0.6769,1.9501,0.4400,-1.7201,-0.5399,-1.6325,-0.5687,-1.1071,-0.5618,0.7219,-0.5618,-0.4046,-1.0782,-0.7314,0.4383,-0.0458,-1.2262,slope_inner_deg,-1.2262,742
452.5600,453.1304,453.4839,0.5704,0.9240,5.0000,5.8310,10.0000,0.0570,0.2767,14.9323,-0.1521,-0.4214,8.4431,17,9t,,0.9942,0.5314,1.9497,0.4116,-1.8809,0.2450,-0.5802,-0.4277,-0.9942,-0.9120,0.2621,-0.9120,-0.0775,-0.8730,-0.8017,-0.0812,-0.2369,-0.2667,depth_from_rim_max_m,-0.9942,743
465.6115,466.3805,467.0921,0.7690,1.4807,5.0000,5.8310,10.0000,0.0769,0.4418,20.1319,-0.1453,-0.5577,7.1948,474,9t,,0.9120,0.4739,1.9472,0.4108,-1.0953,0.9896,-0.5901,0.1264,-0.2090,-0.9120,0.2621,-0.9120,0.5869,-0.5311,-0.5635,-0.0354,-0.6042,-0.4705,rim_radius_m,-0.9120,744
431.8413,432.7004,433.1387,0.8591,1.2973,6.5000,6.0000,13.0000,0.0661,0.3816,38.0088,-0.2091,-0.5627,9.7994,23,9t,,0.7219,0.3736,1.9462,0.4065,0.1116,0.7051,-0.8662,0.3778,-0.4676,0.1387,0.7219,0.1387,0.2251,-0.6559,0.2556,-0.4660,-0.6175,-0.0452,effective_radius_m,0.7219,745
483.7916,484.5529,484.8392,0.7613,1.0475,4.5000,5.3852,9.0000,0.0846,0.1328,16.1431,-0.3325,-0.6397,12.5898,397,9t,,1.2988,0.8813,1.9435,0.4417,-2.2372,2.1321,0.4193,0.1049,-0.8199,-1.2622,-0.9504,-1.2622,0.8440,-1.1707,-0.7463,-1.2988,-0.8251,0.4104,lrm5_depth_m,-1.2988,746
468.3137,469.1159,470.2000,0.8022,1.8863,7.0000,6.0000,14.0000,0.0573,0.6463,41.1623,-0.2239,-0.5500,10.7357,124,9t,,0.7219,0.3742,1.9388,0.4155,0.9146,0.4136,-0.5538,0.2190,0.3631,0.4889,0.7219,0.4889,-0.0688,-0.1078,0.4001,-0.5663,-0.5832,0.1077,effective_radius_m,0.7219,747
457.3540,457.8614,458.4378,0.5074,1.0838,4.5000,5.3852,9.0000,0.0564,0.2142,10.7595,-0.1186,-0.3944,6.2580,5,9t,,1.2622,0.7158,1.9384,0.4233,-2.6206,0.3134,-0.1305,-0.6035,-0.7687,-1.2622,-0.9504,-1.2622,-0.0996,-1.0022,-0.9929,0.1446,-0.1640,-0.6235,rim_radius_m,-1.2622,748
473.4731,474.0522,474.9967,0.5792,1.5236,7.5000,6.2037,15.0000,0.0386,0.5910,34.1173,-0.0650,-0.2653,2.3755,488,9t,,1.2758,0.5861,1.9375,0.4064,0.6011,-1.3840,-1.8097,-0.4031,-0.1484,0.8392,1.2758,0.8392,-0.6938,-0.2224,0.0773,0.5067,0.1837,-1.2575,effective_radius_m,1.2758,749
416.6500,417.3188,418.1460,0.6689,1.4960,6.0000,6.0000,12.0000,0.0557,0.4936,25.2152,-0.0408,-0.3747,2.2895,29,9t,,1.2715,0.4012,1.9334,0.4281,-0.4854,-0.4257,-1.4280,-0.1530,-0.1874,-0.2115,0.7219,-0.2115,-0.1210,-0.4240,-0.3306,0.6701,-0.1111,-1.2715,slope_inner_deg,-1.2715,750
482.4706,482.9820,483.4784,0.5114,1.0078,5.0000,5.3852,10.0000,0.0511,0.2144,13.3880,-0.0989,-0.3630,6.3431,285,9t,,1.0019,0.6689,1.9263,0.4186,-2.3493,-0.0303,-0.1929,-0.5923,-0.8759,-0.9120,-0.9504,-0.9120,-0.2748,-1.0019,-0.8725,0.2777,-0.0794,-0.6096,rim_symmetry_std_m,-1.0019,751
398.4352,399.3287,400.6466,0.8936,2.2115,6.5000,5.8310,13.0000,0.0687,0.9231,39.5345,-0.2332,-0.6328,9.1840,341,9t,,0.8218,0.4110,1.9251,0.4231,0.9701,0.9707,-0.2120,0.4740,0.8218,0.1387,0.2621,0.1387,0.3138,0.4651,0.3255,-0.6287,-0.8064,-0.1457,depth_from_rim_max_m,0.8218,752
482.4000,483.0618,483.7792,0.6618,1.3792,6.0000,6.0000,12.0000,0.0552,0.2951,24.9506,-0.1743,-0.5063,7.4722,438,9t,,0.8349,0.3736,1.9201,0.4056,-0.6775,0.2426,-1.0661,-0.1725,-0.3521,-0.2115,0.7219,-0.2115,-0.1405,-0.8349,-0.3427,-0.2309,-0.4656,-0.4252,rim_symmetry_std_m,-0.8349,753
489.3745,490.0138,490.1998,0.6393,0.8252,4.5000,5.3852,9.0000,0.0710,0.1017,13.5565,-0.2944,-0.5291,10.5722,486,9t,,1.2622,0.8168,1.9186,0.4420,-2.6216,1.4586,0.1809,-0.2355,-1.1334,-1.2622,-0.9504,-1.2622,0.3906,-1.2351,-0.8648,-1.0421,-0.5272,0.0810,rim_radius_m,-1.2622,754
485.7270,486.3148,486.7352,0.5877,1.0081,4.0000,5.3852,8.0000,0.0735,0.2769,9.8476,-0.2110,-0.4383,10.7996,427,9t,,1.6124,0.7899,1.9166,0.4331,-2.7293,1.1883,0.5021,-0.3793,-0.8754,-1.6124,-0.9504,-1.6124,0.4721,-0.8724,-1.0347,-0.4790,-0.2823,0.1181,rim_radius_m,-1.6124,755
654.4398,654.9180,656.0416,0.4782,1.6018,7.5000,6.0828,15.0000,0.0319,0.8722,28.1689,-0.1027,-0.1323,5.1892,759,mk5,,0.9470,0.5831,1.9165,0.3959,0.5613,-1.7145,-1.0040,-0.6849,-0.0381,0.8392,0.9470,0.8392,-0.9190,0.3598,-0.1953,0.2519,0.5423,-0.7980,effective_radius_m,0.9470,756
511.3885,511.9756,513.3777,0.5872,1.9893,7.5000,5.8310,15.0000,0.0391,1.3076,34.5865,-0.0443,0.0466,8.4382,667,mk5,,1.2610,0.6185,1.9146,0.3957,1.2423,-1.8283,0.2124,-0.3809,0.5084,0.8392,0.2621,0.8392,-0.6761,1.2610,0.0988,0.6464,1.0242,-0.2675,rim_symmetry_std_m,1.2610,757
406.3505,407.0477,407.6646,0.6972,1.3142,4.5000,5.3852,9.0000,0.0775,0.4405,14.7854,-0.1988,-0.5657,10.3585,260,9t,,1.2622,0.6371,1.9141,0.4155,-1.9487,1.3508,0.4637,-0.0738,-0.4438,-1.2622,-0.9504,-1.2622,0.6060,-0.5338,-0.8085,-0.3963,-0.6256,0.0461,rim_radius_m,-1.2622,758
444.5025,445.3173,445.7699,0.8148,1.2674,7.0000,6.0000,14.0000,0.0582,0.2844,41.8106,-0.1236,-0.5199,6.6000,109,9t,,0.8570,0.4518,1.9108,0.4114,0.2775,0.0658,-1.3743,0.2543,-0.5097,0.4889,0.7219,0.4889,-0.0386,-0.8570,0.4298,0.1110,-0.5022,-0.5677,rim_symmetry_std_m,-0.8570,759
482.0544,482.8169,483.2609,0.7624,1.2065,7.0000,6.0000,14.0000,0.0545,0.3491,39.1218,-0.1146,-0.4780,6.4816,132,9t,,0.7230,0.4314,1.9091,0.4105,0.1775,-0.1846,-1.3222,0.1081,-0.5957,0.4889,0.7219,0.4889,-0.1638,-0.7230,0.3066,0.1720,-0.3893,-0.5870,rim_symmetry_std_m,-0.7230,760
467.9527,468.9058,469.9008,0.9531,1.9481,6.0000,5.7439,12.0000,0.0794,0.4890,35.9297,-0.2368,-0.7251,10.4867,660,mk5,,1.0553,0.4163,1.9091,0.4103,0.1952,1.6200,-0.2541,0.6400,0.4503,-0.2115,0.0253,-0.2115,0.6713,-0.4334,0.1603,-0.6528,-1.0553,0.0670,lrm11_depth_m,-1.0553,761
461.7044,462.1841,462.6076,0.4796,0.9032,5.0000,5.3852,10.0000,0.0480,0.2599,12.5571,-0.1033,-0.3348,5.1915,413,9t,,1.0235,0.7024,1.9015,0.4220,-2.4547,-0.1914,-0.2970,-0.6809,-1.0235,-0.9120,-0.9504,-0.9120,-0.3810,-0.9078,-0.9106,0.2478,-0.0034,-0.7977,depth_from_rim_max_m,-1.0235,762
537.2498,538.1276,539.4021,0.8779,2.1523,7.5000,6.0828,15.0000,0.0585,1.0588,51.7107,-0.0669,-0.1230,6.7987,553,mk5,,0.9470,0.6406,1.8965,0.4013,1.9844,-0.7745,-0.6212,0.4302,0.7383,0.8392,0.9470,0.8392,-0.0278,0.7460,0.8834,0.4938,0.5671,-0.5352,effective_radius_m,0.9470,763
482.9868,483.7075,484.2104,0.7207,1.2236,5.5000,5.8310,11.0000,0.0655,0.2866,22.8312,-0.0873,-0.4733,4.0494,93,9t,,0.9842,0.4709,1.8900,0.4129,-1.1547,0.2931,-1.1481,-0.0082,-0.5715,-0.5618,0.2621,-0.5618,0.2063,-0.8524,-0.4398,0.3557,-0.3766,-0.9842,slope_inner_deg,-0.9842,764
469.5331,469.9569,470.3178,0.4239,0.7848,5.5000,5.8310,11.0000,0.0385,0.2654,13.4278,-0.0740,-0.3048,3.5974,539,mk5,,1.1905,0.6779,1.8877,0.4352,-1.9822,-0.8493,-1.1932,-0.8364,-1.1905,-0.5618,0.2621,-0.5618,-0.6964,-0.8962,-0.8707,0.4460,0.0772,-1.0580,depth_from_rim_max_m,-1.1905,765
572.7925,573.2855,574.5512,0.4929,1.7587,6.0000,5.6569,12.0000,0.0411,0.7606,18.5826,-0.1351,-0.3782,6.1639,629,mk5,,0.6438,0.3299,1.8872,0.4220,-0.7143,-0.5089,-0.2604,-0.6438,0.1831,-0.2115,-0.2114,-0.2115,-0.6114,0.1288,-0.6345,0.0332,-0.1205,-0.6389,depth_from_rim_mean_m,-0.6438,766
451.5268,452.1616,452.4039,0.6348,0.8771,6.5000,5.9155,13.0000,0.0488,0.1170,28.0846,-0.0915,-0.4150,6.1394,307,9t,,1.2034,0.4566,1.8868,0.4262,-0.8768,-0.4276,-1.3319,-0.2481,-1.0602,0.1387,0.4920,0.1387,-0.3521,-1.2034,-0.1991,0.3277,-0.2196,-0.6429,rim_symmetry_std_m,-1.2034,767
493.2649,494.3155,495.3898,1.0506,2.1248,7.5000,6.0000,15.0000,0.0700,0.7542,61.8835,-0.1824,-0.5088,10.5685,743,mk5,,1.3495,0.6066,1.8857,0.4087,2.0974,0.6760,-0.5400,0.9121,0.6996,0.8392,0.7219,0.8392,0.3574,0.1155,1.3495,-0.2857,-0.4723,0.0804,volume_approx_m3,1.3495,768
480.9495,481.5623,482.4062,0.6129,1.4567,5.5000,5.3852,11.0000,0.0557,0.4552,19.4138,-0.1330,-0.4496,7.4950,277,9t,,0.9504,0.4208,1.8809,0.4111,-1.4018,0.2482,0.0553,-0.3092,-0.2428,-0.5618,-0.9504,-0.5618,-0.1218,-0.5033,-0.5964,0.0474,-0.3128,-0.4215,effective_radius_m,-0.9504,769
492.9172,493.3098,493.7082,0.3925,0.7910,6.0000,5.6569,12.0000,0.0327,0.2889,14.7975,-0.1654,-0.3186,6.8978,282,9t,,1.1818,0.5471,1.8711,0.4289,-1.8282,-0.7601,-0.6291,-0.9239,-1.1818,-0.2115,-0.2114,-0.2115,-0.8913,-0.8478,-0.8079,-0.1712,0.0402,-0.5190,depth_from_rim_max_m,-1.1818,770
477.4265,478.3373,479.1341,0.9109,1.7076,7.0000,6.0828,14.0000,0.0651,0.3726,46.7386,-0.1657,-0.6204,7.2195,541,mk5,,0.9470,0.4993,1.8614,0.4129,0.8698,0.6038,-1.3560,0.5223,0.1111,0.4889,0.9470,0.4889,0.1909,-0.6744,0.6556,-0.1735,-0.7730,-0.4665,effective_radius_m,0.9470,771
481.9519,482.7201,483.0137,0.7682,1.0619,6.5000,5.8310,13.0000,0.0591,0.1292,33.9892,-0.1468,-0.5287,8.1134,517,9t,,1.1783,0.3286,1.8602,0.4122,-0.5388,0.3067,-1.0174,0.1243,-0.7997,0.1387,0.2621,0.1387,-0.0087,-1.1783,0.0714,-0.0457,-0.5261,-0.3205,rim_symmetry_std_m,-1.1783,772
478.9534,479.6718,480.3232,0.7184,1.3698,6.0000,6.0828,12.0000,0.0599,0.3709,27.0813,-0.0820,-0.4738,4.5305,448,9t,,0.9470,0.3969,1.8564,0.4151,-0.4662,-0.0174,-1.4517,-0.0148,-0.3653,-0.2115,0.9470,-0.2115,0.0170,-0.6779,-0.2451,0.3920,-0.3779,-0.9056,effective_radius_m,0.9470,773
487.8918,488.6155,489.1038,0.7238,1.2121,5.0000,5.8310,10.0000,0.0724,0.2421,18.9479,-0.2029,-0.5602,10.3987,440,9t,,0.9444,0.5236,1.8508,0.4058,-1.4498,1.1001,-0.4062,0.0002,-0.5878,-0.9120,0.2621,-0.9120,0.4356,-0.9444,-0.6178,-0.4240,-0.6110,0.0526,rim_symmetry_std_m,-0.9444,774
471.9675,472.6028,472.9951,0.6353,1.0276,5.5000,5.8310,11.0000,0.0578,0.2952,20.1244,-0.0896,-0.4437,4.5012,497,9t,,0.9104,0.4982,1.8464,0.4090,-1.4150,-0.0044,-1.1046,-0.2466,-0.8480,-0.5618,0.2621,-0.5618,-0.0536,-0.8346,-0.5638,0.3405,-0.2969,-0.9104,slope_inner_deg,-0.9104,775
451.5916,452.3016,452.9887,0.7100,1.3971,7.5000,6.0414,15.0000,0.0473,0.5281,41.8219,-0.0903,-0.3230,4.7159,153,9t,,0.8753,0.4820,1.8459,0.3876,0.6846,-0.8349,-1.4162,-0.0382,-0.3269,0.8392,0.8344,0.8392,-0.4021,-0.3526,0.4303,0.3356,0.0282,-0.8753,slope_inner_deg,-0.8753,776
445.6899,446.5164,447.7048,0.8265,2.0150,7.5000,5.8310,15.0000,0.0551,0.8569,48.6853,-0.1582,-0.4704,6.5416,186,9t,,0.8392,0.4596,1.8271,0.3895,1.4013,-0.0719,-0.6734,0.2869,0.5446,0.8392,0.2621,0.8392,-0.1423,0.3280,0.7448,-0.1226,-0.3688,-0.5772,rim_radius_m,0.8392,777
495.7697,496.3165,496.6365,0.5469,0.8669,4.0000,5.3852,8.0000,0.0684,0.1506,9.1630,-0.2282,-0.4339,10.7924,393,9t,,1.6124,0.8388,1.8256,0.4452,-2.9822,1.1253,0.3840,-0.4933,-1.0747,-1.6124,-0.9504,-1.6124,0.3012,-1.1339,-1.0661,-0.5953,-0.2704,0.1169,rim_radius_m,-1.6124,778
454.2265,454.8643,455.2769,0.6378,1.0504,5.0000,5.7439,10.0000,0.0638,0.2429,16.6988,-0.0879,-0.4268,4.7235,329,9t,,0.9428,0.5631,1.8236,0.4189,-1.8188,0.2608,-0.8943,-0.2395,-0.8158,-0.9120,0.0253,-0.9120,0.1482,-0.9428,-0.7208,0.3520,-0.2514,-0.8741,rim_symmetry_std_m,-0.9428,779
480.5816,480.9929,481.5721,0.4113,0.9905,5.5000,5.3852,11.0000,0.0374,0.3350,13.0276,-0.1783,-0.3369,7.2090,489,9t,,0.9504,0.6325,1.8193,0.4286,-2.1620,-0.3518,-0.0785,-0.8717,-0.9003,-0.5618,-0.9504,-0.5618,-0.7348,-0.7523,-0.8890,-0.2583,-0.0090,-0.4682,effective_radius_m,-0.9504,780
